,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
38,603223,恒通股份,0.08,,,2.26,,750.12,,,04-30
39,603778,乾景园林,0.09,,,1.2,,545.03,,,04-30
40,603566,普莱柯,0.39,,,6.61,,4674.54,,,04-30
41,603861,白云电器,0.08,,,2.34,,2888.68,,,04-30
42,603023,威帝股份,0.24,,,8.48,,1419.74,,,04-29
43,603198,迎驾贡酒,0.29,,,7.77,,20653.25,,,04-29
44,603918,金桥信息,-0.13,,,-3.3,,-861.94,,,04-29
45,603377,东方时尚,0.15,,,7.37,,5714.85,,,04-29
46,002766,*ST索菱,0.11,,,2.56,,1519.99,,,04-29
47,002771,真视通,0.2,,,4.37,,1203.89,,,04-29
48,002789,建艺集团,0.39,,,4.55,,2362.09,,,04-29
49,002765,蓝黛传动,0.13,,,1.32,,1983.82,,,04-29
50,603528,多伦科技,0.57,,,18.97,0.2,8891.51,,,04-29
51,300474,景嘉微,-0.01,,,-0.46,,-138.58,,,04-29
52,300512,中亚股份,0.29,,,,,2932.57,,,04-29
53,002792,通宇通讯,0.5,,,6.88,,6036.87,,,04-29
54,002780,三夫户外,0.03,,,0.73,,143.99,,,04-29
55,603789,星光农机,0.16,,,4.49,,2443.73,,,04-29
56,603989,艾华集团,0.24,,,6.03,,4805.26,,,04-29
57,603066,音飞储存,0.08,,,1.48,,592.96,,,04-28
58,002753,永东股份,0.12,,,1.75,,904.18,,,04-28
59,603726,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
60,603701,德宏股份,0.24,,,5.52,,1421.55,,,04-28
61,601900,南方传媒,0.16,,,5.33,,10572.16,,,04-28
62,002761,多喜爱,0.09,,,1.86,,769.59,,,04-28
63,603066,音飞储存,0.08,,,1.48,,592.96,,,04-28
64,603726,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
65,603838,四通股份,0.16,,,4.53,,1584.21,,,04-28
66,002753,永东股份,0.12,,,1.75,,904.18,,,04-28
67,601155,新城控股,0.03,,,0.47,,3264.62,,,04-28
68,603669,灵康药业,0.14,,,7.89,,2778.34,,,04-28
69,001979,招商蛇口,0.1,,,3.1,,52895.39,,,04-28
70,603027,千禾味业,0.16,,,4.63,,1901.05,,,04-28
71,603868,飞科电器,0.31,,,15.73,,12162.7,,,04-28
72,603598,引力传媒,0.11,,,3.55,,1147.87,,,04-28
73,603936,博敏电子,0.06,,,1.49,,793.58,,,04-28
74,300507,苏奥传感,0.42,,,7.66,0.06,2101.66,,,04-28
75,603520,司太立,0.38,,,7.85,,3440.21,,,04-28
76,603798,康普顿,0.37,,,10.3,,2767.76,,,04-27
77,300500,启迪设计,0.18,,,2.58,,829.21,,,04-27
78,002762,金发拉比,0.18,,,4.14,,1606.15,,,04-27
79,002786,银宝山新,0.12,,,1.84,,1097.18,,,04-27
80,300457,赢合科技,0.17,,,4.14,,1502.6,,,04-27
81,603999,读者传媒,0.08,,,1.5,,1481.78,,,04-27
82,002790,瑞尔特,0.23,,,5.64,,2802.82,,,04-27
83,002760,凤形股份,0.15,,,2.54,,1015.69,,,04-27
84,002783,凯龙股份,0.17,,,1.55,,1080.62,,,04-27
85,300455,康拓红外,0.08,,,2.32,,792.09,,,04-27
86,300503,昊志机电,0.12,20.0,,2.09,,868.05,19.14,,04-27
87,002795,永和智控,0.2,,,7.15,0.55,1528.34,,,04-27
88,300459,金科文化,0.03,,,1.73,,717.99,,,04-27
89,300447,全信股份,0.29,,,6.23,,1771.4,,,04-27
90,603996,ST中新,0.07,,,1.37,,1056.7,,,04-27
91,300452,山河药辅,0.28,,,5.42,,987.99,,,04-27
92,300485,赛升药业,0.51,,,6.86,,4594.21,,,04-27
93,603822,嘉澳环保,0.05,,,,,299.94,,,04-27
94,300458,全志科技,0.32,,,3.72,,3790.26,,,04-27
95,603866,桃李面包,0.14,,,5.73,,5727.54,,,04-27
96,300495,美尚生态,0.09,,,1.1,,465.82,,,04-27
97,603085,天成自控,0.08,,,2.66,,589.68,,,04-26
98,002773,康弘药业,0.17,,,4.22,,6816.32,,,04-26
99,300478,杭州高新,0.05,,,1.02,,249.93,,,04-26
100,300499,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26
101,300456,耐威科技,0.06,,,1.35,,357.3,,,04-26
102,603029,天鹅股份,0.04,,,0.58,0.46,269.1,,,04-26
103,603508,思维列控,0.35,,,5.27,,4168.05,,,04-26
104,300476,胜宏科技,0.25,,,4.57,,2741.8,,,04-26
105,002782,可立克,0.08,,,2.26,,1007.37,,,04-26
106,300502,新易盛,0.43,,,5.59,,2477.89,,,04-26
107,603599,广信股份,0.35,,,3.53,,4995.41,,,04-26
108,300480,光力科技,0.02,,,0.39,,112.72,,,04-26
109,603608,天创时尚,0.06,,,1.89,,1304.45,,,04-26
110,300462,华铭智能,0.03,,,1.51,,378.97,,,04-25
111,601020,华钰矿业,0.01,,,0.3,,287.22,,,04-25
112,300488,恒锋工具,0.23,,,3.44,,1127.95,,,04-25
113,300493,润欣科技,0.09,,,3.05,,791.07,,,04-25
114,300487,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25
115,002777,久远银海,0.08,,,2.14,,505.01,,,04-25
116,002788,鹭燕医药,0.22,,,3.23,,2093.39,,,04-25
117,002769,普路通,0.39,,,9.84,,4321.01,,,04-25
118,603703,盛洋科技,0.06,,,1.48,,404.9,,,04-25
119,300468,四方精创,0.13,,,2.82,,941.32,,,04-23
120,300473,德尔股份,0.45,,,4.5,,3345.39,,,04-23
121,300506,名家汇,0.11,,,4.13,,948.88,,,04-23
122,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23
123,603028,赛福天,0.05,,,2.15,,886.99,,,04-23
124,300453,三鑫医疗,0.16,,,3.8,,968.46,,,04-23
125,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23
126,002768,国恩股份,0.29,,,5.26,,1734.13,,,04-22
127,603919,金徽酒,0.33,,,10.31,,6956.39,,,04-22
128,300509,新美星,0.19,,,4.2,-0.13,1127.01,,,04-22
129,300501,海顺新材,0.33,,,5.58,,1323.64,,,04-21
130,603885,吉祥航空,0.27,,,12.58,,26653.76,,,04-21
131,300414,中光防雷,0.37,,,7.05,,2323.38,,,04-20
132,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20
133,300505,川金诺,0.07,,,1.44,,460.02,,,04-20
134,002767,先锋电子,0.14,,,3.8,,1069.24,,,04-20
135,300484,蓝海华腾,0.25,,,4.95,,965.89,,,04-19
136,300508,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18
137,002775,文科园林,0.08,,,1.28,,695.68,,,04-15
138,002793,东音股份,0.24,,,6.12,,1809.42,,,04-14
139,300736,百邦科技,0.18,,3.91,4.74,0.89,718.14,,,11-13
140,603978,深圳新星,0.28,,7.74,3.67,0.56,1672.03,,,11-13
141,002886,沃特股份,0.14,,,5.09,0.12,679.17,,,11-13
142,300625,三雄极光,0.2,,9.55,2.21,1.29,1108.47,,,11-13
143,300661,圣邦股份,0.22,,4.53,4.95,-0.03,982.48,,,11-13
144,603042,华脉科技,0.19,,3.41,5.63,-0.24,1902.82,,,11-13
145,603970,中农立华,0.17,,2.62,6.87,-1.71,1741.69,,,11-13
146,002879,长缆科技,0.15,,5.15,2.97,-0.24,1553.53,,,11-13
147,300622,博士眼镜,0.07,,3.61,1.86,-0.02,446.59,,,11-13
148,688208,道通科技,0.07,,1.32,8.5,0.1,2759.38,,,11-13
149,300708,聚灿光电,0.01,,2.05,0.65,0.01,204.65,,,11-13
150,002877,智能自控,0.04,,2.66,1.6,-0.05,401.54,,,11-13
151,300621,维业股份,0.09,,3.55,2.87,-0.25,822.52,,,11-13
152,603387,基蛋生物,0.22,,1.88,12.44,0.15,2149.75,,,11-13
153,300633,开立医疗,0.02,,1.26,2.0,-0.15,899.02,,,11-13
154,300699,光威复材,0.05,,,1.34,0.64,1399.48,,,11-13
155,002866,传艺科技,0.13,,2.31,6.31,0.42,1219.9,,,11-13
156,300611,美力科技,0.19,,4.95,4.72,0.26,1117.97,,,11-13
157,300767,震安科技,0.22,,5.48,4.85,0.07,1330.47,,,11-13
158,603587,地素时尚,0.43,,2.23,21.47,0.52,14702.1,,,11-13
159,002900,哈三联,0.35,,4.19,8.61,0.21,5480.53,,,11-13
160,603196,日播时尚,0.06,,2.46,2.62,0.2,1143.89,,,11-13
161,300628,亿联网络,0.9,,4.37,18.29,1.14,5042.47,,,11-13
162,300695,兆丰股份,0.52,,6.65,5.49,0.93,2580.67,,,11-13
163,603063,禾望电气,0.29,,3.05,9.91,-0.06,8643.1,,,11-13
164,300609,汇纳科技,-0.07,,2.2,-3.23,0.04,-541.01,,,11-13
165,002893,华通热力,1.12,,3.68,36.09,-0.88,10111.77,,,11-13
166,300627,华测导航,-0.03,,1.88,-1.4,-0.51,-201.66,,,11-13
167,002943,宇晶股份,0.1,,2.41,4.07,0.1,720.72,,,10-28
168,688388,嘉元科技,0.02,,1.33,0.67,0.16,204.71,,,10-16
169,300737,科顺股份,0.13,,1.93,7.14,-0.52,2385.61,,,09-29
170,300724,捷佳伟创,0.06,,2.41,2.42,-0.1,1387.03,,,09-23
171,688357,建龙微纳,0.05,,1.25,59.76,0.23,137.12,,,08-28
172,300654,世纪天鸿,0.0,,2.6,0.09,-0.86,16.53,,,08-24
173,603693,江苏新能,0.07,,6.22,2.72,0.01,2246.51,,,08-11
174,601066,中信建投,,,,,3.27,114266.87,752.74,,08-11
175,300813,泰林生物,0.21,,5.66,3.75,0.09,210.1,,,07-31
176,601162,天风证券,,,1.64,,,21434.91,947.32,,07-29
177,601068,中铝国际,,,,,,16873.69,,,07-16
178,300607,拓斯达,0.07,,4.63,1.52,0.08,379.57,,,07-03
179,002965,祥鑫科技,0.13,,3.48,3.7,0.35,1429.86,,,07-03
180,300562,乐心医疗,0.25,,4.34,5.58,-0.57,1118.4,,,07-03
181,300497,富祥药业,0.36,50.0,,6.69,,1961.95,51.02,,07-02
182,300491,通合科技,0.07,,,2.16,,394.07,220.12,,06-26
183,603116,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26
184,002787,华源控股,0.15,25.0,,3.21,,1545.05,21.56,,06-26
185,300590,移为通信,0.2,,2.19,9.46,0.49,1186.18,,,06-26
186,300494,盛天网络,0.09,-47.06,,2.85,,809.57,-47.64,,06-26
187,603696,安记食品,0.12,,4.03,3.11,0.07,1110.82,,,06-25
188,300496,中科创达,0.49,9.57,,10.35,,3709.91,9.55,,06-25
189,002781,奇信股份,0.27,,5.08,5.51,-0.42,4903.35,,,06-25
190,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25
191,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25
192,002779,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25
193,002785,万里石,0.02,100.0,,,,373.07,143.22,,06-25
194,002778,高科石化,0.09,-10.0,,,,630.28,-10.06,,06-25
195,300492,山鼎设计,0.12,500.0,,4.79,,762.61,597.35,,06-25
196,300511,雪榕生物,0.19,,4.74,4.07,0.34,2173.71,,,06-17
197,601368,绿城水务,0.09,,2.66,3.54,0.17,5462.33,,,06-11
198,300481,濮阳惠成,,,,,,1146.02,11.63,,06-10
199,300486,东杰智能,0.02,-125.0,,0.59,,223.24,-128.24,,06-10
200,002770,科迪乳业,0.07,-12.5,,2.3,,1416.13,-11.08,,06-10
201,002776,柏堡龙,0.4,,,7.53,,3169.34,51.1,,06-10
202,300489,中飞股份,0.15,-24.02,,2.14,,520.0,-24.01,,06-10
203,300483,沃施股份,0.28,-9.68,,5.36,,1277.43,-9.6,,06-10
204,603616,韩建河山,0.1,-5.97,,,,1055.73,-6.02,,06-10
205,300482,万孚生物,0.31,,,11.4,,2017.37,,,06-10
206,603117,万林物流,0.05,-16.67,,1.93,,1902.02,-13.05,,06-10
207,300464,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09
208,603229,奥翔药业,0.21,,2.74,10.0,0.14,995.12,,,06-05
209,603300,华铁应急,0.14,-6.67,,,,2115.66,-5.43,,05-28
210,603901,永创智能,0.19,18.75,5.34,3.5,-0.94,1428.99,17.87,,05-28
211,300465,高伟达,0.04,-200.0,3.59,1.05,-1.1,375.77,-188.68,,05-27
212,002758,华通医药,0.22,15.79,,,,911.36,13.36,,05-26
213,002757,南兴股份,0.16,4.15,,,,1318.07,4.2,,05-26
214,603108,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26
215,300471,厚普股份,0.47,-19.15,,,,2668.74,-19.17,,05-26
216,300470,中密控股,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25
217,300475,聚隆科技,0.19,11.76,,4.92,,2891.7,10.78,,05-25
218,300469,信息发展,-0.41,,,-13.6,,-2029.73,,,05-25
219,002763,汇洁股份,0.51,15.91,,10.97,,8340.17,14.9,,05-25
220,300479,神思电子,0.22,450.0,,,,1327.58,495.8,,05-25
221,300472,新元科技,0.13,-285.71,,3.29,,642.19,-278.59,,05-25
222,300477,合纵科技,,,,,,-1275.8,,,05-25
223,603311,金海环境,0.09,12.5,1.89,4.89,0.05,1442.95,17.43,,05-15
224,603718,海利生物,0.14,-6.67,2.09,,0.18,2900.9,-8.32,,05-14
225,002756,永兴材料,0.34,-8.11,11.37,3.01,0.79,5156.45,-6.28,,05-14
226,603227,雪峰科技,-0.03,-72.45,,,,-659.57,-72.79,,05-14
227,002755,奥赛康,0.17,-5.56,4.56,3.81,-0.4,1296.61,-7.42,,05-14
228,603355,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12
229,002759,天际股份,0.22,,,5.77,,1617.56,,,05-11
230,603568,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11
231,603026,石大胜华,0.16,,,2.35,,2359.15,-23.62,,05-11
232,300463,迈克生物,0.33,10.0,5.36,6.01,-0.37,4910.53,9.7,,05-11
233,300467,迅游科技,0.56,3.7,,,,1676.59,2.58,,05-11
234,300466,赛摩电气,0.07,,,1.53,,405.78,,,05-11
235,601228,广州港,0.03,-37.5,,,,13806.03,-35.26,,05-04
236,000972,ST中基,-0.01,32.56,,-1.07,,-876.93,32.15,,05-04
237,600989,宝丰能源,,,,,,13451.69,-0.05,,04-30
238,600597,光明乳业,0.08,40.35,,2.16,,9786.81,39.25,,04-30
239,000007,全新好,-0.02,-20.68,,-1.38,,-486.63,-20.92,,04-30
240,600113,浙江东日,0.01,50.0,,0.32,,190.76,53.08,,04-30
241,002098,浔兴股份,0.01,-81.58,,0.16,,109.86,-81.13,,04-30
242,600870,ST厦华,0.01,-106.75,,42.38,0.05,268.59,-106.79,,04-30
243,600130,波导股份,0.01,-33.33,,0.99,,891.49,-35.79,,04-30
244,000707,ST双环,0.01,-47.6,,0.38,,548.05,-48.38,,04-30
245,600151,航天机电,-0.07,-302.94,,-2.33,,-8624.77,-301.06,,04-30
246,000753,漳州发展,0.01,-85.0,,0.2,,286.45,-80.97,,04-30
247,600568,中珠医疗,0.03,-44.7,,0.67,,1585.91,-23.43,,04-30
248,002163,中航三鑫,-0.05,66.67,,-3.95,,-3718.2,72.76,,04-30
249,600997,开滦股份,-0.05,-225.0,,-0.83,,-5769.77,-215.18,,04-30
250,603997,继峰股份,0.15,7.14,,6.47,,5226.33,0.97,,04-30
251,003816,中国广核,0.03,,,,,149183.0,8.89,,04-30
252,000800,一汽轿车,0.08,-48.13,,1.56,,13766.58,-48.14,,04-30
253,000012,南玻A,0.04,-33.22,,0.98,,8220.13,-33.2,,04-30
254,000821,京山轻机,0.07,-800.0,,2.19,,2391.7,-770.23,,04-30
255,601107,四川成渝,0.09,8.94,,2.41,,28678.22,8.96,,04-30
256,600241,时代万恒,-0.16,220.0,,-8.61,,-2918.56,221.81,,04-30
257,000850,华茂股份,0.09,372.22,,2.12,,7988.82,361.75,,04-30
258,600639,浦东金桥,0.07,17.02,,0.95,,6194.06,17.05,,04-30
259,002211,宏达新材,0.0,-71.0,,0.15,,127.25,-48.39,,04-30
260,600261,阳光照明,0.1,-19.61,,3.53,,9656.94,20.31,,04-30
261,600677,*ST航通,-0.05,-232.44,,-1.48,,-2261.67,-232.41,,04-30
262,601390,中国中铁,0.1,11.11,,2.13,,207194.1,13.97,,04-30
263,000403,双林生物,0.05,-86.84,,2.96,,1380.32,-86.71,,04-30
264,600318,新力金融,0.04,-80.95,,0.82,,892.93,-82.27,,04-30
265,000513,丽珠集团,0.62,29.17,,4.81,,18265.04,27.42,,04-30
266,600336,澳柯玛,0.03,25.27,,2.33,,2335.95,25.53,,04-30
267,000965,天保基建,0.03,0.0,,0.69,,2934.06,29.75,,04-30
268,600728,佳都科技,-0.03,-25.91,,-1.12,,-1331.1,-25.72,,04-30
269,600358,国旅联合,0.01,-120.0,,0.73,,213.27,-119.8,,04-30
270,000983,西山煤电,0.03,-64.18,,0.53,,8484.16,-64.17,,04-30
271,601939,建设银行,0.27,3.85,5.26,5.26,,6700500.0,1.86,,04-30
272,600061,国投资本,0.2,6566.67,,3.76,,65634.87,60588.29,,04-30
273,600448,华纺股份,0.01,0.0,,0.63,,518.29,7.66,,04-30
274,600817,ST宏盛,-0.0,-583.33,,-0.43,,-46.35,-569.49,,04-30
275,002393,力生制药,0.26,-27.78,,1.6,,4691.52,-28.12,,04-30
276,600499,科达洁能,0.19,1.6,,3.59,,13213.97,5.04,,04-30
277,600875,东方电气,0.05,-76.19,,0.52,,10771.44,-74.22,,04-30
278,600136,当代明诚,0.0,-112.0,,0.09,,15.46,-113.83,,04-30
279,603828,柯利达,0.24,14.29,,3.81,,2470.89,31.29,,04-30
280,000759,中百集团,0.07,-46.2,,1.62,,4944.55,-44.17,,04-30
281,601038,一拖股份,0.09,-8.44,,1.96,,9071.06,-8.43,,04-30
282,600624,复旦复华,0.02,-7.74,2.55,0.61,0.05,626.39,8.18,,04-30
283,000859,国风塑业,-0.02,233.33,,-0.62,,-854.44,349.58,,04-30
284,601198,东兴证券,0.31,158.33,,7.35,,68126.51,190.49,,04-30
285,000065,北方国际,0.09,-10.0,,2.25,,2184.0,6.52,,04-30
286,600663,陆家嘴,0.16,14.02,,2.52,,30218.59,14.04,,04-30
287,002555,三七互娱,0.28,6875.0,,3.29,,9071.16,16782.14,,04-30
288,000410,*ST沈机,-0.18,-1900.0,,-5.31,,-13994.72,-1626.24,,04-30
289,600717,天津港,0.16,6.67,,1.97,,27048.71,5.96,,04-30
290,000538,云南白药,0.54,-26.03,,4.85,,56146.15,11.41,,04-30
291,600000,浦发银行,0.6,4.53,13.7,4.47,-4.36,1119400.0,4.52,,04-30
292,600381,青海春天,0.03,-590.48,,1.02,,1511.0,-250.68,,04-30
293,600022,山东钢铁,-0.03,-48.78,,-1.65,,-18996.84,-48.73,,04-30
294,000581,威孚高科,0.43,2.38,,3.9,,43436.91,1.42,,04-30
295,002022,科华生物,0.1,-26.22,,3.94,,5055.08,-26.25,,04-30
296,000600,建投能源,0.3,-23.29,,5.87,,54368.11,11.35,,04-30
297,600425,青松建化,-0.11,21.11,,-2.86,,-14978.22,14.76,,04-30
298,000620,新华联,0.01,0.0,,0.39,,1387.8,-8.52,,04-30
299,600458,时代新材,0.26,420.0,,6.0,,17312.01,473.93,,04-30
300,600325,华发股份,0.11,1000.0,,1.44,,9255.24,1584.3,,04-30
301,000952,广济药业,-0.03,4.0,,-0.92,,-659.65,4.68,,04-30
302,600345,长江通信,0.05,150.0,,0.77,,917.42,86.45,,04-30
303,600734,实达集团,-0.04,40.44,,-12.15,,-1342.11,39.89,,04-30
304,600751,海航科技,0.0,-105.61,,0.02,,175.72,-118.37,,04-30
305,600004,白云机场,0.27,23.96,,3.43,,30945.15,24.2,,04-30
306,000558,莱茵体育,0.0,-108.25,,0.17,,281.85,-110.14,,04-30
307,600769,祥龙电业,0.0,275.0,,4.53,,167.93,272.14,,04-30
308,600787,中储股份,0.01,-85.78,3.29,0.36,0.08,2215.9,-71.52,,04-30
309,600426,华鲁恒升,0.26,25.37,,3.64,,24536.37,25.6,,04-30
310,600805,悦达投资,0.17,-40.77,,2.2,,14053.23,-42.49,,04-30
311,600068,葛洲坝,0.11,-23.45,,2.43,,50908.77,0.99,,04-30
312,000622,恒立实业,-0.02,50.0,,-3.23,,-637.41,44.11,,04-30
313,600823,世茂股份,0.22,4.76,,1.56,,25296.28,5.34,,04-30
314,600084,*ST中葡,-0.05,53.33,,-2.15,,-5186.76,114.72,,04-30
315,600841,上柴股份,0.05,-37.5,,1.22,,4207.18,-37.98,,04-30
316,603338,浙江鼎力,0.48,11.63,,6.16,,2316.48,11.41,,04-30
317,600500,中化国际,0.06,-33.33,,1.11,,12162.05,-34.34,,04-30
318,600860,*ST京城,-0.06,-153.57,,-2.81,,-2552.03,-153.91,,04-30
319,000691,亚太实业,0.0,-71.43,,0.04,,6.32,-72.68,,04-30
320,600137,浪莎股份,0.0,-87.5,4.75,0.09,,41.53,-86.54,,04-30
321,600158,中体产业,0.01,143.4,,0.72,,1084.58,141.54,,04-30
322,000760,*ST斯太,-0.04,-47.02,,-1.53,,-2416.7,1.03,,04-30
323,600575,淮河能源,0.02,-33.33,,1.43,,4935.22,-30.04,,04-30
324,002491,通鼎互联,0.07,-20.78,,1.17,,2549.37,5.7,,04-30
325,000809,铁岭新城,-0.01,-75.66,,-0.2,,-697.89,-76.23,,04-30
326,601058,赛轮轮胎,0.06,-72.73,,0.76,,3195.14,-66.88,,04-30
327,600626,申达股份,0.04,-17.37,,1.1,,2499.75,-17.44,,04-30
328,000040,东旭蓝天,0.01,40.0,,0.51,,649.07,89.81,,04-30
329,000066,中国长城,-0.07,-5.49,,-3.46,,-8654.31,-5.54,,04-30
330,600269,赣粤高速,0.1,11.11,,1.81,,22714.53,9.57,,04-30
331,000887,中鼎股份,0.16,33.33,,5.94,,17861.58,32.93,,04-30
332,600664,哈药股份,0.08,-11.11,,1.93,,16205.91,-5.36,,04-30
333,601318,中国平安,2.19,59.85,34.43,6.6,6.7,1996400.0,84.7,,04-30
334,000913,钱江摩托,0.01,0.0,,0.3,,626.74,18.68,,04-30
335,000932,华菱钢铁,-0.06,31.47,,-1.68,,-17001.43,31.42,,04-30
336,000505,京粮控股,0.16,-300.0,,,,6994.07,-296.8,,04-30
337,600330,天通股份,0.02,0.0,,0.79,,1173.97,4.5,,04-30
338,000959,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30
339,601808,中海油服,0.2,-33.33,,2.03,,97004.76,-31.2,,04-30
340,600739,辽宁成大,0.32,112.32,,3.36,,46327.17,122.44,,04-30
341,601918,新集能源,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30
342,600757,长江传媒,0.05,-37.5,,1.32,,6314.92,-34.46,,04-30
343,601996,丰林集团,0.01,-66.67,,0.23,,392.67,-70.83,,04-30
344,600388,龙净环保,0.14,40.0,,1.91,,6057.63,47.78,,04-30
345,600775,南京熊猫,0.03,19.66,,0.99,,3171.44,19.59,,04-30
346,000589,贵州轮胎,0.06,-45.45,,1.14,,4333.01,-19.1,,04-30
347,002028,思源电气,0.09,350.0,,1.48,,5309.32,512.29,,04-30
348,600793,宜宾纸业,-0.03,35.43,,-6.83,,-272.13,35.64,,04-30
349,600811,东方集团,0.15,14.2,,2.49,0.0,25609.62,14.2,,04-30
350,600466,蓝光发展,-0.05,-803.9,,-1.76,,-10176.8,-3100.24,,04-30
351,000657,中钨高新,-0.13,-31.32,,-2.39,,-8225.98,-31.33,,04-30
352,600487,亨通光电,0.12,-40.82,,1.22,,5016.63,18.27,,04-30
353,600847,万里股份,0.01,-9.72,,0.14,,102.4,-6.42,,04-30
354,603369,今世缘,0.55,,,7.52,,27709.32,1.45,,04-30
355,600865,百大集团,0.09,-37.41,3.65,2.55,-0.15,3461.46,-37.38,,04-30
356,600882,妙可蓝多,-0.01,-104.76,,-0.2,,-271.23,-103.18,,04-30
357,600145,*ST新亿,-0.01,317.65,,,,-268.48,325.74,,04-30
358,600562,国睿科技,0.05,-61.54,,1.55,,1381.5,-17.89,,04-30
359,603869,新智认知,0.01,-200.0,,0.92,,316.97,-298.64,,04-30
360,600128,弘业股份,0.02,36.76,,0.31,,459.96,37.38,,04-30
361,603688,石英股份,0.08,-1.06,,1.59,,1882.38,31.95,,04-30
362,600547,山东黄金,-0.05,-171.43,,-0.75,,-6848.87,-173.59,,04-30
363,002145,中核钛白,-0.06,76.47,,-1.69,,-2654.38,92.33,,04-30
364,600975,新五丰,-0.09,0.0,,-4.3,,-2151.39,-3.25,,04-30
365,300304,云意电气,0.09,-57.14,4.85,1.96,0.05,1879.25,-12.59,,04-30
366,000798,中水渔业,0.01,-8.05,,0.52,,437.55,-7.84,,04-30
367,600600,青岛啤酒,0.39,-11.06,,3.34,,52097.09,-11.05,,04-30
368,601012,隆基股份,0.14,55.56,,2.27,,7400.04,52.52,,04-30
369,601021,春秋航空,0.69,18.97,,5.24,,25432.35,46.43,,04-30
370,000017,深中华A,0.0,-16.67,,2.26,,27.23,-23.15,,04-30
371,600246,万通地产,0.04,363.16,,1.51,,5358.02,364.75,,04-30
372,601186,中国铁建,0.18,12.5,,2.17,,217700.9,8.72,,04-30
