,报表日期,20190930,20190630,20181231,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,
1,流动资产,,,,,,,
2,货币资金,297950640.15,349732369.21,248875824.07,164422599.19,165727390.96,133402545.12,0.0
3,交易性金融资产,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1067272827.79,862712373.94,1156696650.44,997423650.44,719790486.43,549004767.24,0.0
6,应收票据,0,0,38965894.40,72857496.19,13500145.30,23573224.00,0.0
7,应收账款,1067272827.79,862712373.94,1117730756.04,924566154.25,706290341.13,525431543.24,0.0
8,应收款项融资,12026214.50,61544856.24,0,0,0,0,0.0
9,预付款项,59710713.33,25840291.84,22202267.01,13953195.46,12562114.73,5958473.50,0.0
10,其他应收款(合计),66956987.12,46455876.50,44990578.15,19580655.06,8881555.12,9186429.43,0.0
11,应收利息,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0.0
13,其他应收款,66956987.12,46455876.50,0,19580655.06,8881555.12,9186429.43,0.0
14,买入返售金融资产,0,0,0,0,0,0,0.0
15,存货,103993007.49,129813198.30,72992198.14,63762837.80,29259377.33,21823531.83,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0.0
20,其他流动资产,6319010.80,4968433.45,4978800.50,1269520.94,3693538.09,95413385.68,0.0
21,流动资产合计,1614229401.18,1481067399.48,1550736318.31,1260412458.89,939914462.66,814789132.80,0.0
22,非流动资产,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,2351990.00,2351990.00,0,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0.0
26,长期应收款,266164.00,105290.00,0,341542.00,461911.00,0,0.0
27,长期股权投资,2602187.25,1550697.65,1671992.27,383850.85,661719.35,0,0.0
28,投资性房地产,0,0,0,0,0,0,0.0
29,在建工程(合计),0,0,0,0,0,0,0.0
30,在建工程,0,0,0,0,0,0,0.0
31,工程物资,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),22404684.66,22946051.96,24659248.30,15901414.52,5755547.22,4104223.66,0.0
33,固定资产净额,22404684.66,22946051.96,0,15901414.52,5755547.22,4104223.66,0.0
34,固定资产清理,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0.0
39,无形资产,7195762.52,6445518.29,6276261.03,5413020.98,4142204.00,2594047.45,0.0
40,开发支出,0,0,0,0,0,0,0.0
41,商誉,1166219.05,1166219.05,1166219.05,0,0,0,0.0
42,长期待摊费用,4164617.60,4285427.88,4832823.99,1891019.64,2180841.30,3069880.64,0.0
43,递延所得税资产,24137705.76,22186421.46,14837577.70,11046240.11,7506647.38,4768234.14,0.0
44,其他非流动资产,13906004.35,5133664.36,6517930.06,2491904.59,508256.53,53776.70,0.0
45,非流动资产合计,108842465.19,96818410.65,62314042.40,39820982.69,21217126.78,14590162.59,0.0
46,资产总计,1723071866.37,1577885810.13,1613050360.71,1300233441.58,961131589.44,829379295.39,0.0
47,流动负债,,,,,,,
48,短期借款,0,0,0,30000000.00,30000000.00,50000000.00,0.0
49,交易性金融负债,0,0,0,0,0,0,0.0
50,应付票据及应付账款,440269789.72,371679050.48,444010231.04,284288893.16,117575589.57,74541923.63,0.0
51,应付票据,15274205.47,38680069.59,42884857.47,0,0,1605565.00,0.0
52,应付账款,424995584.25,332998980.89,401125373.57,284288893.16,117575589.57,72936358.63,0.0
53,预收款项,9028648.21,2233844.05,1487758.67,1931242.32,240508.00,2669839.27,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0.0
55,应付职工薪酬,51815517.80,47765302.51,84791802.23,69739551.84,56436025.96,52205546.13,0.0
56,应交税费,22096268.38,29496361.59,60607074.89,45827936.40,55791737.97,54048780.36,0.0
57,其他应付款(合计),4276277.95,6782115.52,2775573.02,5861963.36,4765206.58,94529534.03,0.0
58,应付利息,0,0,0,41687.50,39875.00,72237.73,0.0
59,应付股利,0,0,0,0,0,92400000.02,0.0
60,其他应付款,4276277.95,6782115.52,0,5820275.86,4725331.58,2057296.28,0.0
61,预提费用,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,0.0
65,其他流动负债,49418798.49,36178622.80,37939535.00,27715728.00,28263041.16,22157898.32,0.0
66,流动负债合计,576905300.55,494135296.95,631611974.85,465365315.08,293072109.24,350153521.74,0.0
67,非流动负债,,,,,,,
68,长期借款,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0.0
76,递延所得税负债,7661782.50,7661782.50,0,0,0,0,0.0
77,长期递延收益,0,0,0,0,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0.0
79,非流动负债合计,7661782.50,7661782.50,0.00,0.00,0.00,0.00,0.0
80,负债合计,584567083.05,501797079.45,631611974.85,465365315.08,293072109.24,350153521.74,0.0
81,所有者权益,,,,,,,
82,实收资本(或股本),380900000.00,380900000.00,380900000.00,380900000.00,374400000.00,5000000.00,0.0
83,资本公积,170542011.48,170542011.48,170542011.48,170542011.48,138773122.48,5000000.00,0.0
84,减：库存股,0,0,0,0,0,0,0.0
85,其他综合收益,22985347.50,22985347.50,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0.0
87,盈余公积,35112830.85,35112830.85,36410087.00,18757296.28,7022651.65,2728439.35,0.0
88,一般风险准备,0,0,0,0,0,0,0.0
89,未分配利润,528167274.17,465570133.18,392230131.97,263311968.01,145514198.47,462531443.25,0.0
90,归属于母公司股东权益合计,1137707464.00,1075110323.01,980082230.45,833511275.77,665709972.60,475259882.60,0.0
91,少数股东权益,797319.32,978407.67,1356155.41,1356850.73,2349507.60,3965891.05,0.0
92,所有者权益(或股东权益)合计,1138504783.32,1076088730.68,981438385.86,834868126.50,668059480.20,479225773.65,0.0
93,负债和所有者权益(或股东权益)总计,1723071866.37,1577885810.13,1613050360.71,1300233441.58,961131589.44,829379295.39,0.0
