,报表日期,20191231,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,
2,货币资金,71843959.93,117526638.71,76622728.62,69097523.94,60638775.42,103242645.95,94632020.66,12409565.14,0.0
3,交易性金融资产,71275000.00,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,238919361.41,293221260.93,257265101.65,251749002.31,181621526.93,123089873.20,140198157.61,160004817.40,0.0
6,应收票据,5277190.66,1296254.18,2337646.23,0,0,0,0,0,0.0
7,应收账款,233642170.75,291925006.75,254927455.42,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0.0
9,预付款项,8107172.89,7165277.74,8532579.82,4407868.67,3610727.79,1378473.59,933022.10,2096324.91,0.0
10,其他应收款(合计),5843744.80,6266812.08,7575461.00,8602002.66,7555602.14,3458710.77,2067219.14,3073469.02,0.0
11,应收利息,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0.0
13,其他应收款,5843744.80,0,0,0,7555602.14,0,0,3073469.02,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0.0
15,存货,169038187.63,143726291.92,152948830.44,151841850.24,130628351.82,103854475.52,73178933.59,52898442.15,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,3345503.75,10790979.00,23463830.15,2268514.15,7545854.20,5996478.47,9206569.53,446101.67,0.0
21,流动资产合计,568372930.41,578697260.38,526408531.68,487966761.97,391600838.30,341020657.50,320215922.63,230928720.29,0.0
22,非流动资产,,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0,0,0.0
