,报表日期,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,
2,货币资金,332473446.92,294468680.10,228301647.28,179687778.21,183339223.69,61382556.31,30595853.89,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,626869619.15,643649892.78,598857112.58,438612907.87,285384136.10,207000415.50,0,0.0
6,应收票据,36272494.58,912615.76,4931491.87,18126157.02,2793476.42,158000.00,200000.00,0.0
7,应收账款,590597124.57,642737277.02,593925620.71,420486750.85,282590659.68,206842415.50,140477313.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0.0
9,预付款项,17148855.07,8487943.41,7860638.67,11231451.42,6684304.31,3180358.05,2474100.72,0.0
10,其他应收款(合计),14111882.21,13371621.71,10143898.91,12589730.08,17902086.56,12240114.03,0,0.0
11,应收利息,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0.0
13,其他应收款,0,13371621.71,10143898.91,12589730.08,17902086.56,12240114.03,7885457.73,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0.0
15,存货,428353144.07,298304331.24,155341974.09,165329968.64,158720124.04,76576100.92,46014918.05,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0.0
20,其他流动资产,32180232.94,31622394.03,14515284.90,12072947.17,1836288.93,2964295.27,463167.73,0.0
21,流动资产合计,1451137180.36,1289904863.27,1015020556.43,819524783.39,653866163.63,363343840.08,228110811.12,0.0
22,非流动资产,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0.0
