,报表日期,20190930,20190630,20181231,20171231,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,
2,货币资金,817079495.73,724466744.13,562331877.11,409043523.39,370382540.13,155991806.64,171145817.10,0.0
3,交易性金融资产,550000000.00,550000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,736140380.77,651019128.28,495950003.83,413745187.92,278922813.73,271260565.00,275994475.87,0.0
6,应收票据,445983162.53,371132799.93,302651908.39,213221517.34,119898969.55,104166823.08,125200781.15,0.0
7,应收账款,290157218.24,279886328.35,193298095.44,200523670.58,159023844.18,167093741.92,150793694.72,0.0
8,应收款项融资,0,0,0,0,0,0,0,0.0
9,预付款项,4514693.26,3687353.97,4094057.58,13784930.53,3005626.34,1056158.84,1190145.95,0.0
10,其他应收款(合计),1086872.21,1098692.59,366317.50,644991.45,619371.10,285000.00,1364068.01,0.0
11,应收利息,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0.0
13,其他应收款,0,1098692.59,366317.50,644991.45,619371.10,285000.00,1364068.01,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0.0
15,存货,382051582.70,381157730.44,421858117.40,380290644.04,253214008.61,218553372.46,260971239.52,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0.0
20,其他流动资产,0,0,0,5911285.14,7255082.94,26315517.34,0,0.0
21,流动资产合计,2490873024.67,2311429649.41,1484600373.42,1223420562.47,913399442.85,673462420.28,710665746.45,0.0
22,非流动资产,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0,0.0
27,长期股权投资,0,0,0,0,0,0,0,0.0
28,投资性房地产,3322839.21,3388856.06,3520889.76,3784957.14,2371375.00,2519100.00,0,0.0
29,在建工程(合计),105548383.26,95866241.29,82109386.95,9989284.53,0,2656431.63,5341880.34,0.0
30,在建工程,0,95866241.29,82109386.95,9989284.53,0,2656431.63,5341880.34,0.0
31,工程物资,0,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),426755687.93,437276926.76,437762351.71,403068834.48,351545960.27,328844679.15,331571376.98,0.0
33,固定资产净额,0,437276926.76,437762351.71,403068834.48,351545960.27,328844679.15,331571376.98,0.0
34,固定资产清理,0,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0,0.0
39,无形资产,128634450.92,126664790.86,128206215.83,130740924.44,131301711.37,131469754.24,83225846.10,0.0
40,开发支出,0,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0,0.0
42,长期待摊费用,2243177.86,2474658.70,2735479.77,3624247.29,1358748.77,0,0,0.0
43,递延所得税资产,24495094.66,23008418.64,20934190.66,18525850.16,17055521.64,13347537.79,1938000.93,0.0
44,其他非流动资产,24999674.45,12592672.80,15024610.55,41922237.94,10387171.22,2365713.70,47898887.56,0.0
45,非流动资产合计,715999308.29,701272565.11,690293125.23,611656335.98,514020488.27,481203216.51,469975991.91,0.0
46,资产总计,3206872332.96,3012702214.52,2174893498.65,1835076898.45,1427419931.12,1154665636.79,1180641738.36,0.0
47,流动负债,,,,,,,,
48,短期借款,0,0,0,0,0,0,0,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,799728811.00,747515178.80,799740713.12,677973324.45,442751291.36,357944699.46,316674651.60,0.0
51,应付票据,502799499.20,434260000.00,584034600.00,498909900.00,260000000.00,0,94000000.00,0.0
52,应付账款,296929311.80,313255178.80,215706113.12,179063424.45,182751291.36,357944699.46,222674651.60,0.0
53,预收款项,171141716.50,118807427.00,149004059.50,150390244.04,120354431.43,103225921.16,117679677.37,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,41034969.62,33084359.71,40762399.12,37668143.93,34512729.61,17814645.36,39669740.91,0.0
56,应交税费,21260821.63,13190185.68,6105070.53,8646042.68,2634704.91,12308879.75,41780218.92,0.0
57,其他应付款(合计),804786.00,1023304.00,820000.00,0,349210.53,10350.85,35572.01,0.0
58,应付利息,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0.0
60,其他应付款,0,1023304.00,820000.00,0,349210.53,10350.85,35572.01,0.0
61,预提费用,0,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,0,0.0
65,其他流动负债,0,0,0,0,0,0,0,0.0
66,流动负债合计,1033971104.75,913620455.19,996432242.27,874677755.10,600602367.84,491304496.58,515839860.81,0.0
67,非流动负债,,,,,,,,
68,长期借款,0,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0.0
76,递延所得税负债,0,0,0,0,0,0,0,0.0
77,长期递延收益,12500000.00,12500000.00,12500000.00,12500000.00,12500000.00,12500000.00,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0.0
79,非流动负债合计,12500000.00,12500000.00,12500000.00,12500000.00,12500000.00,12500000.00,0.00,0.0
80,负债合计,1046471104.75,926120455.19,1008932242.27,887177755.10,613102367.84,503804496.58,515839860.81,0.0
81,所有者权益,,,,,,,,
82,实收资本(或股本),463327400.00,463327400.00,378947400.00,378947400.00,378947400.00,360000000.00,20000000.00,0.0
83,资本公积,1113950991.25,1113950991.25,398330991.25,398330991.25,398330991.25,258598355.33,586704826.22,0.0
84,减：库存股,0,0,0,0,0,0,0,0.0
85,其他综合收益,46085.55,111928.09,59592.51,49014.83,145981.77,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0.0
87,盈余公积,38939179.45,38939179.45,38939179.45,17602819.31,3925212.42,8226278.50,5809705.14,0.0
88,一般风险准备,0,0,0,0,0,0,0,0.0
89,未分配利润,544137571.96,470252260.54,349684093.17,152968917.96,32967977.84,24036506.38,52287346.19,0.0
90,归属于母公司股东权益合计,2160401228.21,2086581759.33,1165961256.38,947899143.35,814317563.28,650861140.21,664801877.55,0.0
91,少数股东权益,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,2160401228.21,2086581759.33,1165961256.38,947899143.35,814317563.28,650861140.21,664801877.55,0.0
93,负债和所有者权益(或股东权益)总计,3206872332.96,3012702214.52,2174893498.65,1835076898.45,1427419931.12,1154665636.79,1180641738.36,0.0
