,报表日期,20190930,20190630,20181231,20180331,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,
2,货币资金,1451295263.19,953512914.04,217938000.00,368579200.00,110211700.00,113732000.00,70632100.00,0.0
3,交易性金融资产,2773600000.00,3182180000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,179886387.33,110453482.54,211295400.00,135923300.00,119675800.00,76271200.00,88157800.00,0.0
6,应收票据,0,0,0,0,0,0,0,0.0
7,应收账款,179886387.33,110453482.54,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0.0
9,预付款项,25774838.76,22934158.95,20415200.00,38620000.00,33387100.00,16724200.00,5694600.00,0.0
10,其他应收款(合计),25283418.99,27931678.34,31191300.00,0,36636700.00,35570800.00,0,0.0
11,应收利息,0,631849.32,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0.0
13,其他应收款,0,27299829.02,0,38430500.00,36636700.00,35570800.00,13055700.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0.0
15,存货,871906090.68,687897107.98,811510900.00,847631600.00,962663500.00,461055800.00,389886400.00,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0.0
20,其他流动资产,21165157.54,34924613.09,2231171700.00,971743800.00,1326285400.00,1870204500.00,1357787000.00,0.0
21,流动资产合计,5348911156.49,5019833954.94,3523522400.00,2400928400.00,2588860300.00,2573558600.00,1925213600.00,0.0
22,非流动资产,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0,0.0
25,持有至到期投资,10000000.00,10000000.00,10000000.00,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0,0.0
27,长期股权投资,0,0,0,0,0,46155100.00,46562900.00,0.0
28,投资性房地产,0,0,0,0,0,0,0,0.0
29,在建工程(合计),178037388.96,161592229.49,70493600.00,0,44943100.00,145367800.00,0,0.0
30,在建工程,0,0,0,43123600.00,44943100.00,145367800.00,143668600.00,0.0
31,工程物资,0,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),1165768083.20,1168031549.99,1203057200.00,0,964325300.00,649892400.00,0,0.0
33,固定资产净额,0,1168031549.99,0,1027317100.00,964325300.00,649892400.00,303230400.00,0.0
34,固定资产清理,0,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0,0.0
39,无形资产,307435477.15,308427726.41,305701600.00,240930600.00,208117900.00,214920000.00,219872500.00,0.0
40,开发支出,0,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0,0.0
42,长期待摊费用,0,0,0,0,0,0,0,0.0
43,递延所得税资产,52533402.56,25619579.60,41517000.00,37091000.00,37524200.00,19331600.00,10190500.00,0.0
44,其他非流动资产,15080595.21,10190628.14,9814800.00,143093800.00,112885400.00,269771400.00,29488700.00,0.0
45,非流动资产合计,1728854947.08,1683861713.63,1640584200.00,1491556100.00,1367795900.00,1345438400.00,753013600.00,0.0
46,资产总计,7077766103.57,6703695668.57,5164106700.00,3892484500.00,3956656200.00,3918997000.00,2678227200.00,0.0
47,流动负债,,,,,,,,
48,短期借款,0,0,0,317228600.00,337705200.00,10000000.00,41818500.00,0.0
49,交易性金融负债,0,0,0,0,0,0,93300.00,0.0
50,应付票据及应付账款,1219268502.67,1303143219.74,1272818300.00,1005163000.00,1293915300.00,896710500.00,583621500.00,0.0
51,应付票据,0,0,0,0,0,0,0,0.0
52,应付账款,1219268502.67,1303143219.74,0,0,0,0,0,0.0
53,预收款项,290219894.54,433636230.32,124695000.00,222051100.00,170501400.00,198711900.00,118131200.00,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,171742422.24,190702410.77,166082700.00,119846800.00,159762500.00,108903700.00,83265300.00,0.0
56,应交税费,157521901.63,193678873.40,118068100.00,127735500.00,271714900.00,167588300.00,107258300.00,0.0
57,其他应付款(合计),209079341.24,261233890.14,200599300.00,0,152338700.00,88730000.00,0,0.0
58,应付利息,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0.0
60,其他应付款,0,261233890.14,0,208699500.00,152338700.00,88730000.00,116666100.00,0.0
61,预提费用,0,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,0,0.0
65,其他流动负债,0,0,0,0,0,0,0,0.0
66,流动负债合计,2047832062.32,2382394624.37,1882263500.00,2000724500.00,2385938000.00,1470644300.00,1050854100.00,0.0
67,非流动负债,,,,,,,,
68,长期借款,0,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0.0
76,递延所得税负债,29716896.29,7487172.89,34268500.00,0,0,0,0,0.0
77,长期递延收益,0,0,0,0,0,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0.0
79,非流动负债合计,29716896.29,7487172.89,34268500.00,0.00,0.00,0.00,0.00,0.0
80,负债合计,2077548958.61,2389881797.26,1916532000.00,2000724500.00,2385938000.00,1470644300.00,1050854100.00,0.0
81,所有者权益,,,,,,,,
