,报表日期,20191231,20190930,20190630,20181231,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,流动资产,,,,,,,
2,货币资金,174222261.09,0,117489149.51,321644542.49,173346148.65,157252305.42,0.0
3,交易性金融资产,74780.00,0,5896581.00,9833600.00,0,2258926.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0.0
5,应收票据及应收账款,563553656.14,0,719422770.86,595345848.61,497100040.95,480796286.37,0.0
6,应收票据,315474368.94,0,327301050.02,382821006.70,169813191.08,97619553.02,0.0
7,应收账款,248079287.20,0,392121720.84,212524841.91,327286849.87,383176733.35,0.0
8,应收款项融资,43212111.43,0,48724601.97,0,0,0,0.0
9,预付款项,14084201.25,0,18838202.48,15858105.12,15958002.21,9386523.69,0.0
10,其他应收款(合计),6809625.45,0,5709316.06,4249622.82,13746912.97,13808530.52,0.0
11,应收利息,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0.0
13,其他应收款,6809625.45,0,0,0,0,0,0.0
14,买入返售金融资产,0,0,0,0,0,0,0.0
15,存货,714871797.05,0,639363146.39,742146680.55,522444261.01,359701496.04,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0.0
20,其他流动资产,24847460.14,0,10395300.15,30653427.41,5866602.82,8287511.91,0.0
21,流动资产合计,1541675892.55,0,1565839068.42,1719731827.00,1228461968.61,1031491579.95,0.0
22,非流动资产,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0.0
27,长期股权投资,0,0,0,0,0,0,0.0
28,投资性房地产,28616095.84,0,29431246.96,30246398.08,31876700.32,33507002.60,0.0
29,在建工程(合计),174126560.96,0,40829673.69,13688905.22,70501583.11,50700097.29,0.0
30,在建工程,174126560.96,0,0,0,0,0,0.0
31,工程物资,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),568732353.86,0,622408619.61,643963677.97,484067510.93,477773439.88,0.0
33,固定资产净额,568732353.86,0,622408619.61,643963677.97,484067510.93,477773439.88,0.0
34,固定资产清理,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0.0
39,无形资产,100812909.76,0,101964523.30,99974249.58,72847798.99,69276184.66,0.0
40,开发支出,0,0,0,0,0,0,0.0
41,商誉,24394568.56,0,24394568.56,24394568.56,24394568.56,24394568.56,0.0
42,长期待摊费用,2285459.65,0,1884212.06,1549316.01,1217697.78,1646556.74,0.0
43,递延所得税资产,13706794.67,0,15240541.67,12903690.71,13662991.62,16854234.16,0.0
44,其他非流动资产,3456694.57,0,0,0,0,0,0.0
45,非流动资产合计,916131437.87,0,836153385.85,826720806.13,698568851.31,674152083.89,0.0
46,资产总计,2457807330.42,2431689300.00,2401992454.27,2546452600.00,1927030819.92,1705643663.84,0.0
47,流动负债,,,,,,,
48,短期借款,696058923.79,0,728588869.34,717967850.13,678301925.76,733536443.82,0.0
49,交易性金融负债,0,0,0,0,2371915.00,0,0.0
50,应付票据及应付账款,665204601.86,0,645051312.61,781557187.00,519076275.50,393795773.92,0.0
51,应付票据,5000000.00,0,7836221.76,75448103.00,11100000.00,6020000.00,0.0
52,应付账款,660204601.86,0,637215090.85,706109084.00,507976275.50,387775773.92,0.0
53,预收款项,26252754.60,0,23689939.89,34242720.77,19677692.17,5763988.48,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0.0
55,应付职工薪酬,10427939.29,0,6919207.70,10075630.93,7789625.90,12745227.97,0.0
56,应交税费,16683289.90,0,13367068.69,12147257.33,25333517.07,15594346.34,0.0
57,其他应付款(合计),10314925.67,0,10158101.44,11606560.70,14778247.97,22208981.76,0.0
58,应付利息,0,0,996792.88,1046329.97,1189026.42,1243990.87,0.0
59,应付股利,0,0,0,0,0,0,0.0
60,其他应付款,10314925.67,0,9161308.56,10560230.73,13589221.55,20964990.89,0.0
61,预提费用,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,15000000.00,48000000.00,81322354.02,53948428.97,0.0
65,其他流动负债,0,0,0,0,0,0,0.0
66,流动负债合计,1424942435.11,0,1442774499.67,1615597206.86,1348651553.39,1237593191.26,0.0
67,非流动负债,,,,,,,
68,长期借款,0,0,0,0,48000000.00,122000000.00,0.0
69,应付债券,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,7322354.02,0.0
73,长期应付款,0,0,0,0,0,7322354.02,0.0
74,专项应付款,0,0,0,0,0,0,0.0
75,预计非流动负债,9594033.33,0,9594033.33,9594033.33,9594033.33,9594033.33,0.0
76,递延所得税负债,137381.27,0,1631021.59,2824974.76,212885.65,692303.22,0.0
77,长期递延收益,6000000.00,0,6000000.00,6000000.00,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0.0
79,非流动负债合计,15731414.60,0,17225054.92,18419008.09,57806918.98,139608690.57,0.0
80,负债合计,1440673849.71,1462475100.00,1459999554.59,1634016200.00,1406458472.37,1377201881.83,0.0
81,所有者权益,,,,,,,
82,实收资本(或股本),123000000.00,0,123000000.00,123000000.00,100000000.00,90000000.00,0.0
83,资本公积,621280034.57,0,621280034.57,621280034.57,391280034.57,92150986.53,0.0
84,减：库存股,0,0,0,0,0,0,0.0
85,其他综合收益,0,0,0,0,0,0,0.0
86,专项储备,23090187.37,0,22779858.20,22999163.85,18812822.93,13858909.90,0.0
87,盈余公积,19576069.91,0,7832183.22,7832183.22,1826871.64,22018857.71,0.0
88,一般风险准备,0,0,0,0,0,0,0.0
89,未分配利润,230187188.86,0,167100823.69,137325036.54,8652618.41,110413027.87,0.0
90,归属于母公司股东权益合计,1017133480.71,969214200.00,941992899.68,912436400.00,520572347.55,328441782.01,0.0
91,少数股东权益,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,1017133480.71,969214200.00,941992899.68,912436400.00,520572347.55,328441782.01,0.0
93,负债和所有者权益(或股东权益)总计,2457807330.42,2431689300.00,2401992454.27,2546452633.13,1927030819.92,1705643663.84,0.0
