,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,844927881.86,426064245.04,256525632.59,72237134.30,737666409.96,304495319.41,145621970.62,57867610.10,685152338.12,373485071.51,232912598.85,60262683.94,415312953.88,202182239.78,154500753.98,91832195.08,388287547.53,175401453.14,104469206.87,41868686.65,392435503.72,0,158340775.96,81363309.84,352754312.36,0,267705134.34,256100283.02,0.0
3,收到的税费返还,7107503.32,5030573.15,4352877.21,3627162.50,14395044.59,8395793.76,6046939.48,2923686.48,9569200.38,5607910.32,2766714.83,834184.64,12379290.81,7277082.44,6053151.88,2393022.04,8235465.79,8238405.10,5163845.32,3375847.27,9502603.16,0,3736613.11,0,6167448.67,0,8343254.26,11004809.86,0.0
4,收到的其他与经营活动有关的现金,92177691.31,69134608.56,33130411.51,19407153.32,77590292.49,110635855.60,39010567.91,16972887.64,78924166.15,68490284.27,35213132.75,11388134.40,67953373.42,72756723.95,33654694.22,18363342.84,96718752.67,53298808.82,25232064.05,13650315.78,54030433.69,0,15575215.66,15869753.51,60923260.15,0,37230289.89,41481291.58,0.0
5,经营活动现金流入小计,944213076.49,500229426.75,294008921.31,95271450.12,829651747.04,423526968.77,190679478.01,77764184.22,773645704.65,447583266.10,270892446.43,72485002.98,495645618.11,282216046.17,194208600.08,112588559.96,493241765.99,236938667.06,134865116.24,58894849.70,455968540.57,0,177652604.73,97233063.35,419845021.18,0,313278678.49,308586384.46,0.0
6,购买商品、接受劳务支付的现金,526938357.42,422554559.89,295698251.10,200633209.91,739356161.48,530069504.71,395480058.22,148363574.54,345195921.10,201215635.70,112037160.72,65709287.37,319707605.93,243412729.95,187019426.25,70342543.09,252744620.07,195394252.12,143537417.96,76024685.31,190392214.14,0,87811294.47,31885073.96,185341077.02,0,139950960.63,180616387.10,0.0
7,支付给职工以及为职工支付的现金,267140473.02,185375641.38,130358376.95,80137736.00,141120440.35,99880198.73,67847904.28,34548809.33,98397800.00,65966904.33,45080177.47,26881921.51,82983367.94,75138929.55,51663150.99,26093432.95,60861707.26,57230280.65,40154129.24,23877275.15,52686812.44,0,26606984.05,14210608.60,44283999.08,0,29882528.15,18817750.33,0.0
8,支付的各项税费,76005191.61,56375933.78,46011973.21,26421697.52,78753232.05,50343735.74,38120562.58,25383079.75,47394151.29,30156959.08,19884534.10,9755256.29,36470662.74,23035477.91,17157090.84,12332323.10,38475550.09,24897577.38,17163904.19,10398891.22,42807670.49,0,19602164.00,10250780.48,32452869.74,0,33287526.05,23575964.67,0.0
9,支付的其他与经营活动有关的现金,196123440.91,157238247.44,94471303.23,41175590.88,140202881.22,156923383.22,59130477.83,33810794.14,144249754.61,115150901.14,59186292.08,28040596.99,113665981.60,107579094.43,76369279.14,47483104.73,110661907.90,76259469.41,45648958.51,31487564.88,65431275.60,0,23805689.45,24412699.91,57205975.66,0,60074594.33,50919321.67,0.0
10,经营活动现金流出小计,1066207462.96,821544382.49,566539904.49,348368234.31,1099432715.10,837216822.40,560579002.91,242106257.76,635237627.00,412490400.25,236188164.37,130387062.16,552827618.21,449166231.84,332208947.22,156251403.87,462743785.32,353781579.56,246504409.90,141788416.56,351317972.67,0,157826131.97,80759162.95,319283921.50,0,263195609.16,273929423.77,0.0
11,经营活动产生的现金流量净额,-121994386.47,-321314955.74,-272530983.18,-253096784.19,-269780968.06,-413689853.63,-369899524.90,-164342073.54,138408077.65,35092865.85,34704282.06,-57902059.18,-57182000.10,-166950185.67,-138000347.14,-43662843.91,30497980.67,-116842912.50,-111639293.66,-82893566.86,104650567.90,40102800.00,19826472.76,16473900.40,100561099.68,19297000.00,50083069.33,34656960.69,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,789158871.65,202958225.74,68209051.44,25821.31,1552886236.68,1309234188.98,810417796.36,436104613.17,1763762328.89,1199571331.05,661450211.32,241362714.16,542909273.08,301840068.29,237789574.90,103000000.00,504710329.71,108139589.11,56249589.11,31249589.11,46004794.52,0,25000000.00,0,0,0,0,79000000.00,0.0
