,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,265549433.90,186858253.09,67220360.48,304589210.34,181763668.17,120109353.17,70709870.14,255825248.60,164366679.90,72191967.57,18808645.51,241300106.99,214049537.00,130090877.65,53796223.82,157525458.83,107524285.53,65505304.71,41522371.80,156892430.10,130066041.28,92365358.75,166124740.41,197826590.04,146410143.76,0.0
3,收到的税费返还,516482.83,516482.83,307803.65,1358288.17,4625052.75,735172.50,0,401555.72,401555.72,0,0,3843670.88,3317739.37,3317739.37,1944935.15,3586118.27,1223663.69,395845.77,0,1370542.97,513412.85,321360.16,1769162.77,15155.62,0,0.0
4,收到的其他与经营活动有关的现金,27030859.99,11019933.50,1092559.53,23901000.79,26452126.65,18458054.37,5061352.62,15720477.35,19440094.18,17994853.15,6492794.33,12494052.99,16625464.27,8181368.35,3446734.53,13223169.89,3163774.91,2790569.42,857108.55,13571539.20,6590007.64,7017752.40,13964207.94,15072094.26,9644494.44,0.0
5,经营活动现金流入小计,293096776.72,198394669.42,68620723.66,329848499.30,212840847.57,139302580.04,75771222.76,271947281.67,184208329.80,90186820.72,25301439.84,257637830.86,233992740.64,141589985.37,59187893.50,174334746.99,111911724.13,68691719.90,42379480.35,171834512.27,137169461.77,99704471.31,181858111.12,212913839.92,156054638.20,0.0
6,购买商品、接受劳务支付的现金,129825924.06,84802349.32,45149881.93,146961800.98,79089352.27,50644537.61,20802884.83,163209210.59,111898314.71,71035082.60,44159469.81,159790110.30,163478485.72,97096742.75,35467523.05,110238907.26,74449971.34,45564718.70,19613118.69,60120987.12,41388692.95,25678680.25,93090893.89,76889544.72,96501810.38,0.0
7,支付给职工以及为职工支付的现金,51381640.70,35911146.58,19602421.65,63424641.79,46625296.38,31381317.73,17656447.37,56913102.10,41691820.05,28590870.47,14492545.95,51605542.37,34788404.11,23827742.47,13271336.01,44115439.17,33280888.59,22704311.85,11319696.87,38096362.77,27360095.31,18224146.19,30442662.15,26786198.70,21529394.87,0.0
8,支付的各项税费,25124290.85,21330157.79,9059980.11,30294698.74,29958430.05,27318041.12,17450614.90,17463339.48,16851702.64,14778295.55,416894.17,14086630.80,13965847.60,12942394.57,4373153.70,25531401.67,18928160.43,15331140.55,6490673.26,19825543.43,18784444.17,16643219.28,21353145.80,25390046.95,6062508.74,0.0
