,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,312376994.87,7464204206.65,3734470459.16,3474200324.49,894265476.70,8837932002.28,4676941618.75,4206095400.12,1085470477.08,9542224281.23,5042478036.32,4555949284.01,1318502442.12,9909100353.66,5225342634.74,4789870773.37,9944731079.35,10735029029.89,9464445587.43,1289249308.65,697370917.92,303870817.50,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,73732261.35,211175734.76,200927360.95,176724899.16,43465990.41,381523818.56,296552649.69,177848705.34,66077135.53,258233325.68,348948516.95,161285515.56,8391950.75,231095731.70,152695648.54,53620744.01,232033641.61,110847325.73,43539564.23,20767018.49,1911581.99,1974129.59,0.0
5,经营活动现金流入小计,386109256.22,7675379941.41,3935397820.11,3650925223.65,937731467.11,9219455820.84,4973494268.44,4383944105.46,1151547612.61,9800457606.91,5391426553.27,4717234799.57,1326894392.87,10140196085.36,5378038283.28,4843491517.38,10176764720.96,10845876355.62,9507985151.66,1310016327.14,699282499.91,305844947.09,0.0
6,购买商品、接受劳务支付的现金,585911661.50,3705003149.07,2593127202.68,1997701679.33,1057237554.12,4478948723.53,3405788265.75,2049396593.34,984490741.94,4882087657.10,3746206041.93,2644298961.82,1863050556.09,4912252699.29,3229761807.69,2260410372.63,5099191649.21,6053796201.65,5202533569.58,824561325.70,555890771.10,252077738.67,0.0
7,支付给职工以及为职工支付的现金,65247631.34,255114372.81,187788114.96,132945198.36,81449853.57,225492543.62,161715428.54,109785676.33,69245122.49,192490230.25,138338482.65,94456655.78,55563606.07,156977929.53,88537862.01,68895597.49,117424710.21,96648988.07,67727207.90,15993083.03,15011089.72,9581441.16,0.0
8,支付的各项税费,349223475.92,1230226783.64,1042963790.39,858525457.30,630991622.81,1512247284.22,1224111315.91,893996619.24,714385978.39,1517506186.85,1058345040.54,841463239.02,674715486.71,1708953072.41,1375065430.34,1019792648.91,1563757431.13,1354498960.19,933127151.43,109149879.53,61877985.63,11575545.76,0.0
9,支付的其他与经营活动有关的现金,97148896.75,813585917.07,473237821.61,276931924.04,146805078.03,939139815.36,493821505.69,348365415.56,154963063.34,1075464023.97,785913238.97,552007743.71,226240979.57,958846150.21,709200944.98,467713380.61,868246473.85,805878807.28,660022381.41,97084454.76,23889077.34,11361164.14,0.0
10,经营活动现金流出小计,1097531665.51,6003930222.59,4297116929.64,3266104259.03,1916484108.53,7155828366.73,5285436515.89,3401544304.47,1923084906.16,7667548098.17,5728802804.09,4132226600.33,2819570628.44,7737029851.44,5402566045.02,3816811999.64,7648620264.40,8310822957.19,6863410310.32,1046788743.02,656668923.79,284595889.73,0.0
11,经营活动产生的现金流量净额,-711422409.29,1671449718.82,-361719109.53,384820964.62,-978752641.42,2063627454.11,-311942247.45,982399800.99,-771537293.55,2132909508.74,-337376250.82,585008199.24,-1492676235.57,2403166233.92,-24527761.74,1026679517.74,2528144456.56,2535053398.43,2644574841.34,263227584.12,42613576.12,21249057.36,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,4612157626.00,19074405980.00,12805405980.00,9501800088.00,2620800088.00,26275220000.00,18969220000.00,14936920000.00,8764920000.00,45582102000.00,27143883961.00,16780310000.00,8866020000.00,35928040528.00,26014349000.00,18234750528.00,30803803452.98,23224150547.02,5740000000.00,0,5000000.00,0,0.0
