,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,20150331,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1238955352.39,0,574329463.97,900881437.65,0,712245229.21,589413964.57,103422100.00,421219300.00,290024500.00,177385800.00,0.0
3,收到的税费返还,115918550.52,0,41764860.50,140602737.91,0,76808415.22,74925223.62,17080500.00,42201300.00,16577500.00,9835500.00,0.0
4,收到的其他与经营活动有关的现金,30856992.43,0,20129062.09,45284982.55,0,19835418.56,18156314.61,252300.00,9659100.00,4516500.00,12231000.00,0.0
5,经营活动现金流入小计,1385730895.34,0,636223386.56,1086769158.11,0,808889062.99,682495502.80,120754900.00,473079700.00,311118500.00,199452200.00,0.0
6,购买商品、接受劳务支付的现金,599508429.93,0,241861869.78,468068707.91,0,345238187.47,259577703.01,33695600.00,191998800.00,117540300.00,90723000.00,0.0
7,支付给职工以及为职工支付的现金,260221485.44,0,135611092.11,193350541.97,0,208667852.22,205920153.24,17492900.00,61071800.00,38849600.00,23985500.00,0.0
8,支付的各项税费,129706418.20,0,50739062.09,81468761.76,0,79846528.66,61474146.31,9463100.00,45512500.00,17615100.00,10083300.00,0.0
9,支付的其他与经营活动有关的现金,167156965.38,0,78638395.34,145990777.53,0,163455891.11,166210159.14,21104900.00,83298400.00,39021500.00,29737800.00,0.0
10,经营活动现金流出小计,1156593298.95,0,506850419.32,888878789.17,0,797208459.46,693182161.70,81756500.00,381881600.00,213026500.00,154529500.00,0.0
11,经营活动产生的现金流量净额,229137596.39,140960500.00,129372967.24,197890368.94,105254400.00,11680603.53,-10686658.90,38998500.00,91198200.00,98092000.00,44922700.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,
13,收回投资所收到的现金,345000000.00,0,135000000.00,26336347.75,0,2244791.00,460008490.00,266500000.00,239850000.00,0,56000000.00,0.0
14,取得投资收益所收到的现金,2660136.99,0,393191.78,297875.95,0,2061133.40,6129324.77,335500.00,1327100.00,0,455100.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,506200.00,0,499000.00,6142229.16,0,3607953.52,245015.18,0,618700.00,220200.00,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0.0
