,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,719481557.21,544773514.44,393832644.52,201551959.42,899134695.68,642263282.10,423443987.70,189597235.71,770859578.06,575172896.69,341873226.11,165468663.24,622719377.96,451415989.42,282749856.96,138982399.82,707802068.02,538366616.28,369195002.65,196452344.88,769802790.12,572854061.32,410489822.53,184284375.87,838140487.37,0,419703874.14,186585326.07,824966048.34,0,882945808.08,703219225.13,491461725.97,0.0
3,收到的税费返还,62334809.62,53328063.61,41114168.54,30064762.94,82124403.48,65382437.50,42936038.57,18174346.17,84098610.68,60436085.04,36514296.58,17534110.94,57959238.29,42252652.56,25654214.95,11823122.54,81862276.29,69295238.26,50957434.08,34365501.52,91745758.80,70429532.84,44240822.42,25037817.40,89376551.87,0,44489039.87,25491470.08,83286467.02,0,89840576.08,77322796.45,47110822.85,0.0
4,收到的其他与经营活动有关的现金,16504571.85,9287396.28,8679641.94,984870.25,4817619.52,1895824.86,1282523.07,667006.49,5297635.80,497879.32,218702.62,66318.03,3101005.55,7582894.16,5464748.51,220771.49,7312577.35,4379679.98,3390064.46,698980.41,9829781.70,7445905.16,5180186.43,1696159.12,7436952.61,0,3290857.88,1329152.70,5355157.61,0,3511299.38,15460698.11,15730246.30,0.0
5,经营活动现金流入小计,798320938.68,607388974.33,443626455.00,232601592.61,986076718.68,709541544.46,467662549.34,208438588.37,860255824.54,636106861.05,378606225.31,183069092.21,683779621.80,501251536.14,313868820.42,151026293.85,796976921.66,612041534.52,423542501.19,231516826.81,871378330.62,650729499.32,459910831.38,211018352.39,934953991.85,0,467483771.89,213405948.85,913607672.97,0,976297683.54,796002719.69,554302795.12,0.0
6,购买商品、接受劳务支付的现金,505006535.42,353908951.09,257068439.46,146820592.86,682224439.17,534943255.10,363301706.24,190825452.94,595967319.13,444274538.09,278022572.32,124912395.00,457680185.13,346694489.57,212730178.93,110079400.75,477247196.64,398902480.69,269002808.98,142294344.97,676838679.59,532159660.65,330208559.54,145473616.18,641747220.30,0,304974561.60,145227861.43,632541029.02,0,688325168.82,631712159.81,440044932.15,0.0
7,支付给职工以及为职工支付的现金,144999061.38,113934046.28,81809992.78,48066865.88,157800840.33,116518928.93,78672997.67,44112632.43,139795640.38,105488536.14,71402366.15,37104688.97,121880007.89,89703406.16,59820558.44,33239038.53,127225927.60,96300605.38,66966377.98,36872870.17,124687665.20,91909984.55,61588469.32,33113722.40,103909235.50,0,53127953.56,23902611.41,89276645.79,0,80462336.34,60874723.56,35049991.29,0.0
8,支付的各项税费,19432452.55,13628725.42,13483968.12,7255060.87,11665549.01,8035158.83,5729322.35,3811430.22,14391064.06,12246698.73,8584021.51,5082820.55,16796742.54,13112130.73,7944410.48,4761695.23,17539718.96,13754485.51,9573139.15,5451039.57,22917250.63,17638069.55,10802946.76,2621383.13,22368601.52,0,9446140.55,1088041.20,23248720.91,0,13955988.39,11658401.04,21446163.33,0.0
9,支付的其他与经营活动有关的现金,55016684.58,42179619.47,30124293.91,15230621.69,65439338.28,42199322.66,25730279.50,18772293.29,60662661.39,36083510.06,23570663.53,14060417.49,49108159.66,31327243.21,23208722.04,12389368.13,42997080.42,24671009.23,21832271.62,11285892.42,49405449.26,34013318.14,24732107.88,14376885.66,46352689.79,0,23478552.45,14622994.65,41466768.17,0,55408726.63,47054359.48,25213355.96,0.0
