,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2112672169.70,984944319.56,568099893.61,188189859.60,1442553441.70,778694075.77,420820649.70,222584225.79,1280394906.40,555369376.97,334358680.94,185764296.06,1056136192.98,674454328.29,515188461.54,400117703.93,873245177.22,538732797.76,226665851.93,102498006.58,428146350.55,251245277.58,145578982.34,89092414.32,438253518.93,272394690.73,156208424.77,68890588.14,347774290.48,203345304.59,124779088.15,73948237.44,494627734.11,281380152.76,235447037.90,146701932.12,480368458.13,285665325.94,193650582.87,125830667.01,355078073.34,230375297.83,125728873.13,18916157.82,311128628.58,274910379.19,0.0
3,收到的税费返还,475214.63,390053.93,292955.79,268008.25,470475.76,241076.91,241076.91,180649.56,817195.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,113854624.10,68521585.32,56599815.87,16697186.28,145403746.65,88299348.35,46565983.63,24528072.76,119542880.09,71822785.43,48429020.43,19906452.26,142071081.25,67336241.81,38557886.96,16952105.47,97436509.16,75005530.04,46408414.15,22911808.09,93575940.13,70191177.01,50450979.69,25154646.91,259945956.37,194627586.82,103035585.90,30854673.56,126997316.06,116668381.58,54942250.20,12205159.86,154305370.74,74360969.97,33112313.57,11210090.30,12417399.82,84552088.62,38125105.48,13762785.97,16461139.39,36976824.72,3032246.96,299282.53,7759464.05,39271988.86,0.0
5,经营活动现金流入小计,2227002008.43,1053855958.81,624992665.27,205155054.13,1588427664.11,867234501.03,467627710.24,247292948.11,1400754982.14,627192162.40,382787701.37,205670748.32,1198207274.23,741790570.10,553746348.50,417069809.40,970681686.38,613738327.80,273074266.08,125409814.67,521722290.68,321436454.59,196029962.03,114247061.23,698199475.30,467022277.55,259244010.67,99745261.70,474771606.54,320013686.17,179721338.35,86153397.30,648933104.85,355741122.73,268559351.47,157912022.42,492785857.95,370217414.56,231775688.35,139593452.98,371539212.73,267352122.55,128761120.09,19215440.35,318888092.63,314182368.05,0.0
6,购买商品、接受劳务支付的现金,1294149351.35,838299586.96,471971184.08,276133027.11,1000530497.34,693495503.73,432526554.35,217775671.40,807142606.60,421548328.04,248916809.93,157720988.18,578163376.74,384093597.96,243720352.60,155585174.62,521099744.73,326947242.55,185182407.16,105280238.90,347554241.82,243810882.61,172516739.66,108883592.07,409448590.39,294831271.99,163189596.16,67830909.41,229644724.30,176467083.49,112393196.80,58934481.53,342769067.45,207175201.49,176872752.02,116756068.67,361038913.72,204494075.19,149983207.82,88362089.78,279390774.30,176939373.60,90996695.45,22391334.47,225385011.49,199059038.59,0.0
7,支付给职工以及为职工支付的现金,303911813.41,153964510.25,106725747.94,65036703.91,243724655.56,125247363.90,87178346.24,52559521.86,217253613.01,61642031.11,40890208.84,22640602.63,130517782.49,60743829.79,40612797.24,23195895.78,125756532.96,61699260.43,42647346.99,23322153.87,79490406.49,40621157.05,26991124.37,14512979.75,69670756.41,35560382.54,23048630.69,13264828.26,54944014.46,28100365.86,17647664.41,9532751.40,49420182.18,23911999.86,16132810.56,6997396.89,38723610.36,17788088.09,11278639.35,5485225.54,29966380.70,14059829.06,8955138.69,4179042.28,25460459.30,25537565.95,0.0
8,支付的各项税费,28796310.92,14814086.64,10426542.06,3391657.99,54049972.93,34845732.18,27067238.39,15332015.65,48640350.75,26778342.23,18485463.51,11835810.87,33791686.92,17373380.00,9448139.56,5277209.42,41117998.35,18840512.33,12638213.16,6477898.30,22762894.10,17662542.94,11150079.37,6880656.21,20712405.19,12230499.74,8042422.17,2781492.94,12441975.86,12192501.24,7485323.04,2014143.26,27117549.19,13181802.91,8452270.23,5994319.40,20158740.92,13768947.86,10140219.67,6755239.50,16621012.57,12532548.34,6229963.20,4216379.15,10123405.35,7577722.80,0.0
9,支付的其他与经营活动有关的现金,204998515.55,173427414.42,66562459.59,25582896.73,122853232.59,117641463.15,80145177.47,33771802.57,185231077.54,142131769.24,87655016.35,47383104.71,103969711.26,98376821.87,68449229.42,32316999.45,112915610.57,106818477.02,61760348.79,29890852.93,91743083.53,83315058.04,62410788.21,31386834.52,243404659.48,249496455.59,211224319.39,166314469.75,137600194.60,135446800.69,81345361.22,36178574.42,183966682.96,176378132.90,43516173.02,24006586.58,38680236.34,131627122.55,101989850.39,27231214.78,9250624.22,46273368.26,4778803.30,14818706.14,14398126.98,68570296.60,0.0
10,经营活动现金流出小计,1831855991.23,1180505598.27,655685933.67,370144285.74,1421158358.42,971230062.96,626917316.45,319439011.48,1258267647.90,652100470.62,395947498.63,239580506.39,846442557.41,560587629.62,362230518.82,216375279.27,800889886.61,514305492.33,302228316.10,164971144.00,541550625.94,385409640.64,273068731.61,161664062.55,743236411.47,592118609.86,405504968.41,250191700.36,434630909.22,352206751.28,218871545.47,106659950.61,603273481.78,420647137.16,244974005.83,153754371.54,458601501.34,367678233.69,273391917.23,127833769.60,335228791.79,249805119.26,110960600.64,45605462.04,275367003.12,300744623.94,0.0
11,经营活动产生的现金流量净额,395146017.20,-126649639.46,-30693268.40,-164989231.61,167269305.69,-103995561.93,-159289606.21,-72146063.37,142487334.24,-24908308.22,-13159797.26,-33909758.07,351764716.82,181202940.48,191515829.68,200694530.13,169791799.77,99432835.47,-29154050.02,-39561329.33,-19828335.26,-63973186.05,-77038769.58,-47417001.32,-45036936.17,-125096332.31,-146260957.74,-150446438.66,40140697.32,-32193065.11,-39150207.12,-20506553.31,45659623.07,-64906014.43,23585345.64,4157650.88,34184356.61,2539180.87,-41616228.88,11759683.38,36310420.94,17547003.29,17800519.45,-26390021.69,43521089.51,13437744.11,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,101970.00,0,3356010.00,12258.68,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,1856684.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.00,800000.00,800000.00,0,800000.00,800000.00,800000.00,0,800000.00,800000.00,800000.00,0,363967.91,363967.91,361997.91,0,217026.77,129155.10,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,51500.00,2000.00,400.00,0,70470.69,0,0,0,1796276.93,149576.70,87800.00,0,36400.00,11667.96,0,0,176840.41,120636.53,108867.30,34000.00,119117.64,103431.37,13725.49,0,0,21000.00,1000.00,0,35000.00,35000.00,12493.00,0,0,4850.00,0,4400.00,82755.00,13555.00,13500.00,0,3650.00,5500.00,0,0,43850.00,17327.18,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4473161.91,4473161.91,4473161.91,4473161.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101970.00,0,0,0.0
