,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1285697020.82,979763546.30,683082094.61,317275641.83,1627505000.49,1269008512.60,788907827.05,298243841.20,1291408782.25,928407609.91,638203097.29,216499844.58,1063134424.87,763809473.75,444683581.98,160237491.69,996818639.41,761418603.88,542450311.83,1099580723.29,886359017.69,877386829.50,1239948281.93,0.0
3,收到的税费返还,4945168.69,4782605.11,1787981.75,327689.17,3095355.92,2552799.25,2552799.25,1705021.58,5164459.96,4264685.10,4209820.59,2336461.70,7449256.42,7020046.04,6075938.03,409753.93,677184.55,417290.40,3888.89,0,0,0,602101.85,0.0
4,收到的其他与经营活动有关的现金,55001048.27,37152634.72,28237452.61,8560222.76,34837872.99,35271245.12,14918492.39,3294810.48,20678864.87,14667753.83,13345794.81,2542834.26,20324166.53,23751035.34,20940970.20,2152109.50,27794443.36,24759768.35,21975260.11,33883046.27,28618080.39,19969864.96,20096164.54,0.0
5,经营活动现金流入小计,1345643237.78,1021698786.13,713107528.97,326163553.76,1665438229.40,1306832556.97,806379118.69,303243673.26,1317252107.08,947340048.84,655758712.69,221379140.54,1090907847.82,794580555.13,471700490.21,162799355.12,1025290267.32,786595662.63,564429460.83,1133463769.56,914977098.08,897356694.46,1260646548.32,0.0
6,购买商品、接受劳务支付的现金,753048780.40,548144312.60,397318177.26,235557223.89,882392624.40,710706784.02,438175402.99,191809756.30,737652506.00,517439389.46,392349873.54,159839379.23,582148809.04,415956321.34,217377721.84,74113332.28,552212808.26,430926952.09,284932635.16,658392061.59,518242254.14,450321468.14,745701942.57,0.0
7,支付给职工以及为职工支付的现金,197741116.97,148082123.09,100427807.67,55923082.16,210723941.40,162774653.70,112399994.65,61794335.03,193668563.16,144150434.57,98984982.58,54234392.85,173207558.31,134313159.74,94061259.47,51611543.88,176920643.78,139045809.65,98284458.87,176305015.69,158425801.13,144117985.39,121241388.45,0.0
8,支付的各项税费,72183550.31,55841863.62,18629972.63,5589010.43,117603134.32,88497303.48,61283864.51,29114071.04,54900423.65,37091100.65,13913295.49,6635131.15,82211684.80,63084167.86,30818696.16,12309685.63,105033268.44,87989286.34,54611241.71,98099453.61,63966983.62,106244840.20,76232223.80,0.0
9,支付的其他与经营活动有关的现金,104507011.24,82398935.89,60293213.25,27590453.16,95264092.56,73277149.06,50865765.59,23393707.45,87275088.64,59483223.67,38474884.31,20131760.56,70629760.68,54611692.31,39439710.93,16919878.58,99829522.93,70405925.95,48989920.17,95171791.03,98370472.72,111739971.60,122853571.35,0.0
10,经营活动现金流出小计,1127480458.92,834467235.20,576669170.81,324659769.64,1305983792.68,1035255890.26,662725027.74,306111869.82,1073496581.45,758164148.35,543723035.92,240840663.79,908197812.83,667965341.25,381697388.40,154954440.37,933996243.41,728367974.03,486818255.91,1027968321.92,839005511.61,812424265.33,1066029126.17,0.0
11,经营活动产生的现金流量净额,218162778.86,187231550.93,136438358.16,1503784.12,359454436.72,271576666.71,143654090.95,-2868196.56,243755525.63,189175900.49,112035676.77,-19461523.25,182710034.99,126615213.88,90003101.81,7844914.75,91294023.91,58227688.60,77611204.92,105495447.64,75971586.47,84932429.13,194617422.15,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,270000000.00,175000000.00,105000000.00,50000000.00,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,4745694.44,3035263.88,1828986.10,1252708.33,1211810.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,156999.53,160000.00,160000.00,0,2801841.30,-368483.00,24673.78,0,1373120.91,931907.55,931907.55,931907.57,88042.72,19565.05,0,0,640739.12,506734.81,487169.76,111807326.34,61789.69,51696.91,369049.06,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,76000.00,76000.00,0,0,282667.00,282667.00,80000.00,80000.00,512668.00,512668.00,80000.00,0,566005.67,0,0,0,9592665.00,0,0,672670.00,12495326.00,3960000.00,153476467.38,0.0
18,投资活动现金流入小计,274978693.97,178271263.88,106988986.10,51252708.33,104296318.61,-85816.00,104673.78,80000.00,1885788.91,1444575.55,1011907.55,931907.57,654048.39,19565.05,0.00,0.00,10233404.12,506734.81,487169.76,112479996.34,12557115.69,4011696.91,153845516.44,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,9409612.94,6081986.25,5150604.25,3376728.69,18427750.06,15550116.02,11688721.49,5199333.68,121380104.85,90860070.27,51799448.78,16136261.08,85326030.33,60974787.00,49744452.98,30143462.20,15698140.78,14135687.22,10565319.44,95073774.69,61524168.77,237470233.48,172753132.73,0.0
20,投资所支付的现金,415000000.00,295000000.00,250000000.00,105000000.00,150253848.40,150253841.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137205318.20,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074000.00,0,0,5502751.20,0,0,4500000.00,0.0
23,投资活动现金流出小计,424409612.94,301081986.25,255150604.25,108376728.69,168681598.46,165803957.75,11688721.49,5199333.68,121380104.85,90860070.27,51799448.78,16136261.08,85326030.33,60974787.00,49744452.98,30143462.20,16772140.78,14135687.22,10565319.44,100576525.89,61524168.77,237470233.48,314458450.93,0.0
24,投资活动产生的现金流量净额,-149430918.97,-122810722.37,-148161618.15,-57124020.36,-64385279.85,-165889773.75,-11584047.71,-5119333.68,-119494315.94,-89415494.72,-50787541.23,-15204353.51,-84671981.94,-60955221.95,-49744452.98,-30143462.20,-6538736.66,-13628952.41,-10078149.68,11903470.45,-48967053.08,-233458536.57,-160612934.49,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,70300000.00,0,0,0,0,0,0,0,0,40670000.00,73088539.77,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,150000000.00,150000000.00,150000000.00,80000000.00,288000000.00,288000000.00,288000000.00,100000000.00,417500000.00,240000000.00,240000000.00,190000000.00,465000000.00,290000000.00,180000000.00,464569000.00,257726000.00,523000000.00,202326651.36,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,0.00,0.00,0.00,0.00,150000000.00,150000000.00,150000000.00,80000000.00,288000000.00,288000000.00,288000000.00,100000000.00,487800000.00,240000000.00,240000000.00,190000000.00,465000000.00,290000000.00,180000000.00,464569000.00,257726000.00,563670000.00,275415191.13,0.0
32,偿还债务支付的现金,0,0,0,0,350000000.00,240000000.00,213000000.00,80000000.00,365500000.00,327500000.00,327500000.00,80000000.00,505000000.00,265000000.00,235000000.00,200000000.00,520441911.61,331759500.00,220000000.00,517040000.00,250000000.00,459000000.00,142263562.19,0.0
33,分配股利、利润或偿付利息所支付的现金,33740846.09,31320000.00,31320000.00,0,38013253.47,36595698.09,35113468.89,2001966.65,30864800.97,28185006.31,25961672.99,2810871.90,35108791.25,31362671.10,27482059.99,3917777.77,46421775.12,42085026.19,37403912.74,42340982.25,25656184.70,76062041.10,36946929.49,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,1060000.00,1060000.00,1060000.00,1060000.00,7228900.00,0,0,0,0,0,0,0,0,0,5328136.00,0.0
36,筹资活动现金流出小计,33740846.09,31320000.00,31320000.00,0.00,388013253.47,276595698.09,248113468.89,82001966.65,397424800.97,356745006.31,354521672.99,83870871.90,547337691.25,296362671.10,262482059.99,203917777.77,566863686.73,373844526.19,257403912.74,559380982.25,275656184.70,535062041.10,184538627.68,0.0
37,筹资活动产生的现金流量净额,-33740846.09,-31320000.00,-31320000.00,0.00,-238013253.47,-126595698.09,-98113468.89,-2001966.65,-109424800.97,-68745006.31,-66521672.99,16129128.10,-59537691.25,-56362671.10,-22482059.99,-13917777.77,-101863686.73,-83844526.19,-77403912.74,-94811982.25,-17930184.70,28607958.90,90876563.45,0.0
38,四、汇率变动对现金及现金等价物的影响,1101968.13,1978451.50,-70143.50,-1077015.44,1938845.27,1305773.03,165949.03,-290467.10,655873.80,851664.40,688415.96,20347.93,184525.78,61163.20,27810.14,-12173.90,-232492.46,16380.10,-44728.97,-51573.53,-258431.62,-530407.64,-1212020.65,0.0
