,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1141648256.60,795970537.26,409296541.92,1825930779.49,1539967662.68,956103424.51,506975637.55,1543059908.65,918655335.66,144207737.72,83262982.76,481456964.87,437673549.92,174838516.09,63963281.35,316315495.48,285038702.20,222183797.55,147688225.54,319128355.61,211857872.50,165803222.23,32817357.79,132837608.62,86101769.82,59677419.82,14680623.51,174273667.46,145678280.10,130657865.50,39440934.62,220691662.60,125123520.71,101534395.58,30216325.36,151574785.98,95720502.42,80488862.61,0.0
3,收到的税费返还,25646647.97,15973341.92,6038492.32,50530043.84,12123820.88,5362191.35,3208301.69,10555623.02,6200202.10,4030180.56,2761710.22,6596149.93,3284946.51,3284946.51,0,11983976.30,7883319.84,7883319.84,0,3878143.93,3734554.19,3734554.19,0,5433839.21,2628199.84,0,0,9827521.66,4843277.37,4843277.37,0,8365412.72,3865355.40,3865355.40,561611.50,6647733.49,0,0,0.0
4,收到的其他与经营活动有关的现金,982680884.32,94161443.68,17206361.52,106678476.64,131722078.25,5484970.80,7319675.99,20446291.52,159997475.27,7007816.16,3599590.00,13185245.19,14085156.24,10530836.12,8577717.92,20659404.53,40966039.25,34872513.71,3240870.73,92401863.65,243795815.64,71179869.38,50190893.42,87921763.37,165425287.09,11811573.37,3062813.72,30322869.12,13734575.54,12093273.87,729113.75,9731026.44,5395551.20,5241021.89,3789469.41,30888150.60,25124798.69,29050218.06,0.0
5,经营活动现金流入小计,2149975788.89,906105322.86,432541395.76,1983139299.97,1683813561.81,966950586.66,517503615.23,1574061823.19,1084853013.03,155245734.44,89624282.98,501238359.99,455043652.67,188654298.72,72540999.27,348958876.31,333888061.29,264939631.10,150929096.27,415408363.19,459388242.33,240717645.80,83008251.21,226193211.20,254155256.75,71488993.19,17743437.23,214424058.24,164256133.01,147594416.74,40170048.37,238788101.76,134384427.31,110640772.87,34567406.27,189110670.07,120845301.11,109539080.67,0.0
6,购买商品、接受劳务支付的现金,699445674.13,492261859.11,238830851.45,964294854.88,951446252.71,631842864.82,294492114.06,863390762.10,844048950.78,78461789.30,28037389.86,128703054.23,86035535.47,52432915.28,23457840.47,185792635.80,192732630.70,102764511.28,85911063.30,182864106.52,154577226.16,83412481.32,26097486.40,303995444.42,253262603.07,199065656.39,160691616.96,508499914.72,158749135.35,104527479.09,44971026.88,140275472.04,66875890.02,49112881.66,25532041.07,89300092.67,65691374.16,65663336.83,0.0
7,支付给职工以及为职工支付的现金,393480813.37,261464952.53,120411228.27,519427246.49,373269465.37,253869620.69,127299036.21,405460270.75,146388954.86,100363401.03,6995172.33,27397773.84,20553930.88,13416012.74,7144179.61,31452684.86,20395669.72,13055097.22,5447989.44,33909016.36,25516114.57,17331044.50,9349384.69,29624243.25,19615995.65,12891901.14,6508655.97,20733742.73,14927304.41,9840881.49,5057436.89,12679854.77,10537870.67,5672700.94,2839424.47,11534850.95,4189206.20,4215838.98,0.0
8,支付的各项税费,47791913.55,33989462.07,18231747.99,57253321.87,29495046.79,24317826.58,16633557.15,50350789.38,52731985.34,27928460.76,3054687.28,29159420.74,23153911.75,22055768.88,18037931.75,31121484.88,29615258.17,10657209.95,2136675.35,20042569.30,16606166.21,9746979.15,3765198.18,18875808.14,14763760.85,7058191.41,1749221.15,36223591.07,27901624.25,19841250.67,11131399.83,30697972.89,21687827.31,14082706.54,4037992.97,29039358.00,3205920.13,689624.01,0.0
