,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1709081758.41,1169242919.78,823802302.98,458995636.91,1236596349.29,915541905.55,621859323.09,311147086.94,1423057280.40,1083778154.47,696124798.09,370799990.56,1165309883.91,959970586.75,619608805.33,345021712.14,1411814455.08,1150299188.87,740088689.28,430600913.26,1286843283.77,955544499.73,583637836.07,251271521.51,1453260717.61,1106745131.58,1175368258.05,998635973.94,861807403.68,660084651.23,678600973.02,0.0
3,收到的税费返还,106276789.72,74463325.81,48694184.63,27517134.27,58277346.03,47307522.18,28008023.40,11859278.67,63191335.83,51013604.88,31192595.04,15951519.33,71768643.70,61253887.64,36572662.91,21395300.86,65841142.20,47221942.10,32488751.74,20058588.58,45285187.60,30078414.35,28996944.01,19037599.41,33539461.44,21000394.80,26691896.93,20391801.11,19581657.01,8487936.01,1857381.61,0.0
4,收到的其他与经营活动有关的现金,133086991.24,106250663.46,68884501.09,61805383.71,107248209.14,187478047.71,133596556.06,111192864.87,39516116.35,61580173.39,55969767.35,36723325.25,106622679.39,109527778.81,103069419.47,97029413.71,75426949.61,97710163.70,91441779.36,81631663.42,63230440.61,59528776.27,50466894.80,38408778.67,62576711.24,62764714.19,68737624.43,58847500.66,22172638.06,24496956.13,21005135.37,0.0
5,经营活动现金流入小计,1948445539.37,1349956909.05,941380988.70,548318154.89,1402121904.46,1150327475.44,783463902.55,434199230.48,1525764732.58,1196371932.74,783287160.48,423474835.14,1343701207.00,1130752253.20,759250887.71,463446426.71,1553082546.89,1295231294.67,864019220.38,532291165.26,1395358911.98,1045151690.35,663101674.88,308717899.59,1549376890.29,1190510240.57,1270797779.41,1077875275.71,903561698.75,693069543.37,701463490.00,0.0
6,购买商品、接受劳务支付的现金,797327223.35,591472846.32,402504465.02,208167742.40,530479785.36,471315881.41,328877474.48,200973267.94,711740836.57,553607804.17,347066159.35,170366751.34,709927274.90,607842577.53,430967008.12,155473140.01,894235347.68,731375852.01,481149882.80,214348881.30,991313210.07,623686790.07,386399756.53,179898898.97,974142846.19,715831914.61,769970279.58,671494392.63,561560662.66,379523548.06,432055622.42,0.0
7,支付给职工以及为职工支付的现金,310674541.04,231630071.61,163855782.49,96326615.79,286999556.23,215783284.00,149213628.35,84709156.39,275815775.83,206773300.95,144949162.00,82125252.19,263530390.70,198477741.10,138083247.59,77602347.36,245305034.87,169743545.16,120465987.90,63720339.96,192762244.58,136633281.02,96763752.91,55233287.81,180554521.65,149805210.61,141137308.48,126262667.34,94326172.40,65423483.55,48857262.74,0.0
8,支付的各项税费,106212041.63,81540399.03,62899025.70,37162905.21,99571251.44,82221680.31,66666632.29,23450364.80,94211198.67,68793240.74,52118398.59,16466487.29,83116792.93,79569730.70,56016097.87,23906788.51,54873100.96,51469847.54,29102377.23,12519323.48,58241221.23,44192997.19,26642200.46,19900418.62,67142210.82,52157812.37,72010325.81,37682937.63,44062436.10,39229457.49,40845784.61,0.0
