,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1495584166.85,1083686033.37,566808814.04,1983400849.46,1340938947.30,783056162.53,338146651.32,1772292663.28,1328947176.39,650674189.26,421908946.51,1401811971.39,1643862283.94,762064583.91,1606651958.06,1024013201.87,948219230.96,0.0
3,收到的税费返还,0,0,0,0,0,0,0,23465.82,23465.82,1380.34,0,140077.11,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,412718579.23,264611729.47,141404912.45,750912849.70,647432746.83,415854595.92,174790259.93,779982127.29,288195746.59,147508605.87,66834289.72,173700074.15,480281690.26,281124094.92,610433880.69,640976938.97,588216080.99,0.0
5,经营活动现金流入小计,1908302746.08,1348297762.84,708213726.49,2734313699.16,1988371694.13,1198910758.45,512936911.25,2552298256.39,1617166388.80,798184175.47,488743236.23,1575652122.65,2124143974.20,1043188678.83,2217085838.75,1664990140.84,1536435311.95,0.0
6,购买商品、接受劳务支付的现金,1472723711.07,1008341860.35,530832576.83,1886338220.73,1355892233.26,725426148.70,445004281.47,1631062424.79,1319105706.75,636998666.02,427819756.59,1274970124.44,1421123859.35,704010041.72,1431559963.56,872831473.74,809527330.22,0.0
7,支付给职工以及为职工支付的现金,35893283.39,25928116.66,15081547.69,46980959.13,33951694.78,25465926.40,17039198.20,36565009.13,28145395.98,20529107.11,14164022.42,34424923.29,29505505.45,15226404.76,27911980.72,28662457.89,22094309.27,0.0
8,支付的各项税费,31601352.54,26285549.85,14531287.80,38554853.26,33745033.93,25307750.98,10965017.10,52388189.10,43107520.56,30137897.73,17279344.58,39006361.88,51280568.74,23526391.91,47490768.97,53665898.40,34217587.90,0.0
9,支付的其他与经营活动有关的现金,377688677.18,266954538.31,151582970.42,884792450.45,764388133.40,490171931.77,202591941.48,788858600.58,312123362.59,136323841.22,81313345.19,187813937.64,513861305.09,302012822.04,609029243.58,680694366.52,612109549.84,0.0
10,经营活动现金流出小计,1917907024.18,1327510065.17,712028382.74,2856666483.57,2187977095.37,1266371757.85,675600438.25,2508874223.60,1702481985.88,823989512.08,540576468.78,1536215347.25,2015771238.63,1044775660.43,2115991956.83,1635854196.55,1477948777.23,0.0
11,经营活动产生的现金流量净额,-9604278.10,20787697.67,-3814656.25,-122352784.41,-199605401.24,-67460999.40,-162663527.00,43424032.79,-85315597.08,-25805336.61,-51833232.55,39436775.40,108372735.57,-1586981.60,101093881.92,29135944.29,58486534.72,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,237000000.00,170000000.00,120000000.00,180000000.00,150000000.00,0,0,0,0,0,0,0,0,0,0,185798837.04,21278775.47,0.0
14,取得投资收益所收到的现金,2248941.85,1262637.52,543996.94,3070879.73,2488789.12,0,0,14500000.00,14500000.00,14500000.00,0,0,2900000.00,0,2900000.00,12500000.00,10794158.11,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,226474.50,219274.50,27400.00,161737.31,48000.00,18000.00,0,240600.00,240600.00,139737.00,25000.00,173974.30,8676009.83,8123262.52,352094.01,301880.97,499479.11,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804739.36,0.0
18,投资活动现金流入小计,239475416.35,171481912.02,120571396.94,183232617.04,152536789.12,18000.00,0.00,14740600.00,14740600.00,14639737.00,25000.00,173974.30,11576009.83,8123262.52,3252094.01,198600718.01,36377152.05,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,108109497.14,60318138.48,13381132.96,29116708.77,26384435.98,25209906.31,16315606.98,22572353.73,6846779.63,4056357.17,1948974.93,7608631.18,16519927.16,11509588.31,16681552.89,11656628.73,14631870.93,0.0
20,投资所支付的现金,147000000.00,100000000.00,50000000.00,300143116.87,180143116.87,150000000.00,0,7500000.00,7500000.00,3000000.00,2400000.00,0,0,0,0,0,118471265.76,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,7825.94,4834.54,0,0,0,0,0,0,0,0,0,0,0,0,0,197026.46,5003687.00,0.0
23,投资活动现金流出小计,255117323.08,160322973.02,63381132.96,329259825.64,206527552.85,175209906.31,16315606.98,30072353.73,14346779.63,7056357.17,4348974.93,7608631.18,16519927.16,11509588.31,16681552.89,11853655.19,138106823.69,0.0
24,投资活动产生的现金流量净额,-15641906.73,11158939.00,57190263.98,-146027208.60,-53990763.73,-175191906.31,-16315606.98,-15331753.73,393820.37,7583379.83,-4323974.93,-7434656.88,-4943917.33,-3386325.79,-13429458.88,186747062.82,-101729671.64,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,3600000.00,3500000.00,0,500000.00,0,0,0,348820000.00,1000000.00,1000000.00,1000000.00,1450000.00,50000.00,50000.00,0,69224200.00,63003200.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,3600000.00,3500000.00,0,500000.00,0,0,0,1000000.00,1000000.00,1000000.00,1000000.00,1450000.00,50000.00,50000.00,0,0,0,0.0
28,取得借款收到的现金,200806303.95,79000000.00,50000000.00,251315548.19,168333712.70,148333712.70,26511955.20,90000000.00,90000000.00,70000000.00,30000000.00,50000000.00,60000000.00,0,140000000.00,60000000.00,40000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,204406303.95,82500000.00,50000000.00,251815548.19,168333712.70,148333712.70,26511955.20,438820000.00,91000000.00,71000000.00,31000000.00,51450000.00,60050000.00,50000.00,140000000.00,129224200.00,103003200.00,0.0
32,偿还债务支付的现金,189008435.14,129362112.00,114362112.00,224008189.00,146008189.00,116434238.00,76434238.00,50000000.00,50000000.00,50000000.00,0,60000000.00,70000000.00,10000000.00,130000000.00,40000000.00,20000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,37412750.31,36182114.17,1055038.13,47709224.58,45427180.63,43473350.79,984371.65,45903270.13,44448827.71,39969832.85,35715937.51,42289598.41,46425716.98,44227482.22,49363868.93,184622615.69,51028697.56,0.0
34,其中：子公司支付给少数股东的股利、利润,1600000.00,1600000.00,0,3977263.36,2000000.00,2000000.00,0,3000000.00,3000000.00,3000000.00,0,4474400.00,2090000.00,2090000.00,9200000.00,31324893.65,48835000.00,0.0
35,支付其他与筹资活动有关的现金,0,0,0,13764150.94,13764150.94,13764150.94,7264150.94,29416037.73,0,0,0,0,0,0,0,125000000.00,0,0.0
36,筹资活动现金流出小计,226421185.45,165544226.17,115417150.13,285481564.52,205199520.57,173671739.73,84682760.59,125319307.86,94448827.71,89969832.85,35715937.51,102289598.41,116425716.98,54227482.22,179363868.93,349622615.69,71028697.56,0.0
37,筹资活动产生的现金流量净额,-22014881.50,-83044226.17,-65417150.13,-33666016.33,-36865807.87,-25338027.03,-58170805.39,313500692.14,-3448827.71,-18969832.85,-4715937.51,-50839598.41,-56375716.98,-54177482.22,-39363868.93,-220398415.69,31974502.44,0.0
38,四、汇率变动对现金及现金等价物的影响,301641.40,-463546.05,-797380.18,-639148.20,2209865.98,1041924.56,-614051.61,-1893912.88,-1485036.77,-952073.91,-262077.13,3226560.72,1508170.83,-646834.34,1272395.58,-74873.63,-52013.93,0.0
39,五、现金及现金等价物净增加额,-46959424.93,-51561135.55,-12838922.58,-302685157.54,-288252106.86,-266949008.18,-237763990.98,339699058.32,-89855641.19,-38143863.54,-61135222.12,-15610919.17,48561272.09,-59797623.95,49572949.69,-4590282.21,-11320648.41,0.0
40,加:期初现金及现金等价物余额,222903729.72,222903729.72,222903729.72,525588887.26,525588887.26,525588887.26,525588887.26,185889828.94,185889828.94,185889828.94,185889828.94,201500748.11,152939476.02,152939476.02,103366526.33,107956808.54,119277456.95,0.0
41,六、期末现金及现金等价物余额,175944304.79,171342594.17,210064807.14,222903729.72,237336780.40,258639879.08,287824896.28,525588887.26,96034187.75,147745965.40,124754606.82,185889828.94,201500748.11,93141852.07,152939476.02,103366526.33,107956808.54,0.0
42,附注,,,,,,,,,,,,,,,,,,
43,净利润,0,15947832.97,0,42957816.26,0,38895808.65,0,81495609.05,0,36730017.76,0,64530904.07,86781081.42,47345700.00,81512155.79,70193700.00,58822200.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,4616174.97,0,21692612.20,0,-1786513.42,0,6195400.65,0,5004084.87,0,506514.72,939928.16,2105300.00,617770.28,1052100.00,1571600.00,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,8323994.33,0,16717029.54,0,7881634.89,0,14254792.45,0,6970561.10,0,14149979.25,13912409.73,7082400.00,14040788.58,13717700.00,12979900.00,0.0
48,无形资产摊销,0,301906.74,0,603813.48,0,301906.74,0,603871.68,0,301964.94,0,604189.88,604359.00,302200.00,519259.98,492100.00,533600.00,0.0
49,长期待摊费用摊销,0,1419568.77,0,2249176.56,0,990760.73,0,1945262.58,0,978805.37,0,1977252.56,1621696.27,663700.00,1310825.66,1466200.00,1266600.00,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,-74916.01,0,-1813.42,0,2722.62,0,-124562.39,0,-98640.09,0,53483.05,-3676.71,340900.00,-88989.86,-498200.00,24800.00,0.0
53,固定资产报废损失,0,100.00,0,137047.49,0,0,0,10684.78,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,-204462.00,0,0,0,0,0,0,0,0,0,0,0,0,0,-426700.00,-737700.00,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,2228542.13,0,8329308.41,0,1084074.66,0,5857963.83,0,2975073.43,0,621886.99,2827546.15,2784300.00,3891473.35,3372600.00,2245700.00,0.0
58,投资损失,0,-2436297.54,0,-6647736.56,0,-1032056.53,0,-2897278.93,0,-1851081.69,0,-4354693.68,-4316114.48,-2731200.00,-4374244.46,-9823100.00,-7796700.00,0.0
59,递延所得税资产减少,0,-33104.57,0,-5232328.02,0,1508707.96,0,-365420.38,0,-723807.80,0,-2972077.90,-218207.75,-465000.00,-122684.85,56100.00,-445700.00,0.0
60,递延所得税负债增加,0,51115.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,0,139597460.39,0,-196992648.40,0,-57498992.39,0,-46776048.24,0,-11866164.51,0,4957931.72,16513168.69,-22193000.00,-20640718.58,-3393100.00,7433400.00,0.0
62,经营性应收项目的减少,0,98586881.78,0,-206933330.82,0,17819830.32,0,-139916533.85,0,-81845534.59,0,-63769974.09,-18881757.33,-49179900.00,7355998.13,-91842900.00,-61788900.00,0.0
63,经营性应付项目的增加,0,-247537099.79,0,200768268.87,0,-75628883.63,0,123140291.56,0,17619384.60,0,23131378.83,8592302.42,12357500.00,17072247.90,36208900.00,44377700.00,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8560600.00,0,0.0
67,经营活动产生现金流量净额,0,20787697.67,0,-122352784.41,0,-67460999.40,0,43424032.79,0,-25805336.61,0,39436775.40,108372735.57,-1587000.00,101093881.92,29135900.00,58486500.00,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,0,171342594.17,0,222903729.72,0,258639879.08,0,525588887.26,0,147745965.40,0,185889828.94,201500748.11,93141900.00,152939476.02,103366500.00,107956800.00,0.0
72,现金的期初余额,0,222903729.72,0,525588887.26,0,525588887.26,0,185889828.94,0,185889828.94,0,201500748.11,152939476.02,152939500.00,103366526.33,107956800.00,119277500.00,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,-51561135.55,0,-302685157.54,0,-266949008.18,0,339699058.32,0,-38143863.54,0,-15610919.17,48561272.09,-59797600.00,49572949.69,-4590300.00,-11320600.00,0.0
