,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1412500374.66,933898092.30,0,1586139312.67,1049237088.67,649331427.06,0,1218707427.65,826420066.97,0.0
3,收到的税费返还,666113.85,630321.17,0,4564018.98,4060709.11,4060709.11,0,36245552.11,31414691.08,0.0
4,收到的其他与经营活动有关的现金,87105030.76,34389758.34,0,334262213.53,309342036.77,303073870.65,0,30942089.95,275092841.87,0.0
5,经营活动现金流入小计,1500271519.27,968918171.81,0,1924965545.18,1362639834.55,956466006.82,0,1285895069.71,1132927599.92,0.0
6,购买商品、接受劳务支付的现金,403382810.83,218721757.32,0,565201323.23,366019685.61,220758279.65,0,563352872.31,455132917.40,0.0
7,支付给职工以及为职工支付的现金,266010146.74,230278988.73,0,187322659.84,131318424.28,68735045.00,0,134996920.85,186941487.29,0.0
8,支付的各项税费,62009175.14,43190748.80,0,44870822.65,30625501.55,18612801.73,0,41662817.99,3464735.92,0.0
9,支付的其他与经营活动有关的现金,130350758.66,115742889.80,0,158423737.78,95106166.42,73510115.61,0,319051082.22,100303694.35,0.0
10,经营活动现金流出小计,861752891.37,607934384.65,0,955818543.50,623069777.86,381616241.99,0,1059063693.37,745842834.96,0.0
11,经营活动产生的现金流量净额,638518627.90,360983787.16,87466100.00,969147001.68,739570056.69,574849764.83,141141000.00,226831376.34,387084764.96,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,
13,收回投资所收到的现金,2509380000.00,1969380000.00,0,1794600000.00,1048600000.00,400000000.00,0,490764000.00,161000000.00,0.0
14,取得投资收益所收到的现金,21716588.59,20080094.67,0,13394319.30,14088277.68,6693450.69,0,6195816.79,473164.55,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,26048232.48,26048232.48,0,20575553.18,15680402.58,15680402.58,0,48390670.03,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0.0
