,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,14128476856.00,11425589540.00,7358495279.00,3554815130.00,12131768308.00,9143150813.00,5199668628.00,2634321828.00,11214637264.00,8426528320.57,5284534854.25,2730520303.39,9717484722.77,7209807301.94,4102606083.66,1883411081.18,7684464509.00,5894766074.33,3465515516.83,8998083132.00,4743264298.00,9523003644.00,9138899721.00,6639376528.00,0.0
3,收到的税费返还,303989012.00,381248337.00,208242444.00,128032241.00,144100249.00,112821376.00,64708094.00,33240878.00,67295531.00,69371645.68,45240787.60,18163972.50,96101742.43,29103489.15,14122930.05,5834344.86,49195888.00,21965318.10,21965318.10,60956214.00,23064812.00,11646209.00,4953691.00,34871164.00,0.0
4,收到的其他与经营活动有关的现金,175907266.00,111390986.00,86901289.00,54508941.00,320292600.00,266009305.00,52022504.00,52903219.00,63304690.00,65855012.77,43017839.13,48072788.90,213998963.48,196692279.24,162061224.87,143237979.84,129527638.00,127909422.39,37541351.62,115706023.00,22981980.00,25936246.00,42219923.00,39187693.00,0.0
5,经营活动现金流入小计,14608373134.00,11918228863.00,7653639012.00,3737356312.00,12596161157.00,9521981494.00,5316399226.00,2720465925.00,11345237485.00,8561754979.02,5372793480.98,2796757064.79,10027585428.68,7435603070.33,4278790238.58,2032483405.88,7863188035.00,6044640814.82,3525022186.55,9174745369.00,4789311090.00,9560586099.00,9186073335.00,6713435385.00,0.0
6,购买商品、接受劳务支付的现金,9481861707.00,8209624001.00,5238619089.00,2110038642.00,8867979770.00,6405535305.00,4122456148.00,2075859543.00,8499585574.00,7450360838.13,4930787559.71,2537219467.68,6060146587.22,4357947155.78,2572390495.54,1018591311.24,5337262582.00,3238649898.62,2168084072.31,6967839216.00,3441779427.00,7549091488.00,6259888519.00,6219336063.00,0.0
7,支付给职工以及为职工支付的现金,1357706609.00,1029740374.00,666951012.00,330751694.00,1077212297.00,800380923.00,519557767.00,251425926.00,947557039.00,731638148.34,477268422.20,238468301.23,826620423.45,584352635.76,383456483.72,171908526.18,740839294.00,513686407.65,345497772.90,650024738.00,293970991.00,441826033.00,344172320.00,264243973.00,0.0
8,支付的各项税费,325495207.00,376621680.00,329617490.00,120873373.00,373998696.00,223213460.00,152379577.00,75698413.00,382562337.00,369410329.80,292995608.93,138266102.22,407423506.54,438769221.15,325470759.76,198505913.27,482990319.00,381029283.58,256924965.72,497644526.00,209086427.00,408700607.00,279436369.00,225138284.00,0.0
9,支付的其他与经营活动有关的现金,643413482.00,487954083.00,342387503.00,146189364.00,435003765.00,384466032.00,227524374.00,118325338.00,396661717.00,303596245.64,214593787.96,168223664.76,341530716.62,210519089.42,165161936.20,76727791.69,288144840.00,276929188.36,136503287.45,290069259.00,181721004.00,309039566.00,210051536.00,153516467.00,0.0
10,经营活动现金流出小计,11808477005.00,10103940138.00,6577575094.00,2707853073.00,10754194528.00,7813595720.00,5021917866.00,2521309220.00,10226366667.00,8855005561.91,5915645378.80,3082177535.89,7635721233.83,5591588102.11,3446479675.22,1465733542.38,6849237035.00,4410294778.21,2907010098.38,8405577739.00,4126557849.00,8708657694.00,7093548744.00,6862234787.00,0.0
11,经营活动产生的现金流量净额,2799896129.00,1814288725.00,1076063918.00,1029503239.00,1841966629.00,1708385774.00,294481360.00,199156705.00,1118870818.00,-293250582.89,-542851897.82,-285420471.10,2391864194.85,1844014968.22,832310563.36,566749863.50,1013951000.00,1634346036.61,618012088.17,769167630.00,662753241.00,851928405.00,2092524591.00,-148799402.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,744412708.00,691070844.00,689495578.00,0,154173470.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000000.00,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,52534076.00,51287845.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706185.00,5613549.00,9405484.00,324122600.00,950915.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,31455600.00,187372.00,3797.00,776.00,880034.00,220000.00,220000.00,0,4892508.00,700000.00,700000.00,0,4818983.03,7703943.80,7467060.80,1496557.25,5988513.00,4152504.37,4102504.37,4995978.00,1983682.00,4733641.00,947704.00,5303592.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,78415133.00,0,0,545206452.00,130899043.00,106277232.00,80428598.00,53802878.00,177389798.00,64408026.71,34861200.00,756654.09,186303328.72,150886562.56,125883682.56,104257402.81,339401782.00,271280159.31,218080000.00,568903254.00,256568508.00,288566889.00,175402774.00,34232000.00,0.0
18,投资活动现金流入小计,854283441.00,743792292.00,740787220.00,545207228.00,285952547.00,106497232.00,80648598.00,53802878.00,182282306.00,65108026.71,35561200.00,756654.09,191122311.75,158590506.36,133350743.36,105753960.06,345390295.00,275432663.68,222182504.37,609605417.00,264165739.00,302706014.00,500473078.00,40486507.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2626556409.00,987482608.00,547303809.00,220997630.00,2470467066.00,1068996298.00,645658187.00,327273170.00,1382891497.00,492120940.07,311412619.31,132255188.53,1011923677.29,564162046.13,236664924.43,156496459.23,1105686541.00,1101685101.66,801006250.76,2062720063.00,1014747014.00,1528150313.00,853677474.00,286500666.00,0.0
20,投资所支付的现金,478003445.00,464864614.00,222033992.00,50000000.00,738679347.00,193291124.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34000000.00,56867479.00,251000000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,72874453.00,2828350.00,2803493.00,542035917.00,133342878.00,107492877.00,80762878.00,54337157.00,142099650.00,60070949.42,30464799.59,474512.84,158996686.75,133997746.60,110996685.75,89996686.14,514025085.00,463814908.03,407530601.11,812633457.00,212000000.00,354422154.00,85010000.00,0,0.0
23,投资活动现金流出小计,3177434307.00,1455175572.00,772141294.00,813033547.00,3342489291.00,1369780299.00,726421065.00,381610327.00,1524991147.00,552191889.49,341877418.90,132729701.37,1170920364.04,698159792.73,347661610.18,246493145.37,1619711626.00,1565500009.69,1208536851.87,2875353520.00,1226747014.00,1916572467.00,995554953.00,537500666.00,0.0
24,投资活动产生的现金流量净额,-2323150866.00,-711383280.00,-31354074.00,-267826319.00,-3056536744.00,-1263283067.00,-645772467.00,-327807449.00,-1342708841.00,-487083862.78,-306316218.90,-131973047.28,-979798052.29,-539569286.37,-214310866.82,-140739185.31,-1274321331.00,-1290067346.01,-986354347.50,-2265748103.00,-962581275.00,-1613866453.00,-495081875.00,-497014159.00,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,1500000.00,1500000.00,0,0,0,0,0,0,2515820000.00,2515820000.00,2515820000.00,0,3500000.00,3500000.00,2000000.00,3400000.00,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,1500000.00,0,0,0,0,0,0,0,0,0,0,0,3500000.00,0,2000000.00,3400000.00,0,0,0,0,0.0
28,取得借款收到的现金,6194917762.00,3537002447.00,3150164231.00,2134092895.00,8216030227.00,4710100323.00,2857859223.00,1400311242.00,5715357802.00,4999004985.32,3579905165.72,2155722480.03,6827619509.19,4482038684.31,3575162538.51,2080375486.82,11365595100.00,7353838851.21,5134712165.31,8047666092.00,3811828043.00,5687788301.00,4830208068.00,4126800000.00,0.0
29,发行债券收到的现金,0,0,0,0,1993877736.00,1995500000.00,1995500000.00,1995500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,608560105.00,328047485.00,63977537.00,0,87821675.00,82593482.00,10163165.00,126445627.00,271174030.70,104742117.37,1969005.41,229262944.61,249625943.82,130047179.23,1177525.24,357526492.00,264453986.84,87370261.19,300652129.00,0,50713505.00,87629143.00,143956650.00,0.0
31,筹资活动现金流入小计,6327854422.00,4145562552.00,3478211716.00,2198070432.00,10211407963.00,6794921998.00,4935952705.00,3405974407.00,5841803429.00,5270179016.02,3684647283.09,2157691485.44,9572702453.80,7247484628.13,6221029717.74,2081553012.06,11726621592.00,7621792838.05,5224082426.50,8351718221.00,3811828043.00,5738501806.00,4917837211.00,4270756650.00,0.0
32,偿还债务支付的现金,6974244688.00,5584438299.00,3998540960.00,2130693945.00,6246389054.00,5864948726.00,4254404872.00,1717607207.00,4911251293.00,4319103199.68,2738707866.74,1338625511.92,10314735032.08,8001771572.54,4335207358.91,2529627723.74,10327146055.00,6844040167.20,4452303212.73,5710754667.00,2295686127.00,4303995421.00,6085195134.00,3478987695.00,0.0
33,分配股利、利润或偿付利息所支付的现金,632230028.00,557853632.00,495481515.00,78912930.00,572985286.00,501379389.00,436302402.00,64078682.00,429021281.00,375839645.58,311343937.63,53719925.04,295439418.33,240827588.41,167005438.91,95133147.84,507888389.00,380977329.42,288499743.95,493022638.00,267571618.00,298392981.00,295633977.00,373236250.00,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,4375665.00,1102992758.00,888774899.00,240928843.00,283088306.00,204182160.00,0,0,1719600.00,101720572.93,19114000.00,25354206.58,64303938.24,176091363.05,64303937.63,0,303017767.00,377577484.49,220513142.49,390374740.00,209328947.00,535031761.00,10000000.00,0,0.0
36,筹资活动现金流出小计,7972979215.00,7245284689.00,5382797374.00,2450535718.00,7102462646.00,6570510275.00,4690707274.00,1781685889.00,5341992174.00,4796663418.19,3069165804.37,1417699643.54,10674478388.65,8418690524.00,4566516735.45,2624760871.58,11138052211.00,7602594981.11,4961316099.17,6594152045.00,2772586692.00,5137420163.00,6390829111.00,3852223945.00,0.0
37,筹资活动产生的现金流量净额,-1645124793.00,-3099722137.00,-1904585658.00,-252465286.00,3108945317.00,224411723.00,245245431.00,1624288518.00,499811255.00,473515597.83,615481478.72,739991841.90,-1101775934.85,-1171205895.87,1654512982.29,-543207859.52,588569381.00,19197856.94,262766327.33,1757566176.00,1039241351.00,601081643.00,-1472991900.00,418532705.00,0.0
