,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,643517605.39,381410442.99,181948938.43,624286230.51,611776122.69,311760483.33,138926229.38,563392991.24,621419645.57,367447965.98,190681610.10,704549781.61,458385438.80,293397457.23,161176832.74,626744434.47,441041853.34,271263812.76,128663246.15,636119714.81,478910191.72,328139370.30,96473069.18,721942211.17,548754049.09,822132450.65,776316752.23,0.0
3,收到的税费返还,3895561.59,3114221.21,1126200.00,1882491.12,1115661.93,1056970.01,1056900.00,1381688.76,1089019.34,92819.34,0,1615494.17,772938.36,226364.33,0,1916777.11,54520.17,0,0,2964892.22,948756.29,714899.83,714899.83,726647.38,362999.96,54452.11,0,0.0
4,收到的其他与经营活动有关的现金,32840041.30,20413865.26,304474200.39,75444856.15,80628271.34,52536322.39,22559418.18,106248247.35,77248322.14,46006395.97,16198887.65,54980334.96,49518081.86,22015184.17,10524974.14,38769587.67,74882163.49,15947696.97,4143772.25,20576133.60,21416727.86,14430570.85,7018811.36,18471944.09,22962510.76,30867116.62,14684258.92,0.0
5,经营活动现金流入小计,680253208.28,404938529.46,487549338.82,701613577.78,693520055.96,365353775.73,162542547.56,671022927.35,699756987.05,413547181.29,206880497.75,761145610.74,508676459.02,315639005.73,171701806.88,667430799.25,515978537.00,287211509.73,132807018.40,659660740.63,501275675.87,343284840.98,104206780.37,741140802.64,572079559.81,853054019.38,791001011.15,0.0
6,购买商品、接受劳务支付的现金,211201768.36,141476138.00,79231634.38,255188474.23,356883446.02,170929760.16,51732897.35,270313519.64,388120075.86,238239565.72,109657504.60,416973987.60,258304224.94,144064440.46,66354567.40,389279094.77,292293532.07,158438151.81,64213775.95,426149079.20,288559843.36,180583915.70,56852714.18,482273162.44,325424457.99,500361982.02,586818370.28,0.0
7,支付给职工以及为职工支付的现金,100534500.79,71404667.81,38310766.84,124218023.96,89898250.28,62886653.49,33355435.77,103388364.56,69359937.60,45392537.42,23190775.54,68577755.12,46421972.69,30323656.15,16354849.73,53125168.83,38037176.72,24038832.67,13530551.32,51087828.75,40048196.25,27986999.57,14695873.86,58412456.97,42743577.21,62414084.18,48709542.51,0.0
8,支付的各项税费,57500018.71,39766127.07,18716937.57,85914577.57,60728934.81,43265470.79,21140057.56,65641303.02,45038333.20,25357029.51,11005769.43,69591126.58,54632060.84,34972955.68,14812857.05,41427530.67,26359330.40,11411249.87,3531179.93,55137996.76,47348560.85,29590711.47,9847010.29,69777221.68,51797825.87,66120745.80,66379509.22,0.0
9,支付的其他与经营活动有关的现金,138619107.19,92309914.97,325963929.35,194921382.07,159950968.56,107721064.70,83240789.34,169983066.58,114910832.11,77776372.81,33610750.30,119856180.80,65515746.78,48190283.88,21983804.87,88365815.10,87527732.45,48889743.83,15109623.23,76177110.89,67778870.01,56314121.24,21364510.04,92821819.74,108965655.03,113556435.96,94160060.76,0.0
10,经营活动现金流出小计,507855395.05,344956847.85,462223268.14,660242457.83,667461599.67,384802949.14,189469180.02,609326253.80,617429178.77,386765505.46,177464799.87,674999050.10,424874005.25,257551336.17,119506079.05,572197609.37,444217771.64,242777978.18,96385130.43,608552015.60,443735470.47,294475747.98,102760108.37,703284660.83,528931516.10,742453247.96,796067482.77,0.0
11,经营活动产生的现金流量净额,172397813.23,59981681.61,25326070.68,41371119.95,26058456.29,-19449173.41,-26926632.46,61696673.55,82327808.28,26781675.83,29415697.88,86146560.64,83802453.77,58087669.56,52195727.83,95233189.88,71760765.36,44433531.55,36421887.97,51108725.03,57540205.40,48809093.00,1446672.00,37856141.81,43148043.71,110600771.42,-5066471.62,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,26278031.38,0.0
14,取得投资收益所收到的现金,20240.29,0,0,0,0,0,40678.92,0,406245.80,284141.09,108853.42,0,174628.26,0,84894.11,0,5413.70,5413.70,5413.70,0,0.00,0,0,0,0.00,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,36500.00,2000.00,0,322699.00,5148.27,1700.00,0,40459496.42,39054726.72,38883210.82,0,3603418.37,545760.57,526145.18,4115600.00,28976859.88,28724311.15,3064490.65,0,298242.47,301571.90,102542.77,102753.84,895923.08,690469.23,354246.97,9550.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,516348304.38,275848240.34,145609343.60,1152434509.35,893658238.15,201750820.82,145107506.85,820989931.31,40150000.00,21500000.00,14850000.00,58273831.51,40210970.69,30296034.33,0,37789350.69,72128.62,0,0,0,0,0,0,0,0,6620000.00,0,0.0
18,投资活动现金流入小计,516405044.67,275850240.34,145609343.60,1152757208.35,893663386.42,201752520.82,145148185.77,861449427.73,79610972.52,60667351.91,14958853.42,61877249.88,40931359.52,30822179.51,4200494.11,66766210.57,28801853.47,3069904.35,5413.70,298242.47,301571.90,102542.77,102753.84,895923.08,690469.23,6974246.97,26287581.38,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,19466838.16,4430566.78,1820653.50,36859784.53,37563759.31,20442568.45,2324458.06,12998052.39,6518911.01,4037456.27,1838471.21,17776415.27,11216628.38,11890881.74,12833118.21,51063609.30,35296113.67,28186524.36,22658644.35,70501527.01,18632834.07,16774923.22,5895041.54,28308519.28,13315407.51,68375239.53,70936059.02,0.0
20,投资所支付的现金,440000.00,650000.00,0,24012796.00,11530000.00,11820000.00,1970000.00,8720000.00,65294500.00,46294500.00,40150000.00,46560000.00,30760000.00,19600000.00,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,909217.34,700317.34,0,11019355.07,1019355.07,0,0,118857400.66,58280000.00,58280000.00,0,42263287.76,45521550.00,3461270.60,8521550.00,28718716.11,42000000.00,0,0,0,0.00,0,0,0,0.00,0,0,0.0
22,支付的其他与投资活动有关的现金,521703137.80,291500000.00,145500000.00,1139600000.00,883041522.10,190235380.00,133000000.00,818200000.00,26650000.00,16650000.00,18000000.00,67500000.00,58411189.15,38247035.64,0,36000000.00,0,0,0,0,0.00,0,0,0,0.00,0,0,0.0
23,投资活动现金流出小计,542519193.30,297280884.12,147320653.50,1211491935.60,933154636.48,222497948.45,137294458.06,958775453.05,156743411.01,125261956.27,59988471.21,174099703.03,145909367.53,73199187.98,21354668.21,115782325.41,77296113.67,28186524.36,22658644.35,70501527.01,18632834.07,16774923.22,5895041.54,28308519.28,13315407.51,68375239.53,70936059.02,0.0
24,投资活动产生的现金流量净额,-26114148.63,-21430643.78,-1711309.90,-58734727.25,-39491250.06,-20745427.63,7853727.71,-97326025.32,-77132438.49,-64594604.36,-45029617.79,-112222453.15,-104978008.01,-42377008.47,-17154174.10,-49016114.84,-48494260.20,-25116620.01,-22653230.65,-70203284.54,-18331262.17,-16672380.45,-5792287.70,-27412596.20,-12624938.28,-61400992.56,-44648477.64,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,581000.00,0,0,1974000.00,224000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274726900.00,274726900.00,0,0,0,0.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,1974000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0.0
28,取得借款收到的现金,298000000.00,298000000.00,118000000.00,652000000.00,502000000.00,308000000.00,120000000.00,508500000.00,418000000.00,314000000.00,100000000.00,364000000.00,239000000.00,188500000.00,10000000.00,610500000.00,365500000.00,234000000.00,61000000.00,476300000.00,336300000.00,232000000.00,85000000.00,398000000.00,271000000.00,555000000.00,471000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9440000.00,0,0,0,0,0.00,0,0,0,0.00,0,0,0.0
