,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,20151231,20141231,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,248405939.16,0,70412240.14,34240939.69,211039924.42,0,197507035.93,204829052.71,222121000.00,121953000.00,92781400.00,94123500.00,102815300.00,85665697.00,60466659.00,0.0
3,收到的税费返还,5612248.29,0,5464881.81,0,8639777.34,0,18716567.95,12419632.52,10832300.00,4446600.00,5413900.00,5198400.00,7033500.00,6321710.00,4217747.00,0.0
4,收到的其他与经营活动有关的现金,24906250.01,0,13093315.04,6758127.40,25382068.59,0,20189134.86,18235846.47,10296900.00,13011000.00,7239200.00,7692300.00,3856100.00,6209412.00,111624.00,0.0
5,经营活动现金流入小计,278924437.46,0,88970436.99,40999067.09,245061770.35,0,236412738.74,235484531.70,243250300.00,139410700.00,105434500.00,107014200.00,113704900.00,98196819.00,64796030.00,0.0
6,购买商品、接受劳务支付的现金,26130537.54,0,11720028.96,5744945.89,22765190.01,0,18271099.72,16791791.22,13529600.00,7273700.00,7629700.00,6288800.00,5487100.00,4396156.00,4173734.00,0.0
7,支付给职工以及为职工支付的现金,37084031.18,0,22733192.22,15797192.57,32858827.29,0,28928183.87,25718818.50,17698100.00,15258300.00,12868200.00,8987500.00,6556800.00,6130344.00,3219221.00,0.0
8,支付的各项税费,41939072.76,0,22840409.55,14920796.03,42662573.41,0,44280245.73,45759837.37,45277900.00,18144300.00,13733200.00,20103200.00,14322500.00,13517599.00,6651497.00,0.0
9,支付的其他与经营活动有关的现金,9411751.27,0,4687688.90,2304992.00,11232273.04,0,9535539.65,9746141.10,9137900.00,9914600.00,7147400.00,7881500.00,7977200.00,6446425.00,9875552.00,0.0
10,经营活动现金流出小计,114565392.75,0,61981319.63,38767926.49,109518863.75,0,101015068.97,98016588.19,85643400.00,50590900.00,41378600.00,43261100.00,34343600.00,30490524.00,23920004.00,0.0
11,经营活动产生的现金流量净额,164359044.71,48927100.00,26989117.36,2231140.60,135542906.60,46181900.00,135397669.77,137467943.51,157606800.00,88819800.00,64056000.00,63753100.00,79361200.00,67706295.00,40876025.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,75836747.64,0,0,0,44554534.91,0,0,0,20000000.00,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,4522616.11,0,4522616.11,4522616.11,0,0,2738084.49,8454388.04,219400.00,0,0,0,0,0,24660.00,0.0
