,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,250045708.88,181252489.74,104423501.53,426247890.25,328929511.13,182032356.93,112312353.62,402363187.47,246385453.48,115466598.45,50420353.37,375783750.81,193346950.21,114005511.36,63593680.50,600616605.13,210827540.40,117191693.30,62637782.80,271517820.46,147230400.00,88736227.75,44155081.40,205496858.92,127593425.41,89105582.91,29172533.76,212829015.91,130173191.76,81787280.06,27254112.58,251700350.90,145662420.66,78869011.66,38755393.43,234031378.76,171858419.58,146104762.24,0.0
3,收到的税费返还,17952.57,746351.31,746351.31,5446367.00,3172317.93,193868.71,0,5514060.55,3540829.04,0,497527.84,23059473.56,12321767.57,12321767.57,4075199.29,2346879.51,864331.14,341025.64,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,9120344.33,4588759.83,10285526.79,8908583.57,7442663.64,2195376.46,768840.50,35697299.70,6623172.25,5046208.79,1756655.40,7211776.00,5589619.97,3251202.97,1007578.42,9900970.78,7309813.23,5485475.82,1246528.60,18011694.51,14843358.43,6029215.30,1330113.31,17605307.64,10235311.68,8892127.63,1599849.96,9560387.65,6113070.85,1780866.58,1173233.47,15378327.66,12344927.13,9816349.47,11883634.78,18178598.95,24023354.51,14687974.12,0.0
5,经营活动现金流入小计,259184005.78,186587600.88,115455379.63,440602840.82,339544492.70,184421602.10,113081194.12,443574547.72,256549454.77,120512807.24,52674536.61,406055000.37,211258337.75,129578481.90,68676458.21,612864455.42,219001684.77,123018194.76,63884311.40,289529514.97,162073758.43,94765443.05,45485194.71,223102166.56,137828737.09,97997710.54,30772383.72,222389403.56,136286262.61,83568146.64,28427346.05,267078678.56,158007347.79,88685361.13,50639028.21,252209977.71,195881774.09,160792736.36,0.0
6,购买商品、接受劳务支付的现金,186775186.44,143062197.68,97781057.73,328039233.32,267339378.42,186434489.43,95149657.32,288558335.47,208014841.04,147101526.52,70888211.15,326933621.03,205290859.67,143774288.13,116285431.06,237213743.83,164482462.04,106858186.31,57465057.75,175612537.32,121101942.01,74489464.63,43872362.70,177270699.48,119249905.37,83515423.86,44723069.00,149684446.00,108731375.14,76994035.52,37036644.77,163751078.59,105734450.62,55569343.47,36941401.41,154437949.88,136309283.20,90738663.50,0.0
7,支付给职工以及为职工支付的现金,51426886.82,28967149.72,16953761.59,66949043.96,49962383.71,31471285.12,14098362.09,50688345.03,36340820.13,24951525.85,11554857.48,45162051.74,34490418.45,23094708.90,12769887.25,43032227.85,33936612.75,23671112.29,11812100.81,44992577.36,34665383.37,23415786.06,12488519.80,37019085.18,27767080.95,17185612.11,8209044.58,24633383.62,18152311.03,11919299.66,6085098.52,18986160.53,13817205.34,8691778.88,3992810.26,12965712.60,11077478.89,11562828.93,0.0
8,支付的各项税费,10639191.68,6838405.88,4412609.24,15138120.80,12697447.65,7569652.20,5038540.54,23261512.58,21031738.25,19799218.81,12438859.90,75336052.39,57692792.38,49328311.08,37439323.49,26142171.48,17239342.38,9184951.92,6615376.30,17829813.25,13782352.76,6564448.60,5772781.94,19494828.69,15890079.10,10735889.15,9865300.33,18500770.02,17030555.77,9931616.84,7403762.83,21774345.34,14044582.65,5079546.62,3956235.73,23529947.27,7676193.56,6077593.43,0.0
