,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,187086541.11,164975201.11,66603924.11,296100838.03,154155708.50,134825504.50,44193856.50,231327561.38,166225370.78,219150325.00,277929061.14,0.0
3,收到的税费返还,506.56,506.56,0,0,1679.77,0,0,0,322533.27,0,0,0.0
4,收到的其他与经营活动有关的现金,4691901.33,1677918.30,952243.43,4406990.48,4014307.67,1458480.07,790182.94,4504650.06,2594400.37,3395187.23,218249.35,0.0
5,经营活动现金流入小计,191778949.00,166653625.97,67556167.54,300507828.51,158171695.94,136283984.57,44984039.44,235832211.44,169142304.42,222545512.23,278147310.49,0.0
6,购买商品、接受劳务支付的现金,58734177.65,44011920.20,28177928.72,81554579.80,47114678.47,33917432.58,14012209.48,54198340.79,39465113.73,67420186.71,72588847.71,0.0
7,支付给职工以及为职工支付的现金,53379513.46,36725987.74,21360933.52,53334006.02,39983935.78,27725499.26,16663232.87,45573325.33,34587807.16,36986745.23,30427200.02,0.0
8,支付的各项税费,43674212.73,32803956.27,21480166.48,42232463.64,34376398.05,25189108.25,3170755.31,19339127.89,13699306.86,24061421.85,31803385.43,0.0
9,支付的其他与经营活动有关的现金,21531895.15,16929375.24,8038597.95,28762353.48,17585088.65,11307099.60,6977725.85,18978339.88,13058824.09,13971101.42,22272003.91,0.0
10,经营活动现金流出小计,177319798.99,130471239.45,79057626.67,205883402.94,139060100.95,98139139.69,40823923.51,138089133.89,100811051.84,142439455.21,157091437.07,0.0
11,经营活动产生的现金流量净额,14459150.01,36182386.52,-11501459.13,94624425.57,19111594.99,38144844.88,4160115.93,97743077.55,68331252.58,80106057.02,121055873.42,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,
13,收回投资所收到的现金,1510000000.00,610000000.00,50000000.00,610000000.00,0,0,0,120000000.00,0,300000000.00,335000000.00,0.0
14,取得投资收益所收到的现金,13635342.44,5267945.21,227945.21,4840205.47,0,0,0,883657.54,0,1587095.72,2605144.88,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,25000.00,0,63000.00,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,738671.24,0,0,0.0
18,投资活动现金流入小计,1523635342.44,615267945.21,50227945.21,614840205.47,0.00,0.00,0.00,120908657.54,738671.24,301650095.72,337605144.88,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,1537518.00,1108834.84,220489.50,2297222.00,936452.00,552660.00,359230.00,7923474.54,6963969.54,39689545.25,30823413.28,0.0
20,投资所支付的现金,2160000000.00,1060000000.00,710000000.00,610000000.00,560000000.00,0,0,120000000.00,0,300000000.00,335000000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,2161537518.00,1061108834.84,710220489.50,612297222.00,560936452.00,552660.00,359230.00,127923474.54,6963969.54,339689545.25,365823413.28,0.0
24,投资活动产生的现金流量净额,-637902175.56,-445840889.63,-659992544.29,2542983.47,-560936452.00,-552660.00,-359230.00,-7014817.00,-6225298.30,-38039449.53,-28218268.40,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,601508700.00,601508700.00,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,2023746.07,1000000.00,0,0,0,0,0,221589.67,221589.67,3014186.29,418960.32,0.0
31,筹资活动现金流入小计,2023746.07,1000000.00,0.00,601508700.00,601508700.00,0.00,0.00,221589.67,221589.67,3014186.29,418960.32,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0.0
33,分配股利、利润或偿付利息所支付的现金,56328000.00,52737352.47,0,39600000.00,39600000.00,39600000.00,39600000.00,35200000.00,35200000.00,30800000.00,30360000.18,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,2045429.23,1021683.16,0,27012622.55,26112575.00,0,0,221689.67,221689.67,5814186.29,418960.32,0.0
36,筹资活动现金流出小计,58373429.23,53759035.63,0.00,66612622.55,65712575.00,39600000.00,39600000.00,35421689.67,35421689.67,36614186.29,30778960.50,0.0
37,筹资活动产生的现金流量净额,-56349683.16,-52759035.63,0.00,534896077.45,535796125.00,-39600000.00,-39600000.00,-35200100.00,-35200100.00,-33600000.00,-30360000.18,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-679792708.71,-462417538.74,-671494003.42,632063486.49,-6028732.01,-2007815.12,-35799114.07,55528160.55,26905854.28,8466607.49,62477604.84,0.0
