,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,207017220.03,157046766.66,78027289.63,289657520.72,198972772.74,104060571.05,57577571.76,277878189.68,157426559.25,107172720.79,51330140.83,152876818.30,76014417.18,25947225.02,35893098.15,146226280.25,98180536.78,67083347.49,22241646.27,232842598.41,179953559.74,147983190.81,58694988.46,226838966.86,167999133.34,108677524.17,57774232.98,275319294.91,230324784.73,142461318.52,81337233.11,274224899.31,195618732.16,86914480.96,269168194.34,218688866.93,234858133.70,0.0
3,收到的税费返还,2609320.59,0,0,844731.61,956058.81,0,0.00,3273490.86,2087059.49,1098338.64,0.00,50402.58,42902.52,670.34,670.34,1571217.33,1570377.33,1458328.19,1405852.76,518509.78,190714.30,55080.83,18126.09,920607.23,913293.34,907767.90,31110.28,420731.30,158710.44,158710.44,10041.27,727753.52,727753.52,92175.89,40936.86,33409.62,12451.29,0.0
4,收到的其他与经营活动有关的现金,21000645.86,-10313190.87,2113074.64,44902041.70,14421771.49,9625668.38,6255042.12,23030284.98,15146622.19,10880926.33,3453447.33,9782047.30,15276581.68,7614514.68,4509495.23,9808537.10,34472767.50,27004897.20,4244052.17,14463258.63,24186216.86,15457926.51,7653923.73,12844000.87,20627120.71,15794271.34,6101619.08,29614004.51,11769944.99,17149418.45,4540225.89,26138431.86,1870654.89,22749015.60,6875692.39,9543870.95,23396884.46,0.0
5,经营活动现金流入小计,230627186.48,146733575.79,80140364.27,335404294.03,214350603.04,113686239.43,63832613.88,304181965.52,174660240.93,119151985.76,54783588.16,162709268.18,91333901.38,33562410.04,40403263.72,157606034.68,134223681.61,95546572.88,27891551.20,247824366.82,204330490.90,163496198.15,66367038.28,240603574.96,189539547.39,125379563.41,63906962.34,305354030.72,242253440.16,159769447.41,85887500.27,301091084.69,198217140.57,109755672.45,276084823.59,228266147.50,258267469.45,0.0
6,购买商品、接受劳务支付的现金,115851759.43,94152078.35,16067296.02,136814237.24,99569689.06,66256891.82,32611859.94,109027351.17,71360361.77,42866231.78,16265397.12,89077246.44,44934399.01,11653786.84,19515086.84,37520195.87,85770585.68,66656148.94,15645105.42,75013717.30,62049108.76,53408456.80,29571979.22,131556738.77,98562779.33,60316477.27,49373913.61,131770471.00,107179615.91,73150033.40,30001469.40,172400511.33,126796180.04,59334981.57,130201403.83,91523145.45,131197061.49,0.0
7,支付给职工以及为职工支付的现金,56719094.17,40089898.74,20983692.68,74567398.73,52969277.39,34812296.87,18164369.30,60263885.23,44909363.97,28583137.80,14057445.07,52747028.54,41686757.33,28786873.35,15544175.65,58885897.08,44216075.29,29329901.27,13539985.83,54610204.68,47445901.33,34616956.06,20089591.45,61798779.53,44654645.53,29747956.85,15303332.65,57236148.83,42722334.60,28378695.43,16126364.89,44694577.81,34955436.61,23504366.40,33453491.31,25673995.29,25526607.96,0.0
8,支付的各项税费,31812771.27,23368955.04,21003280.32,38268080.84,34766047.84,28459747.90,18738948.18,29801535.10,18093545.92,11472469.92,6301539.35,35373408.30,30212190.56,24450069.59,15895488.59,26689802.57,21223881.09,15564192.77,7486595.19,26302555.81,22701774.30,20039659.98,10874003.96,26074227.50,19868504.24,16272682.10,6456552.58,41175336.19,28461724.85,21613557.13,6212128.72,50045117.24,36725280.58,24443324.76,31803621.66,28178881.76,25221360.18,0.0
