,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1167477992.71,848491742.04,376324659.08,1666831709.83,905299750.82,547345925.58,146256722.95,1042936846.49,559087129.76,342691362.32,172041466.27,981304225.22,481923496.85,264517759.79,77955005.66,1037661719.07,552671063.90,1226705908.09,1107451284.78,843701371.64,588754799.75,0.0
3,收到的税费返还,580957.03,454930.32,313891.54,1552450.76,1092670.72,1024554.16,963377.75,678060.51,553855.38,335239.99,300299.82,4333777.48,4195333.03,531760.70,451709.41,677504.26,427658.11,591515.11,920290.62,1015897.43,0,0.0
4,收到的其他与经营活动有关的现金,28755975.29,16655637.50,10656982.95,25581715.78,20692685.07,13528742.21,6908879.83,22886414.38,16425802.84,9364225.93,4140936.83,15125069.44,14975573.22,6094271.56,5087789.46,18710115.50,10068462.50,14882916.84,19376081.54,15043575.83,9098403.90,0.0
5,经营活动现金流入小计,1196814925.03,865602309.86,387295533.57,1693965876.37,927085106.61,561899221.95,154128980.53,1066501321.38,576066787.98,352390828.24,176482702.92,1000763072.14,501094403.10,271143792.05,83494504.53,1057049338.83,563167184.51,1242180340.04,1127747656.94,859760844.90,597853203.65,0.0
6,购买商品、接受劳务支付的现金,1132077549.39,913823800.51,559216335.80,1275477546.45,875288405.80,371499574.27,199035182.17,891722774.98,546888882.31,415468181.60,288921615.89,762868122.23,588135347.09,381515842.13,279420355.47,731081423.91,547017823.54,930174078.63,867055889.69,646558927.77,434544838.73,0.0
7,支付给职工以及为职工支付的现金,211152450.94,145320450.20,82117728.16,231234164.51,174530088.47,120920840.69,71035923.30,221654028.02,177151173.14,124217521.08,71938273.39,222126773.95,171784970.43,121390484.85,69931133.27,218309104.33,175716150.04,194883330.45,163611182.61,123525990.81,73197910.67,0.0
8,支付的各项税费,35533352.49,28413622.40,23246209.19,34154526.72,29772430.98,26368521.22,23755192.68,28174415.32,21569878.29,17689245.18,16579943.18,44256610.66,47283556.13,28685488.56,28501856.25,39554744.72,34975527.01,42964884.73,38434103.17,28380897.64,29403655.21,0.0
9,支付的其他与经营活动有关的现金,78992309.64,47299279.32,24113516.76,65623174.43,55404946.01,37151495.67,18033661.43,63479164.84,62336418.47,34736156.43,18534779.45,48330279.31,45336199.71,22310156.22,21486625.25,45099202.77,44533938.23,43455353.36,50458945.27,37422208.89,45402593.07,0.0
10,经营活动现金流出小计,1457755662.46,1134857152.43,688693789.91,1606489412.11,1134995871.26,555940431.85,311859959.58,1205030383.16,807946352.21,592111104.29,395974611.91,1077581786.15,852540073.36,553901971.76,399339970.24,1034044475.73,802243438.82,1211477647.17,1119560120.74,835888025.11,582548997.68,0.0
11,经营活动产生的现金流量净额,-260940737.43,-269254842.57,-301398256.34,87476464.26,-207910764.65,5958790.10,-157730979.05,-138529061.78,-231879564.23,-239720276.05,-219491908.99,-76818714.01,-351445670.26,-282758179.71,-315845465.71,23004863.10,-239076254.31,30702692.87,8187536.20,23872819.79,15304205.97,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,162450000.00,32500000.00,0,0,0,0,0,50110000.00,0,0,0,195000.00,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,1847540.36,332226.95,0,0,0,0,0,17392.43,17392.43,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,21000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,250.00,0,0,3410.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664781.90,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,0.00,0.00,0.00,21000.00,0.00,0.00,0.00,0.00,164297540.36,32832226.95,0.00,0.00,0.00,0.00,0.00,50127392.43,17392.43,250.00,-664781.90,195000.00,3410.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,12459869.91,7475347.41,3444626.01,31312738.23,27243836.45,10475979.05,3251855.55,64787558.78,15609262.37,1529937.37,762178.37,2223063.97,1234308.70,435543.70,66089.00,4243361.68,4126143.68,2484125.57,2303635.32,4197616.92,2958550.81,0.0
20,投资所支付的现金,0,0,0,6000000.00,0,0,0,114000000.00,168450000.00,162400000.00,0,0,0,0,0,0,0,50110000.00,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,90000000.00,50000000.00,50000000.00,0,0,0,0,0,0,0,0,0,0,0.0
