,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,465708979.25,395041094.15,116334841.53,46097175.12,468499143.80,401266982.10,110733404.10,43447330.34,408917458.41,329041961.20,83157335.75,25218186.42,324699730.35,285403072.23,67587648.36,20561078.05,317870236.29,292546084.55,64306937.62,22569353.40,292696085.97,261520336.09,51993670.94,0,231520922.16,204341938.05,42182008.21,0,254618583.41,211877845.40,115074400.00,135413200.00,0.0
3,收到的税费返还,1866233.07,1814893.25,291220.52,0,195263.44,184545.64,150910.33,0,0,0,0,0,3314049.75,3382754.22,1725729.35,0,4006207.95,3219844.39,3219636.91,0,0,28624.40,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,38672036.33,33933742.80,29898061.71,20225894.26,25762071.35,34231918.75,10084366.58,5764324.91,16957042.06,5930389.94,4490549.09,4586727.60,6043392.27,8490805.80,5672322.69,2369118.69,10687391.78,11258361.08,4814634.92,3673142.52,5402856.47,5888979.27,3512354.20,0,5920541.78,7491037.02,1462223.42,0,4710230.14,957110.17,1276600.00,182900.00,0.0
5,经营活动现金流入小计,506247248.65,430789730.20,146524123.76,66323069.38,494456478.59,435683446.49,120968681.01,49211655.25,425874500.47,334972351.14,87647884.84,29804914.02,334057172.37,297276632.25,74985700.40,22930196.74,332563836.02,307024290.02,72341209.45,26242495.92,298098942.44,267437939.76,55506025.14,0,237441463.94,211832975.07,43644231.63,0,259328813.55,212834955.57,116351000.00,135596100.00,0.0
6,购买商品、接受劳务支付的现金,124253715.74,79447790.44,30586681.79,15134331.46,115318681.52,78990545.11,34012368.14,20375363.06,84085730.01,71897979.21,18882151.43,8385894.26,59435039.60,43534435.77,18210235.93,9160572.23,52450585.95,55511441.30,28564662.45,11049268.62,43259992.97,62291683.77,19740087.75,0,37172682.92,77663113.68,14856137.49,0,36150571.04,27317263.75,20447600.00,12697000.00,0.0
7,支付给职工以及为职工支付的现金,186244044.61,138578296.56,92403106.94,52645863.75,194045335.43,124636620.68,85796763.74,49119402.55,144535584.34,107337835.80,66604572.63,47127756.13,88050372.91,59551728.07,41590945.89,17255135.63,86892324.42,62511675.00,41120792.09,13377652.62,65577225.03,47388962.95,35567965.25,0,57982421.73,37161738.54,34037703.39,0,40661592.32,32254796.93,15214000.00,15734700.00,0.0
8,支付的各项税费,45921825.13,15715126.48,5295771.66,2903339.56,48487452.32,20576239.08,10545943.64,8553340.49,40798675.86,12254916.05,8823173.32,6044803.67,40559228.49,8154019.07,4175232.41,1945474.68,62673363.10,22979501.14,6624601.24,2529305.76,49886206.97,12312139.80,3965204.96,0,41161951.80,6271547.94,1906841.53,0,54113021.11,30021602.36,15622400.00,12686200.00,0.0
9,支付的其他与经营活动有关的现金,26323839.88,32244227.06,24560317.22,6965780.42,36512734.63,41010133.03,20259380.28,10430198.21,43563000.89,30156646.53,18928540.01,9371856.34,16522581.06,8848815.71,4584126.08,1291568.53,20572988.28,8264433.33,4015838.84,2268874.30,15999516.00,5740110.71,3929270.49,0,11578669.23,3246947.62,5358970.53,0,24979280.75,12706444.48,7767600.00,4013800.00,0.0
10,经营活动现金流出小计,382743425.36,265985440.54,152845877.61,77649315.19,394364203.90,265213537.90,150614455.80,88478304.31,312982991.10,221647377.59,113238437.39,70930310.40,204567222.06,120088998.62,68560540.31,29652751.07,222589261.75,149267050.77,80325894.62,29225101.30,174722940.97,127732897.23,63202528.45,0,147895725.68,124343347.78,56159652.94,0,155904465.22,102300107.52,59051500.00,45131700.00,0.0
11,经营活动产生的现金流量净额,123503823.29,164804289.66,-6321753.85,-11326245.81,100092274.69,170469908.59,-29645774.79,-39266649.06,112891509.37,113324973.55,-25590552.55,-41125396.38,129489950.31,177187633.63,6425160.09,-6722554.33,109974574.27,157757239.25,-7984685.17,-2982605.38,123376001.47,139705042.53,-7696503.31,-1449100.00,89545738.26,87489627.29,-12515421.31,-10612500.00,103424348.33,110534848.05,57299500.00,90464400.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,14027000.00,10027000.00,0,0,31177600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,141736.98,107216.43,0,0,305099.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,216500.00,81000.00,0,0,1580.00,1729.10,1580.00,0,452591.80,437591.80,366365.80,0,2024360.31,0,0,0,0,0,0,0,709146.26,787468.00,658841.00,0,132950.00,39950.00,39950.00,0,320245.00,4069975.00,18000.00,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,11360681.83,0,0,0,59000000.00,0,0,0,0,0,0,0,1820827.00,0,0,0,500000.00,0,0,0,1000000.00,0,1000000.00,0,1935095.00,3100000.00,0,0,0.0
18,投资活动现金流入小计,14385236.98,10215216.43,0.00,0.00,42844961.55,1729.10,1580.00,0.00,59452591.80,437591.80,366365.80,0.00,2024360.31,0.00,0.00,0.00,1820827.00,0.00,0.00,0.00,1209146.26,787468.00,658841.00,0,1132950.00,39950.00,1039950.00,0,2255340.00,7169975.00,18000.00,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,68327177.54,54142352.23,30196248.38,14797373.71,135515466.52,109548576.65,76782562.21,59599908.60,192518683.37,73619551.21,44077998.63,27716185.86,317189606.92,236498806.02,121685502.71,19820374.62,123579739.99,76400486.38,21108141.29,8562336.14,82167523.65,57599248.68,12774607.35,0,44047584.17,15675733.50,28303401.00,0,31886469.98,180486117.11,72481000.00,8786000.00,0.0
20,投资所支付的现金,16427000.00,10027000.00,10027000.00,10027000.00,31177600.00,31177600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
