,报表日期,20191231,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,
2,销售商品、提供劳务收到的现金,325617842.32,72858720.88,293252924.69,49601926.28,113968289.05,75798410.64,163046250.94,0.0
3,收到的税费返还,34049503.66,817366.81,26085972.85,5823264.21,11501693.39,7148369.50,3389325.30,0.0
4,收到的其他与经营活动有关的现金,4712007.94,2162308.95,2778118.00,1703919.32,56804942.50,6243453.63,12524511.53,0.0
5,经营活动现金流入小计,364379353.92,75838396.64,322117015.54,57129109.81,182274924.94,89190233.77,178960087.77,0.0
6,购买商品、接受劳务支付的现金,82298626.45,39352337.32,66000093.82,35305227.92,53063877.13,51253090.75,35192304.83,0.0
7,支付给职工以及为职工支付的现金,47984472.27,23726562.99,44048756.03,20872207.67,40241238.26,27480082.99,17175726.87,0.0
8,支付的各项税费,67319751.16,40230909.03,74527047.81,34630982.45,56422443.10,45611700.36,22752070.94,0.0
9,支付的其他与经营活动有关的现金,18194871.06,8885923.38,19508583.85,8703408.23,25827359.92,22886360.78,20009709.01,0.0
10,经营活动现金流出小计,215797720.94,112195732.72,204084481.51,99511826.27,175554918.41,147231234.88,95129811.65,0.0
11,经营活动产生的现金流量净额,148581632.98,-36357336.08,118032534.03,-42382716.46,6720006.53,-58041001.11,83830276.12,0.0
12,二、投资活动产生的现金流量,,,,,,,,
13,收回投资所收到的现金,64500000.00,27500000.00,52500000.00,19000000.00,14500000.00,2400000.00,75000000.00,0.0
14,取得投资收益所收到的现金,186804.09,80606.17,165889.05,65339.05,47435.62,11135.34,3724952.28,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,32000.00,11000.00,0,0,0,36061982.00,578000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,64718804.09,27591606.17,52665889.05,19065339.05,14547435.62,38473117.34,79302952.28,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,126945451.47,91112773.02,73682419.60,66217390.80,101196906.19,12226538.18,5158719.49,0.0
20,投资所支付的现金,66000000.00,29500000.00,54500000.00,21000000.00,18000000.00,2400000.00,75000000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,826473.07,0,0,0.0
23,投资活动现金流出小计,192945451.47,120612773.02,128182419.60,87217390.80,120023379.26,14626538.18,80158719.49,0.0
24,投资活动产生的现金流量净额,-128226647.38,-93021166.85,-75516530.55,-68152051.75,-105475943.64,23846579.16,-855767.21,0.0
25,三、筹资活动产生的现金流量,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,280145622.00,0,148000000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,40000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,3726487.41,150000000.00,160552200.00,0.0
31,筹资活动现金流入小计,0.00,0.00,0.00,0.00,283872109.41,150000000.00,348552200.00,0.0
32,偿还债务支付的现金,0,0,0,0,0,40000000.00,0,0.0
