,报表日期,20190930,20190630,20181231,20180930,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,
2,销售商品、提供劳务收到的现金,135812820.09,107417639.36,240947496.72,117372178.30,127459166.88,31641208.66,153836432.08,87766397.38,101164040.07,0.0
3,收到的税费返还,13557900.24,11356268.98,15493840.10,11030699.26,10310316.87,5711400.63,7321632.54,6625824.96,6644900.32,0.0
4,收到的其他与经营活动有关的现金,4097958.25,707523.68,6639806.81,3726764.18,4225469.80,1130822.01,4116598.09,3514399.83,6210137.45,0.0
5,经营活动现金流入小计,153468678.58,119481432.02,263081143.63,132129641.74,141994953.55,38483431.30,165274662.71,97906622.17,114019077.84,0.0
6,购买商品、接受劳务支付的现金,81061727.25,54194676.73,104195873.03,64863184.98,64644114.77,30705266.20,57379288.23,41007397.52,55006741.95,0.0
7,支付给职工以及为职工支付的现金,44483430.88,32872277.20,45826581.93,36226681.83,28160503.10,13260936.53,26157498.41,21946137.32,20250924.74,0.0
8,支付的各项税费,28628434.58,20886137.77,37676582.41,32540208.48,24084069.41,11300261.27,19170624.15,13383937.90,14077071.75,0.0
9,支付的其他与经营活动有关的现金,22630323.60,12675254.79,24452225.46,23593702.51,19263478.67,7624890.66,14418182.63,14667012.88,10874710.65,0.0
10,经营活动现金流出小计,176803916.31,120628346.49,212151262.83,157223777.80,136152165.95,62891354.66,117125593.42,91004485.62,100209449.09,0.0
11,经营活动产生的现金流量净额,-23335237.73,-1146914.47,50929880.80,-25094136.06,5842787.60,-24407923.36,48149069.29,6902136.55,13809628.75,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,500000.00,500000.00,0,0,0,0.0
14,取得投资收益所收到的现金,344132.92,223754.67,1045783.57,912936.99,1501583.80,791542.17,779315.12,81010.97,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,68671.20,71000.00,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,3000000.00,4549227.74,599667.81,0.00,0,0,0,0,0,0.0
18,投资活动现金流入小计,3344132.92,4772982.41,1645451.38,912936.99,2070255.00,1362542.17,779315.12,81010.97,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,7250751.13,5818663.05,1916213.16,1753533.48,12767834.51,3584882.26,284258.10,541116.91,1349764.82,0.0
20,投资所支付的现金,0,0,0,28000000.00,0,0,500000.00,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,7250751.13,5818663.05,1916213.16,29753533.48,12767834.51,3584882.26,784258.10,541116.91,1349764.82,0.0
24,投资活动产生的现金流量净额,-3906618.21,-1045680.64,-270761.78,-28840596.49,-10697579.51,-2222340.09,-4942.98,-460105.94,-1349764.82,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,
26,吸收投资收到的现金,365677437.79,0,0,0.00,0,0,28000000.00,10000000.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,10000000.00,10000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,88000.00,45000.00,0.0
31,筹资活动现金流入小计,365677437.79,0.00,0.00,0.00,0.00,0.00,28000000.00,20088000.00,10045000.00,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,10000000.00,10000000.00,3289915.84,0.0
33,分配股利、利润或偿付利息所支付的现金,0,0,0,0,0,0,304300.00,600116.68,511867.29,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,20531060.07,1730000.00,0,0.00,0,0,0,0,6900000.00,0.0
36,筹资活动现金流出小计,20531060.07,1730000.00,0.00,0.00,0.00,0.00,10304300.00,10600116.68,10701783.13,0.0
37,筹资活动产生的现金流量净额,345146377.72,-1730000.00,0.00,0.00,0.00,0.00,17695700.00,9487883.32,-656783.13,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,317904521.78,-3922595.11,50659119.02,-53934732.55,-4854791.91,-26630263.45,65839826.31,15929913.93,11803080.80,0.0
40,加:期初现金及现金等价物余额,143800447.16,143800447.16,93141328.14,96009179.26,97996120.05,97996120.05,32156293.74,16226379.81,4423299.01,0.0
41,六、期末现金及现金等价物余额,461704968.94,139877852.05,143800447.16,42074446.71,93141328.14,71365856.60,97996120.05,32156293.74,16226379.81,0.0
42,附注,,,,,,,,,,
43,净利润,0,41471153.98,83595546.44,0,62019100.00,22185400.00,36214200.00,18088400.00,12029900.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,1935406.97,2686643.85,0,2498300.00,1047400.00,1342700.00,691000.00,439200.00,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,917679.16,1855179.83,0,1454500.00,609900.00,1161900.00,1309400.00,1235200.00,0.0
48,无形资产摊销,0,120216.48,226350.33,0,86700.00,2900.00,5800.00,5800.00,5800.00,0.0
49,长期待摊费用摊销,0,0,0,0,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,-34000.00,-50200.00,0,0,16000.00,0.0
53,固定资产报废损失,0,0,17577.38,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,-1549227.74,-599667.81,0,0,0,304300.00,600100.00,511900.00,0.0
58,投资损失,0,-211089.31,-987484.43,0,-1417600.00,-791500.00,-779300.00,-81000.00,0,0.0
59,递延所得税资产减少,0,-383943.39,-362599.63,0,-310600.00,-8800.00,-568100.00,-142400.00,-429700.00,0.0
60,递延所得税负债增加,0,1690185.80,2297566.91,0,1535500.00,856700.00,1098200.00,0,0,0.0
61,存货的减少,0,-13306111.47,-11817791.64,0,16635600.00,2145600.00,-29654400.00,-12773100.00,-19135900.00,0.0
62,经营性应收项目的减少,0,5034490.95,-85035855.45,0,-73737100.00,-30135900.00,-7887200.00,-17218900.00,-10532200.00,0.0
63,经营性应付项目的增加,0,-37489891.47,56455876.88,0,-3623500.00,-17440600.00,45943300.00,13635000.00,25488100.00,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0.0
66,其他,0,624215.57,2598538.14,0,735900.00,-2828700.00,967600.00,2787700.00,4181400.00,0.0
67,经营活动产生现金流量净额,0,-1146914.47,50929880.80,0,5842800.00,-24407900.00,48149100.00,6902100.00,13809600.00,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,0,139877852.05,143800447.16,0,0,0,0,0,0,0.0
72,现金的期初余额,0,143800447.16,93141328.14,0,0,0,0,0,0,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,-3922595.11,50659119.02,0,0,0,0,0,0,0.0
