,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1060117447.91,786445421.36,540545784.52,272284224.01,980721928.56,768177687.60,452234915.87,226162507.36,839274052.38,670497170.02,711522180.75,722131328.11,771587765.18,0.0
3,收到的税费返还,28136672.36,23736284.59,17613527.87,9627473.49,32687362.76,20154156.27,12287793.17,4860900.70,24079138.79,16589832.39,17424860.59,16529039.86,15478095.38,0.0
4,收到的其他与经营活动有关的现金,1624580768.23,687508354.82,674364575.66,82350304.06,21269632.49,13655768.55,6213810.23,3186245.68,10956564.56,15478124.34,6328236.57,7386233.25,9867786.29,0.0
5,经营活动现金流入小计,2712834888.50,1497690060.77,1232523888.05,364262001.56,1034678923.81,801987612.42,470736519.27,234209653.74,874309755.73,702565126.75,735275277.91,746046601.22,796933646.85,0.0
6,购买商品、接受劳务支付的现金,549015153.02,422220473.53,290030436.09,143146398.23,525308067.12,442202661.10,253565058.35,130511774.39,459326348.27,382998345.24,359573073.31,383149892.59,388408287.07,0.0
7,支付给职工以及为职工支付的现金,282211581.29,216753550.51,153757285.44,90088479.72,279008335.38,203450908.00,140377345.82,74916084.31,242002000.11,180672384.13,207611378.79,196703951.05,208849652.82,0.0
8,支付的各项税费,43220259.54,34331459.46,23827115.70,11811085.59,40705928.91,28993072.97,14580707.34,8483569.82,41617030.96,34662636.89,30905049.65,32929503.78,33093382.80,0.0
9,支付的其他与经营活动有关的现金,1478759018.72,605858886.45,589579254.25,18268640.58,422034643.15,41949392.65,26175666.21,16080035.18,53724060.71,52681303.39,48044882.44,41402586.62,44188301.76,0.0
10,经营活动现金流出小计,2353206012.57,1279164369.95,1057194091.48,263314604.12,1267056974.56,716596034.72,434698777.72,229991463.70,796669440.05,651014669.65,646134384.19,654185934.04,674539624.45,0.0
11,经营活动产生的现金流量净额,359628875.93,218525690.82,175329796.57,100947397.44,-232378050.75,85391577.70,36037741.56,4218190.04,77640315.68,51550457.10,89140893.72,91860667.18,122394022.40,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,
13,收回投资所收到的现金,163289050.00,117200000.00,71200000.00,30000000.00,151878384.24,26830000.00,0,0,14627576.26,0,36112108.20,15329111.26,8660750.59,0.0
14,取得投资收益所收到的现金,298146.00,192733.85,118405.07,87808.22,279102.39,169113.71,59826.02,40157.53,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,804855.09,580269.86,538409.86,21000.00,2902831.55,1876569.58,1876369.58,11200.00,820335.22,704516.19,46208634.95,1687209.67,472341.84,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,102314.85,0,0,0.0
17,收到的其他与投资活动有关的现金,4997298.96,0,0,0,0,0,0,0,1035118.62,1035118.61,2210041.00,20888795.77,36748614.01,0.0
18,投资活动现金流入小计,169389350.05,117973003.71,71856814.93,30108808.22,155060318.18,28875683.29,1936195.60,51357.53,16483030.10,1739634.80,84633099.00,37905116.70,45881706.44,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,135293134.88,84559546.47,68346823.79,21014157.60,50552679.56,32152572.80,17520329.37,6855382.07,41739890.93,17766523.56,36173238.55,37671770.17,35864283.27,0.0
20,投资所支付的现金,189700000.00,142200000.00,77200000.00,0,155830000.00,51830000.00,16000000.00,0,14600000.00,0,33000000.00,3000000.00,15314900.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,4217700.00,3968450.00,703200.00,39000000.00,4979399.76,0,0,0,0,0,0,500000.00,51970128.18,0.0
23,投资活动现金流出小计,329210834.88,230727996.47,146250023.79,60014157.60,211362079.32,83982572.80,33520329.37,6855382.07,56339890.93,17766523.56,69173238.55,41171770.17,103149311.45,0.0
24,投资活动产生的现金流量净额,-159821484.83,-112754992.76,-74393208.86,-29905349.38,-56301761.14,-55106889.51,-31584133.77,-6804024.54,-39856860.83,-16026888.76,15459860.45,-3266653.47,-57267605.01,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,423277735.85,457240000.00,0,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,86400000.00,91400000.00,71400000.00,37000000.00,176000000.00,147500000.00,220500000.00,319956083.34,426909304.80,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,1262352.00,2600000.00,0.0
31,筹资活动现金流入小计,0.00,0.00,0.00,0.00,509677735.85,548640000.00,71400000.00,37000000.00,176000000.00,147500000.00,220500000.00,321218435.34,429509304.80,0.0
32,偿还债务支付的现金,0,0,0,0,141400000.00,128900000.00,58900000.00,28000000.00,218000000.00,158000000.00,257500000.00,343421891.34,456189008.10,0.0
