,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,8952187684.21,6114101295.98,3949417669.19,1562125735.59,8428611018.96,5685681463.81,3503153447.53,1388992214.66,7429249050.43,5114671180.94,3167470586.80,1380801724.19,6663029048.32,4124198633.07,2591305987.22,1047239320.03,6087579661.81,3770364273.59,2407734900.00,5938419251.10,5402005263.92,5464039100.00,4976116200.00,0.0
3,收到的税费返还,60860279.90,58932737.22,52517971.00,34923421.57,2859806.40,1028409.17,389830.15,367910.15,29900529.02,28597506.51,27852828.00,823254.54,57323319.75,36050189.17,33888575.68,771066.03,177996506.81,176540601.29,173015900.00,35337193.94,26406639.74,26080800.00,50883600.00,0.0
4,收到的其他与经营活动有关的现金,129831662.50,205380673.13,86028552.73,45003793.03,128901806.29,163769058.38,49398708.88,40709223.74,57301876.32,129434869.42,15931034.78,54210778.84,96352312.32,96756023.35,24370447.66,23768729.09,110232226.82,75559731.46,72691900.00,101982129.43,274551377.83,159779500.00,132348100.00,0.0
5,经营活动现金流入小计,9142879626.61,6378414706.33,4087964192.92,1642052950.19,8560372631.65,5850478931.36,3552941986.56,1430069348.55,7516451455.77,5272703556.87,3211254449.58,1435835757.57,6816704680.39,4257004845.59,2649565010.56,1071779115.15,6375808395.44,4022464606.34,2653442600.00,6075738574.47,5702963281.49,5649899400.00,5159348000.00,0.0
6,购买商品、接受劳务支付的现金,5375936171.42,3711702181.77,2205839589.53,1073651798.84,5339129538.40,3666727196.59,2002142450.45,906120564.26,5111264615.40,3857506948.36,2235565665.69,977512138.12,4261241599.98,2763684503.26,1587665159.26,726919062.82,3540594090.13,2277103839.84,1472683400.00,3563923395.14,3591567125.69,2933694800.00,3080458700.00,0.0
7,支付给职工以及为职工支付的现金,1158611572.77,953905208.66,662254198.91,412726801.39,1023749106.97,787109651.82,602827277.51,382544248.63,862234494.55,651398003.92,487067045.71,307826336.36,833079163.49,631550120.19,458026033.21,293492327.42,796997501.78,618511625.51,443890900.00,729040968.76,739867546.48,686657400.00,534733500.00,0.0
8,支付的各项税费,120693746.06,74413654.68,39101087.43,27564660.11,101761373.63,98764318.78,61008916.48,33572084.53,118673819.23,100110556.68,87374681.25,45726425.21,145619786.24,105344265.09,96947781.83,46482886.76,122514330.02,69649611.19,61912200.00,101117967.78,295693648.39,260093200.00,238361600.00,0.0
9,支付的其他与经营活动有关的现金,1123227616.74,679396526.18,516766840.26,223652538.84,1102282340.68,716620593.38,443694889.05,261021251.57,1078656656.15,566874190.10,438251382.95,252495454.62,893336852.35,626963288.73,407198231.95,203016225.86,899052245.11,579820913.11,370140400.00,805672279.70,806895748.50,889580100.00,822113600.00,0.0
10,经营活动现金流出小计,7778469106.99,5419417571.29,3423961716.13,1737595799.18,7566922359.68,5269221760.57,3109673533.49,1583258148.99,7170829585.33,5175889699.06,3248258775.60,1583560354.31,6133277402.06,4127542177.27,2549837206.25,1269910502.86,5359158167.04,3545085989.65,2348626800.00,5199754611.38,5434024069.06,4770025600.00,4675667400.00,0.0
11,经营活动产生的现金流量净额,1364410519.62,958997135.04,664002476.79,-95542848.99,993450271.97,581257170.79,443268453.07,-153188800.44,345621870.44,96813857.81,-37004326.02,-147724596.74,683427278.33,129462668.32,99727804.31,-198131387.71,1016650228.40,477378616.69,304815800.00,875983963.09,268939212.43,879873700.00,483680600.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,1957525803.19,1880421404.00,1318923005.89,473702643.00,2517083314.41,1749941678.78,1326246610.95,477989639.86,2834752682.94,2078315386.94,1663713845.99,599192500.00,1851710332.00,898311301.80,355050000.00,135281397.80,1021892000.00,512369890.41,422642000.00,3374469851.69,1302860376.00,960000000.00,180000000.00,0.0
14,取得投资收益所收到的现金,110970093.25,114725708.98,47099784.77,8283077.38,108667864.64,92735877.18,55335759.20,7191696.34,92781341.62,78209242.91,67290090.51,16970438.93,58370805.09,52848720.44,25418381.02,3687499.11,75865000.78,71216487.48,46836700.00,67368518.79,60275371.62,28650000.00,46045200.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,9381280.95,8126916.65,7363809.66,7456074.40,4535883.74,2848878.96,2359355.43,16961.50,948697.97,1182576.37,509150.56,52143.36,1538222.04,2150326.80,1784201.50,334441.89,129293337.13,8850639.06,1972400.00,4427603.90,25654465.60,437300.00,1206200.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,393915.64,393915.64,0,389334.87,66946783.23,199958056.98,133011272.71,0,0,0,0,0,5486100.00,0,0,27379524.00,3380000.00,124548600.00,0,0.0
17,收到的其他与投资活动有关的现金,61455393.92,60020764.08,3020764.08,1130044.19,283561027.40,20000000.00,20000000.00,15703462.05,151392643.48,155352459.49,151392643.48,121250819.19,84513400.50,120840900.22,120529974.49,77329974.49,105434000.00,72060042.95,28814000.00,125824031.16,206865036.48,155572400.00,157803700.00,0.0
18,投资活动现金流入小计,2139332571.31,2063294793.71,1376407364.40,490571838.97,2914242005.83,1865920350.56,1403941725.58,501291094.62,3146822149.24,2513017722.69,2015917003.25,737465901.48,1996132759.63,1074151249.26,502782557.01,218498813.29,1348629632.76,664497059.90,505815400.00,3610606687.00,1602468627.67,1269208200.00,385055100.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,155645880.26,93106672.86,67770190.23,25589575.82,160006970.69,66689472.31,54974881.07,18904918.01,245938614.43,185781208.02,123579873.30,71248692.32,341657330.79,205052826.95,135935331.96,66619970.51,198311602.98,143221550.38,106007700.00,196587836.97,449375165.46,238975200.00,328304800.00,0.0
20,投资所支付的现金,1942738561.22,605401946.25,463500873.44,445097928.44,2628735897.95,1783181271.85,1356995816.49,610138091.48,2493519157.58,1550520878.42,1241635734.89,287253818.00,2649200169.84,1486824992.74,1147123506.19,233458470.17,1161484324.57,888526268.91,595938700.00,3655069477.69,1319000000.00,853020000.00,305200000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,4900000.00,0,0,0,7150000.00,0,0,0,20240000.00,0,0,0,0,1500000.00,134968066.37,88139644.05,288329100.00,0,0.0
22,支付的其他与投资活动有关的现金,134000000.00,275463520.53,254000000.00,0,0,0,0,0,0,40530969.55,96945492.87,0,313828538.98,103359909.06,74400000.00,43300000.00,70000000.00,80200000.00,70000000.00,3030000.00,108724895.33,187323300.00,191282600.00,0.0
23,投资活动现金流出小计,2232384441.48,973972139.64,785271063.67,470687504.26,2788742868.64,1854770744.16,1411970697.56,629043009.49,2739457772.01,1783983055.99,1462161101.06,358502510.32,3304686039.61,1815477728.75,1357458838.15,343378440.68,1439995927.55,1111947819.29,783646400.00,4023655381.03,1975439704.84,1567647600.00,824787400.00,0.0
24,投资活动产生的现金流量净额,-93051870.17,1089322654.07,591136300.73,19884334.71,125499137.19,11149606.40,-8028971.98,-127751914.87,407364377.23,729034666.70,553755902.19,378963391.16,-1308553279.98,-741326479.49,-854676281.14,-124879627.39,-91366294.79,-447450759.39,-277831000.00,-413048694.03,-372971077.17,-298439400.00,-439732400.00,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,3000000.00,3000000.00,0,0,5035000.00,5035000.00,655000.00,0,0,0,0,0,662315200.00,657055200.00,7500000.00,0,4500000.00,2250000.00,2250000.00,0,17150000.00,35716000.00,26275000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,3000000.00,3000000.00,0,0,5035000.00,5035000.00,655000.00,0,0,0,0,0,7500000.00,7500000.00,7500000.00,0,4500000.00,2250000.00,2250000.00,0,17150000.00,35716000.00,26275000.00,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,85000000.00,415330000.00,264750000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,12545.29,12545.29,0,10423573.81,1050000.00,123573.81,0,18962050.26,25012050.26,12012050.26,0,0,115955462.00,0,0,0,23161400.00,0,0.0
31,筹资活动现金流入小计,3000000.00,3000000.00,0.00,0.00,5035000.00,5047545.29,667545.29,0.00,10423573.81,1050000.00,123573.81,0.00,681277250.26,682067250.26,19512050.26,0.00,4500000.00,118205462.00,2250000.00,50000000.00,102150000.00,474207400.00,291025000.00,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,30000000.00,15000000.00,229003014.76,208000000.00,385780000.00,95675000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,370620994.77,370429473.16,249512252.60,0,371076380.06,359977106.29,249250981.29,202228.29,502733430.03,502733430.00,370152300.00,118545715.60,237702136.60,130966.60,130966.60,0,342747637.27,150601495.59,30413700.00,346181350.16,358024183.36,350586600.00,352461700.00,0.0
