,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1515560188.32,1110735059.15,691624298.56,339109636.01,1364062302.65,990757582.94,668373714.50,326043331.24,1103794321.41,752551157.56,487744507.88,251079287.66,997041073.40,750923723.41,492093015.99,219269539.45,857994965.10,732197518.16,495084550.17,0,992506873.89,806937062.30,548790914.52,0,933121014.91,960202166.45,682930136.66,0.0
3,收到的税费返还,25955618.24,17709190.19,9481205.87,6465966.95,11143088.25,8139293.10,6505123.35,4340716.91,7411646.43,6802355.55,4760870.24,1686625.12,11354237.08,7026873.42,5785704.71,2900352.51,12684850.67,11345846.23,10511630.43,0,15088901.64,14352334.34,12318742.09,0,32735286.55,19101270.73,27080623.50,0.0
4,收到的其他与经营活动有关的现金,9406187.59,5570575.41,4706774.61,3277642.39,11226348.96,8179443.05,2987526.60,2291624.59,34023660.87,20896204.62,7205649.67,658864.61,14471902.76,4166161.59,2281127.97,1182939.81,5445686.29,6110325.51,1311057.41,0,24724992.99,7936739.89,3282917.08,0,6595496.54,8129821.99,59163714.15,0.0
5,经营活动现金流入小计,1550921994.15,1134014824.75,705812279.04,348853245.35,1386431739.86,1007076319.09,677866364.45,332675672.74,1145229628.71,780249717.73,499711027.79,253424777.39,1022867213.24,762116758.42,500159848.67,223352831.77,876125502.06,749653689.90,506907238.01,0,1032320768.52,829226136.53,564392573.69,0,972451798.00,987433259.17,769174474.31,0.0
6,购买商品、接受劳务支付的现金,994635867.33,808088953.71,473011250.66,242831268.39,901491907.23,684265074.77,467436265.48,264208606.87,746137786.76,606767377.91,408723241.80,203934280.32,618915142.57,441498290.55,308341260.86,176564873.29,496159203.66,440278486.32,260086168.09,0,687734075.65,578851742.56,364460649.95,0,684422909.05,682214902.37,637363028.16,0.0
7,支付给职工以及为职工支付的现金,127434646.57,92296139.22,65532371.98,35426087.23,113727939.66,86650969.55,61953263.73,31847537.57,107687218.94,83042268.55,57825240.54,29733689.13,103646376.40,75303528.62,52488849.21,29613734.18,101518490.28,79566961.43,56760086.00,0,92906407.83,65260591.74,42907513.69,0,76778130.21,58940209.97,34463258.55,0.0
8,支付的各项税费,64192213.44,39368294.14,28970730.83,11499321.27,71799062.55,50861415.42,36282962.02,15745971.83,58297113.53,39280404.96,29894870.96,14470480.81,50069394.79,34743464.10,15432300.84,3681960.27,47878028.01,38661251.68,29848442.26,0,53906474.19,38338026.64,20242233.10,0,46280545.33,31194492.84,35958539.32,0.0
9,支付的其他与经营活动有关的现金,79331250.29,49896569.65,31134966.68,16644927.41,69236657.84,54022033.47,61486877.49,16865694.38,65017548.24,48852704.99,30244797.72,16881627.95,53365467.77,61036232.64,40045789.18,15216161.33,61997681.01,62577625.40,55810929.13,0,52051670.10,46511674.92,42530284.05,0,50339466.61,66804193.38,48001539.83,0.0
10,经营活动现金流出小计,1265593977.63,989649956.72,598649320.15,306401604.30,1156255567.28,875799493.21,627159368.72,328667810.65,977139667.47,777942756.41,526688151.02,265020078.21,825996381.53,612581515.91,416308200.09,225076729.07,707553402.96,621084324.83,402505625.48,0,886598627.77,728962035.86,470140680.79,0,857821051.20,839153798.56,755786365.86,0.0
11,经营活动产生的现金流量净额,285328016.52,144364868.03,107162958.89,42451641.05,230176172.58,131276825.88,50706995.73,4007862.09,168089961.24,2306961.32,-26977123.23,-11595300.82,196870831.71,149535242.51,83851648.58,-1723897.30,168572099.10,128569365.07,104401612.53,50040934.53,145722140.75,100264100.67,94251892.90,29158660.67,114630746.80,148279460.61,13388108.45,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,1432000000.00,1032000000.00,642000000.00,492000000.00,1041602600.00,549602600.00,234602600.00,214602600.00,452000000.00,259000000.00,110000000.00,40000000.00,505000000.00,445000000.00,361000000.00,166000000.00,308000000.00,0,0,0,0,0,0,0,0,0,11759472.76,0.0
14,取得投资收益所收到的现金,15039759.42,5608071.37,3779287.14,3023378.81,11243904.02,-2441449.39,1384307.31,950946.21,5815530.04,4240333.89,2880131.20,0,2764756.13,2442756.17,1914164.39,0,3901737.51,1355949.28,1355949.28,0,164365.00,1116365.00,1116365.00,0,2137734.64,2636819.57,6626937.52,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1858621.37,1608621.37,1364161.87,12000.00,473820.00,36330.00,21200.00,21200.00,932180.00,772470.00,700020.00,400775.00,996680.00,897980.00,0,0,0,0,0,0,325716.65,327425.39,239425.39,0,0,9293337.15,5512521.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,370543.25,0,0,0,607945.20,121432.81,0,0,0,4228126.68,821503.22,821503.22,0,0,88969832.07,165373022.54,0.0
18,投资活动现金流入小计,1448898380.79,1039216692.74,647143449.01,495035378.81,1053320324.02,547197480.61,236008107.31,215574746.21,458747710.04,264012803.89,113580151.20,40771318.25,508761436.13,448340736.17,362914164.39,166607945.20,312023170.32,1355949.28,1355949.28,0,4718208.33,2265293.61,2177293.61,0,2137734.64,100899988.79,189271953.82,0.0
