,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,
2,销售商品、提供劳务收到的现金,189516938.50,119082871.20,226690695.79,145933489.08,192470278.08,129132698.28,0.0
3,收到的税费返还,0,0,0,0,4307.69,21521.00,0.0
4,收到的其他与经营活动有关的现金,18726396.36,5884813.28,27357221.40,7665142.85,12652971.66,11546429.25,0.0
5,经营活动现金流入小计,208243334.86,124967684.48,254047917.19,153598631.93,205127557.43,140700648.53,0.0
6,购买商品、接受劳务支付的现金,33164431.23,16802783.35,23782598.58,21447389.47,24188271.09,19051907.93,0.0
7,支付给职工以及为职工支付的现金,66817689.67,44855750.06,73338364.03,53745691.27,57421091.55,46746528.45,0.0
8,支付的各项税费,17658542.55,13338176.09,14564822.39,9196723.01,12870904.22,10954978.45,0.0
9,支付的其他与经营活动有关的现金,43472879.50,29252766.31,56543304.55,40843397.33,49056215.66,41853971.18,0.0
10,经营活动现金流出小计,161113542.95,104249475.81,168229089.55,125233201.08,143536482.52,118607386.01,0.0
11,经营活动产生的现金流量净额,47129791.91,20718208.67,85818827.64,28365430.85,61591074.91,22093262.52,0.0
12,二、投资活动产生的现金流量,,,,,,,
13,收回投资所收到的现金,0,0,408571180.01,408571180.01,542008160.28,399512134.25,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,2036243.07,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1279180.45,1057205.67,759980.00,468388.92,536130.00,115942.50,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,190000000.00,0,0,0,5278773.58,78000000.00,0.0
18,投资活动现金流入小计,191279180.45,1057205.67,409331160.01,409039568.93,547823063.86,479664319.82,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,77285707.60,32001317.00,98738914.18,43741343.18,29305673.57,22372540.09,0.0
20,投资所支付的现金,0,0,206000000.00,206000000.00,536500000.00,565000000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0.0
