,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1039155740.64,779637088.17,525614307.72,1060711493.22,736259433.04,392304120.81,1115822833.54,761705752.45,700538627.68,946696647.36,867018490.95,607414462.84,382979831.87,0.0
3,收到的税费返还,18974158.70,16421841.61,14417390.98,23005402.75,20192951.34,12495204.92,28908152.30,9139424.32,7551343.27,11914523.27,6790902.07,9678048.40,7919011.47,0.0
4,收到的其他与经营活动有关的现金,46613698.80,17762537.21,13933983.24,21864161.32,6118047.47,6053655.31,34047825.51,81364454.52,15109768.63,31317271.66,64297125.45,22048783.74,22716618.18,0.0
5,经营活动现金流入小计,1104743598.14,813821466.99,553965681.94,1105581057.29,762570431.85,410852981.04,1178778811.35,852209631.29,723199739.58,989928442.29,938106518.47,639141294.98,413615461.52,0.0
6,购买商品、接受劳务支付的现金,691897975.38,558918493.09,356458648.80,694111197.77,583426619.14,360666281.82,715683566.58,520311375.54,476025566.90,797362262.70,685898823.95,625162090.59,326629223.26,0.0
7,支付给职工以及为职工支付的现金,123153071.62,92489188.05,60800507.47,112180689.12,79177257.51,51065063.08,95292729.28,71707891.49,68658984.26,68574066.93,58938960.20,43934456.83,23657448.26,0.0
8,支付的各项税费,76679438.61,54119947.84,38914259.42,39590259.36,18625471.61,13246358.11,52207423.83,26772247.89,28447294.04,18796775.51,26825533.83,15980141.79,11809183.24,0.0
9,支付的其他与经营活动有关的现金,115670936.48,85091737.23,48673200.39,112176181.21,72350662.14,35012848.57,118881342.24,79621331.42,69237914.43,46132488.71,32738221.64,29888624.54,16684257.36,0.0
10,经营活动现金流出小计,1007401422.09,790619366.21,504846616.08,958058327.46,753580010.40,459990551.58,982065061.93,698412846.34,642369759.63,930865593.85,804401539.62,714965313.75,378780112.12,0.0
11,经营活动产生的现金流量净额,97342176.05,23202100.78,49119065.86,147522729.83,8990421.45,-49137570.54,196713749.42,153796784.95,80829979.95,59062848.44,133704978.85,-75824018.77,34835349.40,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,3000000.00,0,0,0,0,0.0
14,取得投资收益所收到的现金,134588.64,134588.64,134588.64,1991467.81,183248.63,164208.91,51739.73,337643.92,386897.65,0,0,0,0,0.0
