,报表日期,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,
2,销售商品、提供劳务收到的现金,381919625.98,236339120.94,399311501.26,144802927.59,367250495.82,198011286.20,137264499.11,0.0
3,收到的税费返还,15178443.31,7550396.37,9205515.97,5274345.77,13215957.56,589902.55,0,0.0
4,收到的其他与经营活动有关的现金,4893991.38,3355397.75,2239440.94,5042160.47,3617944.13,3514199.19,1009893.48,0.0
5,经营活动现金流入小计,401992060.67,247244915.06,410756458.17,155119433.83,384084397.51,202115387.94,138274392.59,0.0
6,购买商品、接受劳务支付的现金,212783933.30,101932036.96,207769038.10,85795266.19,235256975.97,102969821.23,82981371.77,0.0
7,支付给职工以及为职工支付的现金,69271327.42,47313347.51,74480752.26,38835932.32,56511378.93,41448014.46,32733753.35,0.0
8,支付的各项税费,48941809.90,28760995.25,31744540.58,18118447.84,26863752.67,14034697.78,12094637.50,0.0
9,支付的其他与经营活动有关的现金,27932964.53,12358835.07,34962886.41,16871745.96,31111124.23,13733846.63,12986049.13,0.0
10,经营活动现金流出小计,358930035.15,190365214.79,348957217.35,159621392.31,349743231.80,172186380.10,140795811.75,0.0
11,经营活动产生的现金流量净额,43062025.52,56879700.27,61799240.82,-4501958.48,34341165.71,29929007.84,-2521419.16,0.0
12,二、投资活动产生的现金流量,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,97842.96,195880.00,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,0.00,0.00,0.00,0.00,97842.96,195880.00,0.00,0.0
