,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20161231.1,20160930,20160630,20160331,20151231,20151231.1,20150630,20141231,20141231.1,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,66549227.97,420113400.54,278112288.56,168143576.20,74017573.33,295406926.36,186096954.04,119110289.35,47467895.98,309249884.42,207731138.82,111060797.72,29882065.85,311236814.63,311236814.63,190354945.09,91452560.89,27360373.26,273482275.26,273482275.26,116779032.35,285588826.15,285588826.15,48434183.75,1664327.99,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3307791.18,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,7386215.75,56836715.99,39647959.44,23704476.18,10394635.17,59647551.79,35845321.65,18911980.82,7086213.30,38636872.44,27363668.14,17081721.25,4314091.70,30745247.48,30745247.48,20180464.18,15625631.39,3708261.47,27819548.72,27819548.72,9039459.79,17128461.63,17128461.63,10978836.06,2350385.04,0.0
5,经营活动现金流入小计,73935443.72,476950116.53,317760248.00,191848052.38,84412208.50,355054478.15,221942275.69,138022270.17,54554109.28,347886756.86,235094806.96,128142518.97,34196157.55,341982062.11,341982062.11,210535409.27,107078192.28,31068634.73,301301823.98,301301823.98,129126283.32,302717287.78,302717287.78,59413019.81,4014713.03,0.0
6,购买商品、接受劳务支付的现金,72249972.12,284478694.21,221709303.18,158943546.35,77423267.93,237150993.73,200928936.49,123193716.39,52555998.23,230747015.49,160667839.38,98311987.49,48180476.11,195452358.93,195452358.93,122381989.38,65556635.37,33997082.43,178656152.32,178656152.32,85156869.61,184705178.08,184705178.08,32639626.78,1157420.92,0.0
7,支付给职工以及为职工支付的现金,12884039.25,39557351.53,27479650.41,18904478.59,9930815.35,34017352.01,21000298.89,17424223.74,8635036.23,29387311.76,21436501.72,14973522.65,8351956.75,24176820.88,24176820.88,18000645.02,12671357.81,7167756.22,20521602.13,20521602.13,10499861.01,16219568.25,16219568.25,5889349.42,638638.98,0.0
8,支付的各项税费,6454401.29,15046466.04,15454256.06,4791890.73,2752215.19,22861993.94,17508168.62,15087390.55,5665981.03,25918193.96,14367617.87,7296171.88,2458385.80,32500703.26,32500703.26,20630568.39,9722791.66,5564618.25,22702791.18,22702791.18,10958394.28,28548060.96,28548060.96,3689702.41,573587.65,0.0
