,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,699677729.77,544898518.04,383342841.23,211646262.15,627538514.12,455420515.93,289569933.01,143319575.70,370573715.14,259971435.93,171752324.01,62387404.09,310369026.61,204261422.64,118883157.38,213974791.59,112639825.47,247406133.78,292405712.92,257571036.72,0.0
3,收到的税费返还,6031384.57,4376491.65,2126864.69,1504710.36,4976978.01,4332262.94,1545037.46,925631.44,2717286.31,2587243.90,2529928.79,106101.06,1347861.01,1403447.23,1347861.01,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,16262429.23,6375707.18,5662447.47,3702018.68,8002236.59,3993378.42,3706128.20,3257654.60,3182628.27,2433638.67,1809169.42,913874.12,6390872.98,4581942.56,2142058.66,16139536.24,13283624.47,6583163.66,7426063.26,21315877.44,0.0
5,经营活动现金流入小计,721971543.57,555650716.87,391132153.39,216852991.19,640517728.72,463746157.29,294821098.67,147502861.74,376473629.72,264992318.50,176091422.22,63407379.27,318107760.60,210246812.43,122373077.05,230114327.83,125923449.94,253989297.44,299831776.18,278886914.16,0.0
6,购买商品、接受劳务支付的现金,467209901.76,373791167.08,249596373.25,128429507.28,435435872.59,312124283.70,202418768.52,108074005.00,302148430.04,212236914.12,129255549.52,41616639.50,207887427.15,144269719.26,87422988.20,133975862.47,66087882.75,129385162.76,142602572.98,148177748.37,0.0
7,支付给职工以及为职工支付的现金,70507988.86,53583477.15,37120775.17,22997924.06,69135463.78,52317634.68,36366219.58,23178454.12,43894153.37,33127816.06,23031458.80,13525011.32,39222269.64,29986609.67,20920906.09,35803300.67,19290444.84,33416022.27,30391742.12,33281736.22,0.0
8,支付的各项税费,38644172.18,29188389.08,22876058.41,16842518.76,44812229.51,33257284.16,19635478.09,11574142.19,34233758.62,23218817.82,15020883.72,8549868.39,23132893.31,15865538.41,12775245.39,27879407.83,14475602.86,34470466.43,27909946.45,28136064.66,0.0
9,支付的其他与经营活动有关的现金,43242148.19,23994166.24,22573990.99,15970554.34,52205625.75,27580994.58,18305761.02,9837730.42,23745034.92,16592547.13,9985548.66,8941536.15,21336883.35,17469173.52,7762124.01,15097363.60,8366442.46,14560833.66,16062822.30,19470130.28,0.0
10,经营活动现金流出小计,619604210.99,480557199.55,332167197.82,184240504.44,601589191.63,425280197.12,276726227.21,152664331.73,404021376.95,285176095.13,177293440.70,72633055.36,291579473.45,207591040.86,128881263.69,212755934.57,108220372.91,211832485.12,216967083.85,229065679.53,0.0
11,经营活动产生的现金流量净额,102367332.58,75093517.32,58964955.57,32612486.75,38928537.09,38465960.17,18094871.46,-5161469.99,-27547747.23,-20183776.63,-1202018.48,-9225676.09,26528287.15,2655771.57,-6508186.64,17358393.26,17703077.03,42156812.32,82864692.33,49821234.63,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,115000000.00,65000000.00,25000000.00,5000000.00,71000000.00,66000000.00,66000000.00,49000000.00,164796000.00,37000000.00,27000000.00,0,87000000.00,63000000.00,42000000.00,169900000.00,69000000.00,348500000.00,371000000.00,100600000.00,0.0
14,取得投资收益所收到的现金,277916.86,180270.87,41315.06,3561.64,226178.08,222109.58,222109.58,156235.61,495957.55,179586.26,147586.27,91021.98,412175.12,330949.01,236636.98,8285840.92,514004.12,2558800.83,1391550.68,254289.33,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,231500.00,137000.00,137000.00,5000.00,122530.00,90500.00,90500.00,90500.00,22100.00,0,0,0,16643.77,0,15953.77,4200.00,0,138000.00,206100.00,3500.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000.00,1100000.00,1615524.39,0,0,0.0
17,收到的其他与投资活动有关的现金,0,4280000.00,4280000.00,0,0,0,0,0,0,0,0,0,0,0,0,750000.00,10750000.00,765000.00,0,0,0.0
18,投资活动现金流入小计,115509416.86,69597270.87,29458315.06,5008561.64,71348708.08,66312609.58,66312609.58,49246735.61,165314057.55,37179586.26,27147586.27,91021.98,87428818.89,63330949.01,42252590.75,180040040.92,81364004.12,353577325.22,372597650.68,100857789.33,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,78530258.38,58646670.19,43131580.84,16983031.42,120336906.01,104529030.29,78016795.37,29051007.42,78651342.06,21561359.16,7787844.24,4504314.54,34595723.28,28273708.75,19865903.20,32339071.78,14107106.41,27624662.83,9910363.89,9024174.81,0.0
20,投资所支付的现金,125000000.00,87047300.46,30000000.00,10000000.00,103942085.50,180912811.90,173990831.50,112135997.40,224656500.00,63036000.00,27000000.00,6000000.00,87000000.00,77000000.00,42000000.00,169900000.00,75000000.00,372125000.00,371000000.00,100600000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,56949193.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
