,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20150331,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3194535608.45,2347281626.02,866061389.42,3684221708.65,2745045128.64,1966668231.99,835087100.97,3662069606.80,2808539075.79,1843607798.93,786730736.43,3362820172.91,2547389934.30,3283109888.48,912151629.77,2990590737.05,2798536495.71,2422462514.87,0.0
3,收到的税费返还,11113127.00,7163480.59,1564536.66,8141784.98,3771868.53,1978707.41,1978640.64,15253208.61,15312414.14,8926482.38,7176406.52,13971258.42,8292077.79,3789347.09,0,21869.00,0,843090.12,0.0
4,收到的其他与经营活动有关的现金,117104484.95,106835312.08,136487580.91,153438759.06,100174828.47,116663906.90,78408237.09,98313762.17,97857934.40,93459349.10,23788705.29,113453152.54,46039561.86,368671043.25,262282612.83,442543568.82,70896298.43,226671592.94,0.0
5,经营活动现金流入小计,3322753220.40,2461280418.69,1004113506.99,3845802252.69,2848991825.64,2085310846.30,915473978.70,3775636577.58,2921709424.33,1945993630.41,817695848.24,3490244583.87,2601721573.95,3655570278.82,1174434242.60,3433156174.87,2869432794.14,2649977197.93,0.0
6,购买商品、接受劳务支付的现金,3415032351.03,2546647841.44,965040310.63,3422097420.47,2835446582.62,2267867272.81,998433686.60,2878568620.29,2362470541.83,1662028965.82,621841622.36,2887372000.20,2436740224.25,3091783507.78,919688340.71,2476033128.36,2312165240.29,2236841204.17,0.0
7,支付给职工以及为职工支付的现金,86299332.53,62850989.05,21499272.75,105466299.80,83566018.28,62300741.51,28786997.34,97382826.91,76476251.68,55639568.70,27501787.81,87564250.05,68627898.50,95589175.65,29309093.15,81930607.08,57816734.65,34149712.32,0.0
8,支付的各项税费,40746363.78,25732161.13,9114078.43,44390731.99,32020043.19,25971409.37,8363434.01,59040963.24,34125188.57,26699115.54,11817447.56,41636084.65,34617823.48,48102135.87,14231361.75,39053802.95,35405183.75,20186428.17,0.0
9,支付的其他与经营活动有关的现金,284964164.66,217490786.92,103135575.83,208157405.61,153850430.80,92377119.60,33263732.31,221814786.81,168476337.41,74053342.30,26766318.41,321454102.30,208235660.87,674314766.85,381844494.37,795724901.97,543708359.78,249364904.92,0.0
