,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,29836107.12,200082767.72,138268700.93,92410291.10,43624282.39,246027138.15,168604467.43,119913007.71,49335696.79,218924436.21,150149079.66,102817094.70,44925405.52,161495087.97,112153948.69,72464191.81,29349219.57,143295603.86,110199758.32,86324148.12,31814679.39,162829416.46,126156116.97,85732616.60,69014301.07,0.0
3,收到的税费返还,0,8911357.92,7372339.77,4812615.02,3716902.61,8384163.09,6381707.04,4012143.31,979155.01,10990228.80,7237579.99,4223932.29,1760850.05,16584456.52,11878176.61,10744050.24,3884183.37,14896648.37,14896648.27,4820570.71,0,3352684.91,3965718.69,4024722.34,4681781.86,0.0
4,收到的其他与经营活动有关的现金,0,9492895.46,2467305.01,1856317.83,1103648.50,13197337.14,10275604.65,5367363.51,566211.54,10009471.37,3960660.37,3926764.69,6411.73,4725559.19,2160138.07,644291.73,24000.00,5375343.31,489443.31,155043.31,3000.00,6472596.39,2412162.95,2385040.70,820920.08,0.0
5,经营活动现金流入小计,34006621.89,218487021.10,148108345.71,99079223.95,48444833.50,267608638.38,185261779.12,129292514.53,50881063.34,239924136.38,161347320.02,110967791.68,46692667.30,182805103.68,126192263.37,83852533.78,33257402.94,163567595.54,125585849.90,91299762.14,31817679.39,172654697.76,132533998.61,92142379.64,74517003.01,0.0
6,购买商品、接受劳务支付的现金,8031955.53,35704027.62,30671423.75,23193297.08,15331482.97,105569958.39,53388303.77,32742067.16,12414174.23,66542889.51,38086580.75,27165742.45,17042791.63,66707840.68,51406437.02,31226021.77,17302336.00,42099907.57,32328806.05,28144721.87,15007802.11,47587085.86,40057227.04,21404333.54,17033494.54,0.0
7,支付给职工以及为职工支付的现金,26482964.38,105314640.77,79003485.30,54345906.38,27794306.02,100076188.32,75457973.93,52867661.76,32086313.09,74784831.47,57154169.41,38006589.52,21671460.10,50870380.36,32760544.37,22586504.57,11533778.16,39629410.65,29117837.66,20176910.59,11078595.44,34363136.71,24379522.91,16762326.43,12792492.75,0.0
8,支付的各项税费,4935106.66,22722985.52,17326250.08,12502941.25,3820662.82,19428052.63,12075670.02,15055162.30,6828025.73,34223706.98,22123674.99,14870881.61,5059716.56,25564428.31,20569709.53,13968733.73,6640225.37,22802858.60,18032928.44,9914640.95,3608903.91,26499434.81,23336895.96,16926403.77,12611990.98,0.0
