,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,
2,销售商品、提供劳务收到的现金,247200739.15,147903832.21,283373394.87,187012727.97,214180591.09,168263282.68,0.0
3,收到的税费返还,13549558.93,10019888.85,14491163.61,11315624.27,10094962.80,8997206.99,0.0
4,收到的其他与经营活动有关的现金,8745777.68,5132614.59,8743384.54,2858174.97,6405294.83,4696986.87,0.0
5,经营活动现金流入小计,269496075.76,163056335.65,306607943.02,201186527.21,230680848.72,181957476.54,0.0
6,购买商品、接受劳务支付的现金,131149632.98,87389008.00,155068372.62,117420256.40,99920583.71,93285637.47,0.0
7,支付给职工以及为职工支付的现金,56939455.78,38312336.07,62948819.24,46045626.20,49195550.64,35197433.61,0.0
8,支付的各项税费,15541296.32,11360110.86,12556360.76,7125342.53,15056729.70,15401540.50,0.0
9,支付的其他与经营活动有关的现金,34694003.99,23082038.07,31708330.56,23423765.76,32963256.91,26264239.81,0.0
10,经营活动现金流出小计,238324389.07,160143493.00,262281883.18,194014990.89,197136120.96,170148851.39,0.0
11,经营活动产生的现金流量净额,31171686.69,2912842.65,44326059.84,7171536.32,33544727.76,11808625.15,0.0
12,二、投资活动产生的现金流量,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,7000000.00,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,1457.53,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,114113.12,0,124168.68,102635.94,382904.82,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,169940882.58,0.0
18,投资活动现金流入小计,114113.12,0.00,124168.68,102635.94,382904.82,176942340.11,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,7855047.91,3406811.96,18877767.70,14349758.10,13383602.84,4652313.59,0.0
20,投资所支付的现金,0,0,0,0,0,2647225.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,-10280.67,0.0
