,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,625932059.14,382818078.99,182502179.12,481838307.76,314118633.89,259563274.92,128956432.22,264902739.39,199081575.14,90249857.44,44324177.25,243084223.04,175548217.25,126663928.88,53549451.55,401921829.86,303633959.47,206660137.88,81890948.93,443785636.68,295496431.43,180389261.47,71626354.50,326816729.93,221161722.08,463221390.87,439159905.59,320050500.00,380695200.00,496051899.51,0.0
3,收到的税费返还,55.74,55.74,55.74,4309423.03,3009929.71,2780602.41,1444845.70,9909416.56,6520183.00,0,0,1136044.51,12751667.26,1133687.56,234631.33,17820537.97,15548705.35,14191666.65,1241.52,2228328.43,713786.71,713786.71,0.00,666081.79,641594.26,1640322.31,95894.58,1253700.00,6320900.00,12818658.01,0.0
4,收到的其他与经营活动有关的现金,14220869.61,11127021.07,6119953.65,36190522.94,20521349.08,7066014.29,1702264.53,56599273.09,37445391.94,24462242.12,12314785.82,47880166.06,31224858.99,21788583.76,25675856.97,58302291.96,15656855.28,6424758.34,3962171.19,58318456.61,51154070.14,33194264.97,3439978.59,35382409.40,28624655.47,27084808.43,34737242.61,62232200.00,27549500.00,100795619.74,0.0
5,经营活动现金流入小计,640152984.49,393945155.80,188622188.51,522338253.73,337649912.68,269409891.62,132103542.45,331411429.04,243047150.08,114712099.56,56638963.07,292100433.61,219524743.50,149586200.20,79459939.85,478044659.79,334839520.10,227276562.87,85854361.64,504332421.72,347364288.28,214297313.15,75066333.09,362865221.12,250427971.81,491946521.61,473993042.78,383536400.00,414565600.00,609666177.26,0.0
6,购买商品、接受劳务支付的现金,305894858.94,142526240.05,71790989.85,396136332.78,270380556.91,160829558.48,61411279.73,165256151.92,128008783.28,62099908.02,30403859.78,200631862.50,151939670.42,95743967.69,29041640.81,214291749.99,149028388.74,112854291.91,39766339.60,241490264.75,157481000.10,114213194.47,35501624.99,157542627.17,125759568.99,324016517.08,242386960.61,205722600.00,268968900.00,463544261.28,0.0
7,支付给职工以及为职工支付的现金,70564234.90,49527938.27,29305075.82,81446702.11,59951650.33,41477425.36,25010986.06,70664422.30,54994383.57,39534263.12,24118495.58,91393292.81,69060014.69,48991383.85,28919509.62,93452378.08,68756924.85,49258169.31,31991072.37,83480568.39,70519213.41,47142144.54,27796503.80,88133177.63,64488114.98,75145784.45,70902523.16,60494900.00,59039100.00,50047858.72,0.0
8,支付的各项税费,4170967.16,2755724.37,1352484.43,5332740.89,9692412.55,8017442.13,1982886.15,9131175.81,9238279.56,4348175.91,2678806.89,28640809.41,26976862.80,25458497.52,22678972.71,44970433.27,32876936.13,12069610.20,3892801.29,53104439.28,38093074.62,22441788.24,12216645.94,66196892.46,46114316.37,44313684.53,39445814.75,24166900.00,31087300.00,18292791.84,0.0
