,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,
2,销售商品、提供劳务收到的现金,757381607.61,0,342975729.37,477278989.44,0,295540892.71,239171096.67,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,17181275.03,0,5916953.40,50739659.94,0,17242913.21,71130396.44,0.0
5,经营活动现金流入小计,774562882.64,0,348892682.77,528018649.38,0,312783805.92,310301493.11,0.0
6,购买商品、接受劳务支付的现金,59230695.81,0,31128613.39,28065699.81,0,10533313.06,5898059.60,0.0
7,支付给职工以及为职工支付的现金,148282253.16,0,79602305.54,132383373.04,0,107534071.18,45973748.87,0.0
8,支付的各项税费,42118497.46,0,20754719.44,25240026.36,0,18946350.81,11493173.68,0.0
9,支付的其他与经营活动有关的现金,401630176.81,0,186336442.75,253182614.27,0,187175389.18,204509347.79,0.0
10,经营活动现金流出小计,651261623.24,0,317822081.12,438871713.48,0,324189124.23,267874329.94,0.0
11,经营活动产生的现金流量净额,123301259.40,65999100.00,31070601.65,89146935.90,55641200.00,-11405318.31,42427163.17,0.0
12,二、投资活动产生的现金流量,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,3788.89,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,95000.00,0,95000.00,55005.56,0,0,91150.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,1000000.00,0.0
18,投资活动现金流入小计,95000.00,0,95000.00,55005.56,0,0.00,1094938.89,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,44826019.60,0,15015719.68,14600457.09,0,26891362.61,87032059.51,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,44826019.60,0,15015719.68,14600457.09,0,26891362.61,87032059.51,0.0
24,投资活动产生的现金流量净额,-44731019.60,0,-14920719.68,-14545451.53,0,-26891362.61,-85937120.62,0.0
25,三、筹资活动产生的现金流量,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,137500000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,60000000.00,0,0,110000000.00,0,80000000.00,95000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,60000000.00,0,0.00,110000000.00,0,80000000.00,232500000.00,0.0
32,偿还债务支付的现金,70000000.00,0,0,120000000.00,0,85000000.00,95000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,3390583.31,0,1770329.15,3759064.56,0,4023306.24,4542754.12,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,4474000.00,0,2248000.00,0,0,3270116.16,6540232.32,0.0
36,筹资活动现金流出小计,77864583.31,0,4018329.15,123759064.56,0,92293422.40,106082986.44,0.0
37,筹资活动产生的现金流量净额,-17864583.31,0,-4018329.15,-13759064.56,0,-12293422.40,126417013.56,0.0
38,四、汇率变动对现金及现金等价物的影响,116676.48,0,-24828.05,397985.43,0,-249778.84,168207.22,0.0
39,五、现金及现金等价物净增加额,60822332.97,65999100.00,12106724.77,61240405.24,55641200.00,-50839882.16,83075263.33,0.0
40,加:期初现金及现金等价物余额,145063512.86,0,145063512.86,83823107.62,0,134662989.78,51587726.45,0.0
41,六、期末现金及现金等价物余额,205885845.83,0,157170237.63,145063512.86,0,83823107.62,134662989.78,0.0
42,附注,,,,,,,,
43,净利润,64293940.53,0,15547105.61,16002935.32,0,5168602.99,29314080.25,0.0
44,少数股东权益,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,0,0,-1471144.44,0,1957532.23,3463112.18,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,12385150.43,0,6357668.44,12311712.20,0,10182258.31,13616637.80,0.0
48,无形资产摊销,25391966.78,0,12636414.38,25230774.05,0,15555202.89,3613152.19,0.0
49,长期待摊费用摊销,151194.50,0,72166.71,409607.73,0,879936.24,1014834.65,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,-1650.01,0,-1650.01,-7941.77,0,0,187111.13,0.0
53,固定资产报废损失,8912.29,0,4037.61,15843.67,0,16136.76,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0.0
57,财务费用,3258621.41,0,1795157.20,3346458.30,0,4328719.11,4690849.38,0.0
58,投资损失,0,0,0,0,0,0,-3788.89,0.0
59,递延所得税资产减少,834214.24,0,1474553.37,-16308441.75,0,-1196174.89,-5011219.69,0.0
60,递延所得税负债增加,1416445.49,0,734457.02,0,0,0,0,0.0
