,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3838326009.27,3206413576.93,2308597664.16,4270226485.61,3217021042.24,6179887370.50,6115998418.35,5388192653.52,4852630654.70,4426652765.88,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,670991220.65,437251987.31,329847081.70,517505364.01,406418487.53,727063710.00,853837136.17,1078326502.55,752526143.97,923454559.48,0.0
5,经营活动现金流入小计,4509317229.92,3643665564.24,2638444745.86,4787731849.62,3623439529.77,6906951080.50,6969835554.52,6466519156.07,5605156798.67,5350107325.36,0.0
6,购买商品、接受劳务支付的现金,4409129540.55,2843554300.52,1538067797.22,1919117804.61,1529392525.09,2795747952.02,1985412062.73,3825118633.61,2682829394.31,4187993740.49,0.0
7,支付给职工以及为职工支付的现金,350927233.89,272246696.32,204816609.87,339207535.90,260603339.69,314765654.21,314672523.36,263187729.13,227387624.67,162864623.67,0.0
8,支付的各项税费,920143932.60,864604873.35,484463741.60,838848681.66,698912628.53,741557550.76,910516709.46,689515961.88,769971374.14,616564192.21,0.0
9,支付的其他与经营活动有关的现金,512843083.92,408127169.11,322155163.74,436862934.49,307372783.83,671074264.50,866837312.32,909336993.62,838783074.07,1076176220.35,0.0
10,经营活动现金流出小计,6193043790.96,4388533039.30,2549503312.43,3534036956.66,2796281277.14,4523145421.49,4077438607.87,5687159318.24,4518971467.19,6043598776.72,0.0
11,经营活动产生的现金流量净额,-1683726561.04,-744867475.06,88941433.43,1253694892.96,827158252.63,2383805659.01,2892396946.65,779359837.83,1086185331.48,-693491451.36,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,
13,收回投资所收到的现金,2705232979.02,1271425604.02,1271425604.02,1106350526.14,612175682.81,934824533.42,807191907.02,120000000.00,61261599.79,110559160.55,0.0
14,取得投资收益所收到的现金,187786109.64,160217224.33,27796002.01,438535977.35,401494053.36,185695721.28,190815102.42,163017202.14,155087298.11,162173742.88,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,91897722.98,90748449.29,12468023.60,5785280.85,3534056.12,2470072.21,412318.70,1073247.55,2623064.04,425477.57,0.0
16,处置子公司及其他营业单位收到的现金净额,0,976471282.89,976465870.85,0,0,2868392.60,59795299.41,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,2984916811.64,2498862560.53,2288155500.48,1550671784.34,1017203792.29,1125858719.51,1058214627.55,284090449.69,218971961.94,292587805.88,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,803722875.90,576112049.35,400229882.67,414954905.88,279720933.47,412507089.51,267530771.37,304006349.08,304702941.00,193796726.41,0.0
20,投资所支付的现金,568864611.38,451029257.87,358939144.34,885870702.20,668704102.20,1132755851.36,656556028.00,393489109.53,269074777.07,25660119.21,0.0
21,取得子公司及其他营业单位支付的现金净额,233718.99,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,15841504.15,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,1388662710.42,1027141307.22,759169027.01,1300825608.08,948425035.67,1545262940.87,924086799.37,697495458.61,573777718.07,219456845.62,0.0
24,投资活动产生的现金流量净额,1596254101.22,1471721253.31,1528986473.47,249846176.26,68778756.62,-419404221.36,134127828.18,-413405008.92,-354805756.13,73130960.26,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,
26,吸收投资收到的现金,1694915419.29,200060000.00,62560000.00,102682400.00,102682400.00,7440000.00,16580000.00,254225993.00,268293380.00,41615952.00,0.0
