,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1019073514.53,710401246.15,344930549.04,1486944387.70,1051415725.67,678842364.43,332839004.67,1421756649.00,1264671285.27,827358666.41,519526142.60,998990284.49,732062087.81,444221163.90,233612701.99,779157663.48,455213873.01,307490103.41,185473701.73,653485503.44,478585636.29,287171851.73,145022641.42,520177240.31,345526113.47,169221860.21,0.0
3,收到的税费返还,6797028.98,6790773.14,843017.43,4256572.34,5122093.46,2723365.77,0,123600.00,0,0,0,2022089.35,2022089.35,2022089.35,0,0,0,0,0,604613.94,604613.94,604613.94,0,624394.44,1139348.38,280060.10,0.0
4,收到的其他与经营活动有关的现金,7714456.64,5148116.52,2862288.48,31876532.63,26639628.66,16831619.67,10582468.26,23561741.48,45464270.17,49015448.77,18577793.06,8186061.43,5364893.38,3872619.65,1799806.63,10831804.02,6191760.05,4409129.17,1880396.81,7968700.17,6130476.31,5215415.20,2838597.17,11969144.21,9907057.21,5023312.38,0.0
5,经营活动现金流入小计,1033585000.15,722340135.81,348635854.95,1523077492.67,1083177447.79,698397349.87,343421472.93,1445441990.48,1310135555.44,876374115.18,538103935.66,1009198435.27,739449070.54,450115872.90,235412508.62,789989467.50,461405633.06,311899232.58,187354098.54,662058817.55,485320726.54,292991880.87,147861238.59,532770778.96,356572519.06,174525232.69,0.0
6,购买商品、接受劳务支付的现金,559392811.56,375749873.80,201353905.50,1186635319.26,796237435.83,533522290.48,279570806.64,1177980177.31,906877163.63,574057099.27,423838556.61,559734412.91,393089739.89,255081599.31,124618539.56,501740787.58,233180575.13,147064860.00,114720746.08,372562351.65,268953629.11,163598900.73,81325078.06,313069319.30,188854015.15,83056304.16,0.0
7,支付给职工以及为职工支付的现金,133492329.40,95177902.50,55835533.55,182370249.52,133804856.52,91200565.62,51646907.36,178180082.73,132238421.20,93971942.13,57512544.21,125701912.61,96608487.73,62482062.83,38136330.21,109663128.26,82713775.96,60484067.12,35408742.29,93516148.07,70321651.33,48460916.10,28437938.57,70982570.51,51436125.96,43453935.08,0.0
8,支付的各项税费,69935733.08,50597620.59,23864143.60,135701214.71,113817981.34,85810967.90,33875893.25,190001976.73,149003055.68,108151603.16,59286831.64,91478479.17,68742188.64,46301564.58,23975940.24,72924709.05,55819595.80,44379702.95,21517406.28,55021078.70,38096568.44,25932710.68,12176707.87,36609888.85,31663170.54,15469490.44,0.0
9,支付的其他与经营活动有关的现金,58203102.66,41348491.58,19953292.09,119765132.13,57342003.73,40290681.12,18442204.44,110062764.20,65577070.34,44684810.41,23014680.44,48040145.03,31123418.61,19468767.14,10014541.70,30964884.12,22137197.66,17729044.08,4721209.99,27844428.01,20732678.70,19575670.40,7041237.86,28310259.21,26159566.20,10436796.06,0.0
10,经营活动现金流出小计,821023976.70,562873888.47,301006874.74,1624471915.62,1101202277.42,750824505.12,383535811.69,1656225000.97,1253695710.85,820865454.97,563652612.90,824954949.72,589563834.87,383333993.86,196745351.71,715293509.01,393851144.55,269657674.15,176368104.64,548944006.43,398104527.58,257568197.91,128980962.36,448972037.87,298112877.85,152416525.74,0.0
11,经营活动产生的现金流量净额,212561023.45,159466247.34,47628980.21,-101394422.95,-18024829.63,-52427155.25,-40114338.76,-210783010.49,56439844.59,55508660.21,-25548677.24,184243485.55,149885235.67,66781879.04,38667156.91,74695958.49,67554488.51,42241558.43,10985993.90,113114811.12,87216198.96,35423682.96,18880276.23,83798741.09,58459641.21,22108706.95,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,160000000.00,160000000.00,160000000.00,60000000.00,230000000.00,230000000.00,230000000.00,130000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,752602.74,752602.74,753351.35,301506.85,1082397.28,1082397.28,1082397.28,504863.03,3927332.24,2303017.13,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,20000.00,10000.00,0,90496.60,26802.00,8000.00,126338.69,250024.00,245920.00,245920.00,170000.00,502022.85,131000.00,130000.00,0,109459.20,18000.00,271500.00,0,241443.00,169440.00,135440.00,31700.00,277181.84,112658.31,5902.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,30020000.00,10000.00,0.00,90496.60,26802.00,8000.00,126338.69,161002626.74,160998522.74,160999271.35,60471506.85,231584420.13,231213397.28,231212397.28,130504863.03,4036791.44,2321017.13,271500.00,0.00,241443.00,169440.00,135440.00,31700.00,277181.84,112658.31,5902.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,199357483.63,142010654.60,85798965.72,174225893.38,106155258.44,87426757.35,51176675.63,231876999.95,179855307.64,125226510.85,63334440.21,89821029.89,68059758.45,43099602.70,27609998.98,106699387.57,74799819.50,43424839.66,13591962.69,61430596.58,40989547.46,30210172.39,17104276.35,71902359.91,60341458.84,23398304.62,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,151000000.00,160000000.00,160000000.00,160000000.00,100000000.00,100000000.00,100000000.00,50000000.00,136000000.00,246000000.00,236000000.00,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,519513605.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,6000000.00,6000000.00,0,0,0,0,0,0,0,0,0,183511853.45,100000000.00,100000000.00,100000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,205357483.63,148010654.60,85798965.72,174225893.38,106155258.44,87426757.35,51176675.63,382876999.95,339855307.64,285226510.85,223334440.21,892846488.34,268059758.45,243099602.70,177609998.98,242699387.57,320799819.50,279424839.66,13591962.69,61430596.58,40989547.46,30210172.39,17104276.35,71902359.91,60341458.84,23398304.62,0.0
24,投资活动产生的现金流量净额,-175337483.63,-148000654.60,-85798965.72,-174135396.78,-106128456.44,-87418757.35,-51050336.94,-221874373.21,-178856784.90,-124227239.50,-162862933.36,-661262068.21,-36846361.17,-11887205.42,-47105135.95,-238662596.13,-318478802.37,-279153339.66,-13591962.69,-61189153.58,-40820107.46,-30074732.39,-17072576.35,-71625178.07,-60228800.53,-23392402.62,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,2000000.00,0,0,883550083.00,0,0,0,385830000.00,385830000.00,385830000.00,385830000.00,2000000.00,2000000.00,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,2000000.00,0,0,0,0,0,0.0
28,取得借款收到的现金,30000000.00,30000000.00,4000000.00,1036911375.47,566909576.00,317437073.60,195577073.60,476697397.83,66500000.00,12000000.00,0,10000000.00,10000000.00,0,0,36000000.00,20000000.00,10000000.00,10000000.00,34000000.00,18000000.00,8000000.00,8000000.00,46000000.00,69000000.00,35000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,112154.95,0,0,0,854390.38,114990360.73,29674995.73,412680.55,501683.22,46429172.08,75287011.19,168268.31,668011.33,-214497.33,0,19575.88,0,0,0,0,0,0,0,0.0
