,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,364748735.11,257313362.56,120820026.96,432900342.38,296221477.54,202161611.67,80897328.12,382450561.53,308425923.33,362293475.12,334536863.95,318253470.55,0.0
3,收到的税费返还,6956470.59,5191655.41,2755549.93,6024395.76,4835720.93,3322271.11,1846140.10,1205323.42,115564.29,0,0,0,0.0
4,收到的其他与经营活动有关的现金,10838070.34,9322371.18,8199922.28,13042735.96,10103887.75,8860562.36,7570762.46,15305262.84,13051405.26,15541210.00,9180037.29,20727163.82,0.0
5,经营活动现金流入小计,382543276.04,271827389.15,131775499.17,451967474.10,311161086.22,214344445.14,90314230.68,398961147.79,321592892.88,377834685.12,343716901.24,338980634.37,0.0
6,购买商品、接受劳务支付的现金,172351468.31,107824195.18,41156899.63,191331096.09,152922492.41,96636560.75,69874037.05,124705948.84,126092912.39,78335137.45,105019556.15,159556329.70,0.0
7,支付给职工以及为职工支付的现金,67659969.08,47709150.20,28548939.55,69561201.21,53962120.78,37772886.53,22297202.12,63801066.08,49775230.70,53399518.44,51098228.38,48633245.37,0.0
8,支付的各项税费,50706037.99,38038537.02,9658356.83,84552352.90,60126720.19,41983273.50,14463873.16,60945841.53,49457794.62,53221291.19,43550213.43,45424933.58,0.0
9,支付的其他与经营活动有关的现金,50859870.10,35113164.70,15895122.98,65260285.44,39898680.14,30643333.27,17201840.53,69934025.11,55731594.51,85150807.49,59945088.11,58061561.10,0.0
10,经营活动现金流出小计,341577345.48,228685047.10,95259318.99,410704935.64,306910013.52,207036054.05,123836952.86,319386881.56,281057532.22,270106754.57,259613086.07,311676069.75,0.0
11,经营活动产生的现金流量净额,40965930.56,43142342.05,36516180.18,41262538.46,4251072.70,7308391.09,-33522722.18,79574266.23,40535360.66,107727930.55,84103815.17,27304564.62,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,
13,收回投资所收到的现金,1226000000.00,616000000.00,350500000.00,358010000.00,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,5646894.74,4380005.42,2594865.51,1198601.05,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,260634.16,109300.00,20100.00,112648.72,86840.00,16854.70,0,310210.00,40000.00,1099895.46,1590335.96,245810.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,215250.60,0,0.0
18,投资活动现金流入小计,1231907528.90,620489305.42,353114965.51,359321249.77,86840.00,16854.70,0.00,310210.00,40000.00,1099895.46,1805586.56,245810.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,154606690.73,133364064.11,11527658.15,32646828.04,24772234.26,11474741.94,2439643.51,10643880.32,6411191.05,11970687.24,7182169.39,3711723.53,0.0
20,投资所支付的现金,1156500000.00,361120000.00,145500000.00,613000000.00,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,1311106690.73,494484064.11,157027658.15,645646828.04,24772234.26,11474741.94,2439643.51,10643880.32,6411191.05,11970687.24,7182169.39,3711723.53,0.0
24,投资活动产生的现金流量净额,-79199161.83,126005241.31,196087307.36,-286325578.27,-24685394.26,-11457887.24,-2439643.51,-10333670.32,-6371191.05,-10870791.78,-5376582.83,-3465913.53,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,
26,吸收投资收到的现金,24018611.82,24018611.82,18611.82,369084000.00,369084000.00,0,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,90000000.00,30000000.00,0,44500000.00,34500000.00,10000000.00,10000000.00,84500000.00,64500000.00,74500000.00,104500000.00,34500000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,114018611.82,54018611.82,18611.82,413584000.00,403584000.00,10000000.00,10000000.00,84500000.00,64500000.00,74500000.00,104500000.00,34500000.00,0.0
32,偿还债务支付的现金,54500000.00,10000000.00,10000000.00,60000000.00,40000000.00,0,0,99000000.00,89000000.00,80000000.00,59000000.00,40000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,48691218.90,47897000.84,502941.67,38954964.88,35517805.57,34734589.74,27515441.74,13365823.88,13083340.55,48875938.49,7686822.85,2118997.12,0.0
34,其中：子公司支付给少数股东的股利、利润,2755011.78,2755011.78,0,3158375.70,0,0,0,0,0,5591897.51,3234000.00,0,0.0
35,支付其他与筹资活动有关的现金,120000.00,0,0,18588800.00,17169395.16,0,0,0,2120000.00,4250000.00,126276923.09,0,0.0
36,筹资活动现金流出小计,103311218.90,57897000.84,10502941.67,117543764.88,92687200.73,34734589.74,27515441.74,112365823.88,104203340.55,133125938.49,192963745.94,42118997.12,0.0
37,筹资活动产生的现金流量净额,10707392.92,-3878389.02,-10484329.85,296040235.12,310896799.27,-24734589.74,-17515441.74,-27865823.88,-39703340.55,-58625938.49,-88463745.94,-7618997.12,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,709496.48,150710.23,524640.21,0,-544083.08,-34018.15,63783.71,126846.71,15132.89,0.0
39,五、现金及现金等价物净增加额,-27525838.35,165269194.34,222119157.69,51686691.79,290613187.94,-28359445.68,-53477807.43,40830688.95,-5573189.09,38294983.99,-9609666.89,16234786.86,0.0
40,加:期初现金及现金等价物余额,174909003.06,174909003.06,174886383.06,123222311.27,123222311.27,123222311.27,123222311.27,82391622.32,88418406.41,44096638.33,53706305.22,37471518.36,0.0
41,六、期末现金及现金等价物余额,147383164.71,340178197.40,397005540.75,174909003.06,413835499.21,94862865.59,69744503.84,123222311.27,82845217.32,82391622.32,44096638.33,53706305.22,0.0
42,附注,,,,,,,,,,,,,
43,净利润,0,84015117.08,0,131696337.34,0,78038118.41,0,115271767.52,0,95818476.91,72295374.12,0,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,5936899.64,0,5483280.50,0,5857826.30,0,1305483.85,0,7706410.42,4916722.04,0,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,6485269.32,0,10587630.00,0,5196781.20,0,11398033.52,0,12957205.89,12949203.93,0,0.0
48,无形资产摊销,0,708967.59,0,1351185.84,0,694423.59,0,1302230.42,0,1211602.61,1073110.98,0,0.0
49,长期待摊费用摊销,0,617272.72,0,5229831.68,0,4726704.96,0,1913435.94,0,994933.19,1407291.68,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,195352.06,0,82562.67,0,0,0,-170367.68,0,-764840.60,637854.14,0,0.0
53,固定资产报废损失,0,121673.60,0,2156366.98,0,116231.53,0,4730.98,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,876140.88,0,1924307.18,0,1078003.81,0,2861603.62,0,3529146.66,4355711.18,0,0.0
58,投资损失,0,-4380005.42,0,-1198601.05,0,0,0,0,0,0,0,0,0.0
59,递延所得税资产减少,0,-858685.97,0,-568318.18,0,-1041496.95,0,705725.11,0,-849599.09,-116231.01,0,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,0,-9444314.86,0,-44693309.30,0,-35527696.33,0,-28162045.02,0,-28257381.78,-33381162.47,0,0.0
62,经营性应收项目的减少,0,-49632226.40,0,-15920687.75,0,-52998120.82,0,-19311082.25,0,-32952947.73,45196354.37,0,0.0
63,经营性应付项目的增加,0,8500881.81,0,-54868047.45,0,1167615.39,0,-7545249.78,0,48334924.07,-25230413.79,0,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0.0
