,报表日期,20200331,20191231,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,217123486.56,864074460.73,384428515.15,170788134.71,761612760.20,554849252.80,360695744.96,171048495.45,617871995.05,283780158.75,557039819.35,271991944.23,543599861.38,281517691.34,612305624.05,614512697.35,0.0
3,收到的税费返还,8199285.48,11129799.53,2949921.49,2144789.90,9621677.76,3013321.89,3011975.14,2363020.57,14696638.14,9207517.94,3927410.51,1708110.38,11292943.09,3244152.38,12550934.73,10614349.72,0.0
4,收到的其他与经营活动有关的现金,18360254.84,31429468.27,12028370.28,4666463.25,50486934.92,44822466.72,9266188.46,3579953.55,22126550.85,7245167.47,38868769.78,17649794.55,29769214.11,11855541.86,34457552.95,12539637.33,0.0
5,经营活动现金流入小计,243683026.88,906633728.53,399406806.92,177599387.86,821721372.88,602685041.41,372973908.56,176991469.57,654695184.04,300232844.16,599835999.64,291349849.16,584662018.58,296617385.58,659314111.73,637666684.40,0.0
6,购买商品、接受劳务支付的现金,134690843.99,554330843.78,231493133.84,124997686.73,555542564.27,408947568.55,253678432.67,138641652.16,404993110.30,193724161.52,350029854.83,153476302.05,343435919.36,188122253.73,427219230.67,436770810.41,0.0
7,支付给职工以及为职工支付的现金,21309414.45,69439442.82,34811746.87,16856600.29,55002627.66,37979393.90,23885171.82,12422784.66,47185425.52,26089590.85,43810534.88,21517480.40,39442018.52,18484338.51,29793972.84,28781659.47,0.0
8,支付的各项税费,7327547.84,25794725.19,12781678.57,5749283.81,30495275.86,18445167.91,13720691.18,4688178.64,26304808.15,12046198.58,34158280.10,13128038.28,21540488.92,11218652.96,38464196.92,37634431.52,0.0
9,支付的其他与经营活动有关的现金,25716504.70,101375756.69,47010514.08,23096637.95,85170322.83,58689181.90,31076033.79,20406139.52,70366958.19,33035826.00,61074023.26,30868373.65,58149289.57,20010786.16,57533726.79,50293259.81,0.0
10,经营活动现金流出小计,189044310.98,750940768.48,326097073.36,170700208.78,726210790.62,524061312.26,322360329.46,176158754.98,548850302.16,264895776.95,489072693.07,218990194.38,462567716.37,237836031.36,553011127.22,553480161.21,0.0
