,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,
2,销售商品、提供劳务收到的现金,82157746.08,341489555.31,242721535.34,157108356.91,71830298.87,329101729.75,261444183.81,253336300.54,172489297.87,0.0
3,收到的税费返还,5401519.19,48765785.41,36508680.28,24348353.91,11102436.99,38573867.35,30195515.17,30062818.84,16406926.13,0.0
4,收到的其他与经营活动有关的现金,2321790.03,8313169.97,2483501.23,2246341.89,1766381.82,14081853.94,6344519.51,7692685.52,4000020.50,0.0
5,经营活动现金流入小计,89881055.30,398568510.69,281713716.85,183703052.71,84699117.68,381757451.04,297984218.49,291091804.90,192896244.50,0.0
6,购买商品、接受劳务支付的现金,42853768.03,156422830.67,117044011.29,65266126.84,30964468.18,156242068.07,136535708.70,116337617.07,66187897.03,0.0
7,支付给职工以及为职工支付的现金,28750334.90,88065383.86,66124191.05,45055359.83,26460217.02,75728466.62,57080497.91,56262070.05,44687498.52,0.0
8,支付的各项税费,8733377.46,35119327.01,26149058.81,17592230.39,11428345.14,39768701.07,31425846.60,22014828.73,12136875.51,0.0
9,支付的其他与经营活动有关的现金,12028146.08,39133859.80,30268249.61,21307556.10,5190641.38,38601099.13,26554880.45,34282285.48,27735391.26,0.0
10,经营活动现金流出小计,92365626.47,318741401.34,239585510.76,149221273.16,74043671.72,310340334.89,251596933.66,228896801.33,150747662.32,0.0
11,经营活动产生的现金流量净额,-2484571.17,79827109.35,42128206.09,34481779.55,10655445.96,71417116.15,46387284.83,62195003.57,42148582.18,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,
13,收回投资所收到的现金,1108000000.00,928610000.00,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,7807695.40,2121346.73,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,329247.95,0,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,600000.00,600000.00,0,0,0,0,0.0
18,投资活动现金流入小计,1115807695.40,931060594.68,0.00,600000.00,600000.00,0.00,0.00,0.00,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2772818.46,7792344.39,5321738.53,2476852.96,354624.15,5770897.75,2264714.84,14187905.83,7456163.66,0.0
20,投资所支付的现金,1108000000.00,928610000.00,0,0,0,0,0,0,0,0.0
