,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1597050528.52,1074213960.84,690037285.52,308450103.39,1442756867.79,1009725825.66,643846237.30,319514964.65,1400369910.46,996468808.52,648487549.47,289630319.63,1202677104.70,837980158.40,511815266.90,233978773.00,1139071796.96,795335935.00,494603845.13,216579267.40,1073053326.75,756919206.15,488642774.70,226264178.39,1047115051.29,0,459055820.26,231646273.57,989276076.13,0,959552970.79,794682107.53,615006846.46,0.0
3,收到的税费返还,25987941.92,15122908.14,8353306.47,6291691.51,63073912.48,21725350.48,13948441.78,5026270.20,33135259.60,24018036.11,12934458.20,7399207.52,25412194.41,11786377.27,9752284.87,5541008.49,29681788.99,18244960.60,5356242.51,1645160.38,20189602.28,8949792.67,4120048.04,526667.65,22418530.66,0,7828719.84,113909.00,27571441.94,0,15481498.80,10924669.92,12257939.27,0.0
4,收到的其他与经营活动有关的现金,27886979.12,17420981.39,7914710.98,2132155.23,8519669.14,47230812.60,6083851.41,2734165.08,19980751.73,20761324.32,18724808.52,9894364.29,13784923.99,4902648.83,6978653.78,4240244.38,31074302.22,32653750.35,22560848.89,15056560.14,21801644.01,16444609.34,11440575.80,2639179.02,16773551.05,0,5565135.15,4523627.54,16779310.78,0,8129147.69,194457334.99,5755288.98,0.0
5,经营活动现金流入小计,1650925449.56,1106757850.37,706305302.97,316873950.13,1514350449.41,1078681988.74,663878530.49,327275399.93,1453485921.79,1041248168.95,680146816.19,306923891.44,1241874223.10,854669184.50,528546205.55,243760025.87,1199827888.17,846234645.95,522520936.53,233280987.92,1115044573.04,782313608.16,504203398.54,229430025.06,1086307133.00,0,472449675.25,236283810.11,1033626828.85,0,983163617.28,1000064112.44,633020074.71,0.0
6,购买商品、接受劳务支付的现金,272442239.97,184842398.51,112238763.83,48377140.07,247429005.78,161332679.15,104125356.32,66155376.62,242137319.21,187499420.85,126612021.40,66372915.14,200055389.25,146868837.77,93711024.80,52155103.51,222024008.19,157571624.14,109696145.56,50012913.78,237799607.41,172374329.09,116519174.93,54714894.58,236230925.07,0,102442815.96,55627274.69,188389761.33,0,182670516.12,170736816.22,161778144.11,0.0
7,支付给职工以及为职工支付的现金,835326160.08,641839245.82,459613411.39,290149058.03,778280407.17,583706418.16,406860243.17,249881261.45,714796530.40,543127070.06,377350266.02,228223322.18,646372741.89,489944379.71,335241273.87,196623618.24,568939174.80,422358067.94,283500381.62,151321488.57,593098307.36,447557448.91,304936140.02,173177679.43,553508198.75,0,285123001.96,160356291.52,556967408.47,0,470250689.03,349214349.93,309766404.70,0.0
8,支付的各项税费,133719855.52,105740922.30,66090862.75,33373004.51,185484416.70,159043212.77,113858237.39,23877307.59,106521192.23,83842132.20,55898797.95,23718523.86,119906860.26,66524480.26,43335546.22,17569094.12,96633010.68,77133094.22,46518453.22,23585365.64,103733561.44,86835838.36,56352778.23,30493174.86,107040562.60,0,47668555.11,28477408.07,98578956.75,0,82288438.22,61267337.85,40216968.02,0.0
9,支付的其他与经营活动有关的现金,170783507.17,149441073.50,98095861.27,49334774.56,174807437.18,155509246.20,101734492.23,50212656.08,164793805.60,138681623.05,93682368.91,40255047.68,173192928.09,145009194.65,106145140.30,47812494.96,186482924.94,141808169.99,92757803.13,47072913.39,181302665.07,161486524.81,114139995.36,48521982.30,147472907.48,0,73921149.49,43937549.68,146434926.36,0,150214857.56,310228781.49,87331990.02,0.0
