,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1496750582.93,1039921919.29,658219709.87,464052323.44,2623922145.01,1909919210.54,1440128940.34,720981358.09,1447809391.00,1011901988.37,619725691.44,293870479.80,2493133618.20,2202617028.41,1872610225.91,873121387.20,989036708.84,416460086.88,462976487.27,869666243.35,468983489.40,0.0
3,收到的税费返还,9274010.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30126.08,688579.40,0.0
4,收到的其他与经营活动有关的现金,35488768.44,29187255.38,14991418.28,6503600.92,37470218.72,29039010.47,18523907.31,11836961.65,74724743.64,24504636.79,9878320.95,5624002.27,22929624.98,13198360.99,4204461.52,2444228.03,20831546.31,12461529.50,9985562.06,9960753.53,16551521.57,0.0
5,经营活动现金流入小计,1541513362.33,1069109174.67,673211128.15,470555924.36,2661392363.73,1938958221.01,1458652847.65,732818319.74,1522534134.64,1036406625.16,629604012.39,299494482.07,2516063243.18,2215815389.40,1876814687.43,875565615.23,1009868255.15,428921616.38,472962049.33,879657122.96,486223590.37,0.0
6,购买商品、接受劳务支付的现金,1488250426.25,1154195693.19,851223653.37,558685230.85,2161422763.58,1666272269.59,1137307155.57,569481599.89,1446552251.79,1040632528.85,712256112.39,427225713.12,2030471709.56,1786384990.94,1376556779.48,516372044.82,778282836.62,429384745.88,434086297.02,683939690.98,344265060.64,0.0
7,支付给职工以及为职工支付的现金,116293250.39,84650337.21,58745453.21,33824259.34,115766367.87,89624514.26,62514076.82,36061892.28,79866084.12,56221176.88,40105130.60,25514909.31,57987770.00,42577062.89,22101648.59,17095773.60,42345316.39,30654269.48,25380643.05,25355751.51,24485684.71,0.0
8,支付的各项税费,46705039.14,36027505.90,30379943.61,16217146.67,75190413.73,57608377.67,37488317.09,17751500.87,39451720.26,2519399.41,16112588.72,2953463.06,109528090.58,95253887.81,67547343.93,16556205.06,37177774.51,25526843.38,15679313.05,18995697.25,21807186.76,0.0
9,支付的其他与经营活动有关的现金,87456417.32,58602367.76,41318514.74,18805385.34,63214746.90,60682553.23,45645203.93,21898311.87,85326318.85,60412688.57,34726478.05,25982463.57,42073498.08,31590667.28,31028066.04,7208286.64,29391946.16,23470446.72,18485922.70,14004274.63,9266537.58,0.0
10,经营活动现金流出小计,1738705133.10,1333475904.06,981667564.93,627532022.20,2415594292.08,1874187714.75,1282954753.41,645193304.91,1651196375.02,1159785793.71,803200309.76,481676549.06,2240061068.22,1955806608.92,1497233838.04,557232310.12,887197873.68,509036305.46,493632175.82,742295414.37,399824469.69,0.0
11,经营活动产生的现金流量净额,-197191770.77,-264366729.39,-308456436.78,-156976097.84,245798071.65,64770506.26,175698094.24,87625014.83,-128662240.38,-123379168.55,-173596297.37,-182182066.99,276002174.96,260008780.48,379580849.39,318333305.11,122670381.47,-80114689.08,-20670126.49,137361708.59,86399120.68,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,965460000.00,620220000.00,485340000.00,250840000.00,1850570000.00,1226380000.00,804780000.00,499050000.00,877990000.00,648190000.00,467500000.00,176500000.00,26000000.00,26000000.00,26000000.00,26000000.00,0,0,0,124650000.00,364150000.00,0.0
14,取得投资收益所收到的现金,8793195.10,5602467.58,4165679.99,1472684.79,12069840.93,8588891.95,5309842.67,1976684.93,4740193.18,3252219.73,2217865.75,685132.88,77846.19,77846.19,77846.19,77846.19,0,0,0,671141.57,1068335.15,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,16252.15,0,0.00,0,231194.57,168066.57,167066.57,0,100000.00,95000.00,0,0,70000.00,0,0,0,3850.00,20000.00,57676.90,50000.00,87500.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,37659478.63,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,974269447.25,625822467.58,489505679.99,252312684.79,1862871035.50,1235136958.52,810256909.24,501026684.93,882830193.18,651537219.73,469717865.75,177185132.88,26147846.19,26077846.19,26077846.19,26077846.19,3850.00,20000.00,57676.90,163030620.20,365305835.15,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,22447531.86,14998609.58,49890192.00,8952592.00,8608627.68,6308602.18,2909860.90,1689294.29,8445071.79,4977406.58,4228106.40,3252661.15,2372073.22,2018216.09,1226669.10,496469.94,3307837.34,2594257.54,9265467.66,949624.11,1111625.36,0.0
20,投资所支付的现金,770120000.00,519780000.00,218900000.00,188900000.00,2012801375.89,1305460000.00,868650000.00,531180000.00,1123878822.54,873370000.00,658500000.00,377500000.00,13000000.00,13000000.00,13000000.00,13000000.00,13000000.00,0,0,124650000.00,338670000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0.00,16924095.00,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,792567531.86,534778609.58,268790192.00,197852592.00,2021410003.57,1311768602.18,871559860.90,532869294.29,1132323894.33,895271501.58,662728106.40,380752661.15,15372073.22,15018216.09,14226669.10,13496469.94,16307837.34,2594257.54,9265467.66,125599624.11,339781625.36,0.0
24,投资活动产生的现金流量净额,181701915.39,91043858.00,220715487.99,54460092.79,-158538968.07,-76631643.66,-61302951.66,-31842609.36,-249493701.15,-243734281.85,-193010240.65,-203567528.27,10775772.97,11059630.10,11851177.09,12581376.25,-16303987.34,-2574257.54,-9207790.76,37430996.09,25524209.79,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,19855233.75,0,0,0,226298400.00,0,0,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,19855233.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,157525.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,2029216.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,2186742.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19855233.75,0.00,0.00,0.00,226298400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30000000.00,0.0
32,偿还债务支付的现金,157525.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,35000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,53464842.50,53340000.00,53261497.50,0,43363200.00,41958509.87,41022041.87,0,33446400.00,34137600.00,34137600.00,0,32000000.00,32000000.00,32000000.00,0,16000000.00,16000000.00,20000000.00,306133.33,316840.28,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,843130.66,0,0,0,0,0,0,0,3750000.00,3750000.00,3750000.00,0,10265185.10,400000.00,400000.00,0,380000.00,400000.00,0,4000000.00,0,0.0
36,筹资活动现金流出小计,54465499.13,53340000.00,53261497.50,0.00,43363200.00,41958509.87,41022041.87,0.00,37196400.00,37887600.00,37887600.00,0.00,42265185.10,32400000.00,32400000.00,0.00,16380000.00,16400000.00,20000000.00,34306133.33,35316840.28,0.0
37,筹资活动产生的现金流量净额,-52278757.07,-53340000.00,-53261497.50,0.00,-43363200.00,-41958509.87,-41022041.87,0.00,-17341166.25,-37887600.00,-37887600.00,0.00,184033214.90,-32400000.00,-32400000.00,0.00,-16380000.00,-16400000.00,-20000000.00,-34306133.33,-5316840.28,0.0
