,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,560379380.80,371242919.47,183192204.25,932059831.51,582883839.12,387054313.29,205749746.93,856660113.13,552165584.54,359269535.04,174114794.90,795067551.29,519349581.33,739773694.07,752159094.15,606795002.04,0.0
3,收到的税费返还,22137620.49,6892220.75,4956458.70,35165729.87,22990137.77,17979901.89,5756072.53,23087489.60,15291693.96,7659172.63,2842113.30,16542138.51,12997939.87,9664974.36,19261056.84,13053012.70,0.0
4,收到的其他与经营活动有关的现金,13744302.66,3148865.68,13733332.34,15972370.65,11297956.83,9158729.77,8902099.06,10336451.82,7334641.76,4127629.15,2627844.27,16559128.44,9168302.20,77233008.89,56811457.61,16134625.43,0.0
5,经营活动现金流入小计,596261303.95,381284005.90,201881995.29,983197932.03,617171933.72,414192944.95,220407918.52,890084054.55,574791920.26,371056336.82,179584752.47,828168818.24,541515823.40,826671677.32,828231608.60,635982640.17,0.0
6,购买商品、接受劳务支付的现金,440515822.72,264041334.52,190020666.70,640186530.12,407792794.42,256285645.18,145201625.24,534863578.40,336848550.84,216340866.70,122092561.25,422993355.78,302182022.61,399840656.80,449775647.67,354801733.07,0.0
7,支付给职工以及为职工支付的现金,104819158.78,84303936.39,43750981.32,168795044.97,121445816.98,90194008.96,49518459.00,154506947.56,107852900.54,76455601.88,42982779.89,147375423.30,103162796.31,142274250.31,117069682.64,96531216.34,0.0
8,支付的各项税费,19917893.48,14905677.22,10360995.97,31460144.87,28070239.40,13797166.89,10342054.02,36403416.49,27874490.24,20777435.75,11529395.76,54169630.26,31776918.87,45176848.59,32691639.16,22018986.00,0.0
9,支付的其他与经营活动有关的现金,86607067.98,62426579.36,22765368.19,112509065.20,92722004.33,46578111.19,25291791.85,107397045.96,99104463.47,43116700.48,20378857.07,112355610.13,80274615.41,110947977.81,126279971.81,138605470.11,0.0
10,经营活动现金流出小计,651859942.96,425677527.49,266898012.18,952950785.16,650030855.13,406854932.22,230353930.11,833170988.41,571680405.09,356690604.81,196983593.97,736894019.47,517396353.20,698239733.51,725816941.28,611957405.52,0.0
11,经营活动产生的现金流量净额,-55598639.01,-44393521.59,-65016016.89,30247146.87,-32858921.41,7338012.73,-9946011.59,56913066.14,3111515.17,14365732.01,-17398841.50,91274798.77,24119470.20,128431943.81,102414667.32,24025234.65,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,675012800.84,361012800.84,395000000.00,984000000.00,561000000.00,481000000.00,60000000.00,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,9655278.52,4408437.97,3366827.01,9568784.42,7212061.55,5618485.90,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,6021.36,6021.36,0,262446.52,37224.50,44599.85,24827.21,8881.05,5432.00,3008.54,0,2639074.45,2533500.00,136633.20,1111.11,86952.70,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,40030478.68,0,0,0,0,0.0
18,投资活动现金流入小计,684674100.72,365427260.17,398366827.01,993831230.94,568249286.05,486663085.75,60024827.21,8881.05,5432.00,3008.54,0.00,42669553.13,2533500.00,136633.20,1111.11,86952.70,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,4647805.88,12138569.74,1349943.54,75948431.47,47964941.30,44558425.66,35756338.08,42305952.14,6305865.34,3874891.71,1010469.88,21894004.95,21542160.51,26940285.70,38082906.08,23022553.90,0.0
20,投资所支付的现金,581000000.00,341000000.00,319000000.00,1069012800.84,647010176.29,359000000.00,0,276000000.00,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,40001190.21,0,0,0.0
23,投资活动现金流出小计,585647805.88,353138569.74,320349943.54,1144961232.31,694975117.59,403558425.66,35756338.08,318305952.14,6305865.34,3874891.71,1010469.88,21894004.95,21542160.51,66941475.91,38082906.08,23022553.90,0.0
24,投资活动产生的现金流量净额,99026294.84,12288690.43,78016883.47,-151130001.37,-126725831.54,83104660.09,24268489.13,-318297071.09,-6300433.34,-3871883.17,-1010469.88,20775548.18,-19008660.51,-66804842.71,-38081794.97,-22935601.20,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,445500000.00,445500000.00,0,0,0,0,35528800.00,44173188.66,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,30000000.00,30000000.00,7000000.00,30000000.00,7000000.00,7000000.00,7000000.00,30000000.00,7000000.00,7000000.00,7000000.00,61000000.00,60000000.00,81000000.00,290000000.00,202000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,8409576.00,8409576.00,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,30000000.00,30000000.00,7000000.00,30000000.00,7000000.00,7000000.00,7000000.00,483909576.00,460909576.00,7000000.00,7000000.00,61000000.00,60000000.00,116528800.00,334173188.66,202000000.00,0.0
32,偿还债务支付的现金,30000000.00,30000000.00,7000000.00,30000000.00,7000000.00,7000000.00,7000000.00,31000000.00,7000000.00,7000000.00,7000000.00,91000000.00,31000000.00,180000000.00,332000000.00,150000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,11503453.28,10853295.26,326250.00,9963111.19,9633236.19,9013953.20,326250.00,8642123.61,8265984.72,6731457.72,326749.48,15253287.60,14351926.09,16067014.45,53091184.34,11154699.98,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,12294558.28,0,0,0,0,0,0,0,2244500.00,0.0
36,筹资活动现金流出小计,41503453.28,40853295.26,7326250.00,39963111.19,16633236.19,16013953.20,7326250.00,51936681.89,15265984.72,13731457.72,7326749.48,106253287.60,45351926.09,196067014.45,385091184.34,163399199.98,0.0
37,筹资活动产生的现金流量净额,-11503453.28,-10853295.26,-326250.00,-9963111.19,-9633236.19,-9013953.20,-326250.00,431972894.11,445643591.28,-6731457.72,-326749.48,-45253287.60,14648073.91,-79538214.45,-50917995.68,38600800.02,0.0
38,四、汇率变动对现金及现金等价物的影响,4314186.47,246228.59,-1086502.38,-2216010.92,-1711325.45,-3475041.10,-3626023.06,-5838611.51,-3598333.86,-2209459.13,-647937.82,1420756.50,187218.63,5645582.53,1020561.69,-3858660.72,0.0
39,五、现金及现金等价物净增加额,36238389.02,-42711897.83,11588114.20,-133061976.61,-170929314.59,77953678.52,10370204.48,164750277.65,438856339.25,1552931.99,-19383998.68,68217815.85,19946102.23,-12265530.82,14435438.36,35831772.75,0.0
40,加:期初现金及现金等价物余额,197854210.25,197854210.25,197854210.25,330916186.86,330916186.86,330916186.86,330916186.86,166165909.21,166165909.21,166165909.21,166165909.21,97948093.36,97948093.36,110213624.18,95778185.82,59946413.07,0.0
41,六、期末现金及现金等价物余额,234092599.27,155142312.42,209442324.45,197854210.25,159986872.27,408869865.38,341286391.34,330916186.86,605022248.46,167718841.20,146781910.53,166165909.21,117894195.59,97948093.36,110213624.18,95778185.82,0.0
42,附注,,,,,,,,,,,,,,,,,
43,净利润,0,14600110.18,0,62686634.91,0,18169638.50,0,83169963.54,0,41045977.91,15464069.88,85189627.97,0,76177358.28,74319934.77,0,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,1924747.14,0,7325524.35,0,-68718.14,0,5825949.05,0,87199.31,-1011217.42,2277269.40,0,3552043.41,3804853.59,0,0.0
