,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1435637015.96,738456664.70,409134902.47,138122602.52,1114810360.44,701588272.13,375656608.33,118080837.17,916662201.04,606989084.01,359692771.97,119493217.31,677994220.37,468876904.99,270060117.24,72416521.27,605711459.68,534610545.94,488612819.28,384163190.02,0.0
3,收到的税费返还,0,102.64,0,0,0,6893.24,0,0,0,5691.46,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,18050314.35,101073861.91,35667447.58,16468489.15,37615183.41,43842033.14,25423498.44,243407170.76,26717338.06,38163379.58,12796612.04,28102865.50,18265050.47,10653169.95,1787384.68,38526388.50,17552589.33,9839234.51,4695987.27,4664382.64,0.0
5,经营活动现金流入小计,1453687330.31,839530629.25,444802350.05,154591091.67,1152425543.85,745437198.51,401080106.77,361488007.93,943379539.10,645158155.05,372489384.01,147596082.81,696259270.84,479530074.94,271847501.92,110942909.77,623264049.01,544449780.45,493308806.55,388827572.66,0.0
6,购买商品、接受劳务支付的现金,843303040.55,500160302.50,293120659.60,160523967.86,716730318.22,505267077.30,317620945.52,177060207.26,542197798.28,358001529.42,228006127.03,90438737.17,354459288.51,277711701.05,149491601.92,85940845.17,267710710.20,306535055.45,240393891.65,200936658.96,0.0
7,支付给职工以及为职工支付的现金,255325040.29,177534110.10,113299558.19,56327547.08,205252685.04,136684176.67,85239136.30,42194032.54,148654037.27,99153453.42,61852787.03,30644250.89,113774041.84,79474051.85,54200104.97,24572147.96,106556006.03,85725008.96,68947022.45,48224517.19,0.0
8,支付的各项税费,114497040.75,82484546.32,54102572.13,24380215.77,100368382.47,76987204.01,41949534.27,20106095.74,73906509.61,54990390.56,29203317.28,15548063.42,66436499.07,42309174.45,25994105.61,19999855.33,61746845.87,53707513.79,35028498.29,28509899.99,0.0
9,支付的其他与经营活动有关的现金,139902602.49,202002296.59,77586883.39,39925960.70,119726174.09,83503736.19,44203526.21,193793477.21,88687250.08,40010254.42,33099331.34,57761285.92,62996152.24,33010359.52,25401534.06,46902545.83,58809155.59,60631392.80,52774612.44,44092981.60,0.0
10,经营活动现金流出小计,1353027724.08,962181255.51,538109673.31,281157691.41,1142077559.82,802442194.17,489013142.30,433153812.75,853445595.24,552155627.82,352161562.68,194392337.40,597665981.66,432505286.87,255087346.56,177415394.29,494822717.69,506598971.00,397144024.83,321764057.74,0.0
11,经营活动产生的现金流量净额,100659606.23,-122650626.26,-93307323.26,-126566599.74,10347984.03,-57004995.66,-87933035.53,-71665804.82,89933943.86,93002527.23,20327821.33,-46796254.59,98593289.18,47024788.07,16760155.36,-66472484.52,128441331.32,37850809.45,96164781.72,67063514.92,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,1680000.00,0,0,0.0
