,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,658027430.91,327251016.59,155536981.12,918136490.76,658267087.21,424450625.31,230534178.65,891458798.75,637160121.40,415395274.29,192303697.41,452129966.49,311359205.21,205978871.41,68893782.71,424603598.36,318988064.43,283571785.95,152462675.99,364733711.90,240937790.67,158896304.89,394648910.08,530711471.57,547886119.27,0.0
3,收到的税费返还,19066530.42,5936374.46,406.37,215476.98,111677.09,0,0,2816866.87,1033617.54,1033617.54,0,0,0,0,0,11771709.39,15680422.26,15233259.34,6463134.93,4914294.94,2838297.08,1916304.13,1215004.78,12310439.60,23484581.03,0.0
4,收到的其他与经营活动有关的现金,11790715.52,2160573.35,920765.20,270484757.31,26013486.54,10551792.12,2965386.53,12495091.73,18643651.56,15969251.06,14079002.66,3828009.55,1529567.26,1195892.89,638283.75,16110322.14,4887367.62,997840.85,209756.23,3293832.44,2612237.83,4769636.09,8116303.10,5275972.02,4855176.62,0.0
5,经营活动现金流入小计,688884676.85,335347964.40,156458152.69,1188836725.05,684392250.84,435002417.43,233499565.18,906770757.35,656837390.50,432398142.89,206382700.07,455957976.04,312888772.47,207174764.30,69532066.46,452485629.89,339555854.31,299802886.14,159135567.15,372941839.28,246388325.58,165582245.11,403980217.96,548297883.19,576225876.92,0.0
6,购买商品、接受劳务支付的现金,483124073.57,241311142.25,111326114.38,667570830.35,480700526.10,297119701.25,99957825.85,552582521.48,357384275.79,259672456.30,121619858.11,275914143.43,244718225.35,182844108.78,118086009.35,248891612.84,159763821.97,131828390.83,52367215.20,207700628.95,106181224.75,52247999.90,189399846.13,327420800.34,352454906.96,0.0
7,支付给职工以及为职工支付的现金,118157958.60,64212989.36,29820399.00,135675887.24,106850512.96,76060054.61,40461582.06,140622788.93,104659789.31,77251091.17,41984412.80,120709808.93,86927742.31,56489741.19,27657584.57,109602239.37,82604236.91,57008375.45,27921794.08,89600277.91,63965116.77,41454046.69,81123105.89,84012470.84,74133747.34,0.0
8,支付的各项税费,11559668.86,5701339.26,725001.18,45843464.45,36572800.53,29664773.00,15468674.93,52725270.89,44736148.89,36901811.29,17852303.84,81558437.08,52807451.40,41944401.76,21804914.64,62505569.03,42326500.25,36000275.26,21543269.55,50915456.85,27624803.89,21864519.85,51082121.29,55446866.22,50580530.48,0.0
