,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,230548577.12,134523887.36,48409260.62,412355247.58,255844314.79,143330345.35,74265652.29,328838962.43,113440746.25,304909799.25,226703277.16,191902965.29,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,17826515.10,16328984.62,3313820.29,15001549.70,11183096.20,9138735.14,2686632.93,20043650.93,14756068.20,44724242.97,89913076.21,47033930.16,0.0
5,经营活动现金流入小计,248375092.22,150852871.98,51723080.91,427356797.28,267027410.99,152469080.49,76952285.22,348882613.36,128196814.45,349634042.22,316616353.37,238936895.45,0.0
6,购买商品、接受劳务支付的现金,33943090.74,22755073.28,6184885.66,84457983.51,40259438.03,30166533.34,18557593.60,63070290.22,30869857.54,80966526.10,77556785.91,52602054.91,0.0
7,支付给职工以及为职工支付的现金,162361006.41,127813254.33,94500449.74,163822610.47,132186668.64,103400764.95,74300844.90,136434405.84,82139270.89,100299022.65,83678797.93,72895136.72,0.0
8,支付的各项税费,29179788.67,23172590.11,12110905.16,40108994.66,30486884.51,17958406.76,12726032.42,30127325.53,7466260.65,18764702.63,17995735.08,11698166.14,0.0
9,支付的其他与经营活动有关的现金,31950534.23,18531259.42,12323537.69,44595779.97,39716066.76,20852886.02,13757104.86,34148498.11,20731388.91,37573263.37,29256173.35,35753362.19,0.0
10,经营活动现金流出小计,257434420.05,192272177.14,125119778.25,332985368.61,242649057.94,172378591.07,119341575.78,263780519.70,141206777.99,237603514.75,208487492.27,172948719.96,0.0
11,经营活动产生的现金流量净额,-9059327.83,-41419305.16,-73396697.34,94371428.67,24378353.05,-19909510.58,-42389290.56,85102093.66,-13009963.54,112030527.47,108128861.10,65988175.49,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,
13,收回投资所收到的现金,2000000.00,2014353.61,2000000.00,0,0,0,0,146500000.00,147137486.30,27300000.00,158318948.41,86663084.22,0.0
14,取得投资收益所收到的现金,1910696.01,237709.71,3495.95,3195958.09,2424401.92,2424401.92,0,2594401.93,745509.59,4565954.74,13235819.47,16113372.95,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,283737.00,0,0,0,124000.00,0,199083.07,40341.16,1000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,47573900.00,47573900.00,21895000.00,15041440.07,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,300041.00,0,0,0,0,0.0
18,投资活动现金流入小计,3910696.01,2252063.32,2003495.95,3479695.09,2424401.92,2424401.92,0.00,197092342.93,195456895.89,53960037.81,186636549.11,102777457.17,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2422461.33,1133791.09,448816.09,5471605.67,2929958.59,1700787.86,1844447.13,7031341.91,3418908.08,6949063.71,3129277.97,3695483.77,0.0
20,投资所支付的现金,370000000.00,370000000.00,0,2000000.00,100000000.00,100000000.00,0,0,0,140000000.00,157727900.00,137746836.70,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,-487785.71,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,30875188.00,0,0,0.0
23,投资活动现金流出小计,372422461.33,371133791.09,448816.09,7471605.67,102929958.59,101700787.86,1844447.13,7031341.91,2931122.37,177824251.71,160857177.97,141442320.47,0.0
24,投资活动产生的现金流量净额,-368511765.32,-368881727.77,1554679.86,-3991910.58,-100505556.67,-99276385.94,-1844447.13,190061001.02,192525773.52,-123864213.90,25779371.14,-38664863.30,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,
26,吸收投资收到的现金,505605000.00,505605000.00,0,0,0,0,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0,0,3932547.00,2366886.00,7000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,505605000.00,505605000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3932547.00,2366886.00,7000000.00,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,0,34539025.58,34539025.58,14652602.40,15353169.45,8353169.72,0.0
33,分配股利、利润或偿付利息所支付的现金,0,0,0,0,0,0,0,50787134.23,787134.23,114255694.11,3310201.58,3958795.13,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,25221435.85,21197435.86,0,0,0,0,0,0,0,0,0,0,0.0
36,筹资活动现金流出小计,25221435.85,21197435.86,0.00,0.00,0.00,0.00,0.00,85326159.81,35326159.81,128908296.51,18663371.03,12311964.85,0.0
37,筹资活动产生的现金流量净额,480383564.15,484407564.14,0.00,0.00,0.00,0.00,0.00,-85326159.81,-35326159.81,-124975749.51,-16296485.03,-5311964.85,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,102812471.00,74106531.21,-71842017.48,90379518.09,-76127203.62,-119185896.52,-44233737.69,189836934.87,144189650.17,-136809435.94,117611747.21,22011347.34,0.0
40,加:期初现金及现金等价物余额,300115541.84,300115541.84,300115541.84,209736023.75,209736023.75,209736023.75,209736023.75,19899088.88,19899088.88,156708524.82,39096777.61,17085430.27,0.0
41,六、期末现金及现金等价物余额,402928012.84,374222073.05,228273524.36,300115541.84,133608820.13,90550127.23,165502286.06,209736023.75,164088739.05,19899088.88,156708524.82,39096777.61,0.0
42,附注,,,,,,,,,,,,,
43,净利润,0,57604609.23,0,100524920.48,0,45943283.40,0,72217258.51,41990700.00,48167992.78,64098600.00,-3536400.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,10994601.52,0,9889913.08,0,13300121.82,0,-1203744.47,664300.00,-6151922.76,6649200.00,44319700.00,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,2943817.16,0,5837840.92,0,2900704.04,0,5548946.95,2652700.00,5633135.87,5584800.00,6479500.00,0.0
48,无形资产摊销,0,692954.19,0,1031311.90,0,464069.34,0,845479.03,296800.00,728845.83,733800.00,391000.00,0.0
49,长期待摊费用摊销,0,570264.86,0,1337233.05,0,665014.84,0,723183.25,408800.00,531508.74,2131800.00,2524000.00,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,-269180.59,0,-23000.00,0,202155.91,0,-77447.50,497300.00,89800.00,0.0
53,固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,-173400.00,254100.00,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,0,0,0,0,0,0,787134.23,787100.00,2332740.00,3310200.00,3958800.00,0.0
58,投资损失,0,-237709.71,0,-3195958.09,0,-2424401.92,0,-3052146.08,-1203300.00,-4660512.97,-33369000.00,-16913400.00,0.0
59,递延所得税资产减少,0,-986112.87,0,-1843642.23,0,-1517040.36,0,-3989847.49,-305900.00,5118839.61,-3613300.00,-3562600.00,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,-10700.00,10700.00,0.0
61,存货的减少,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62,经营性应收项目的减少,0,-119285589.21,0,-57312732.83,0,-75971142.00,0,-60249408.75,-63906300.00,18823525.23,54056400.00,481100.00,0.0
63,经营性应付项目的增加,0,6283859.67,0,38371722.98,0,-3247119.74,0,73273082.57,5605100.00,41583822.64,8233300.00,31491800.00,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,0,0,0,0,0,0.0
