,报表日期,20191231,20181231,20180630,20171231,20170630,20161231,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,780064512.25,688024855.94,303377299.28,471514730.30,205696364.36,411755888.70,213432324.78,192548859.49,95089474.52,47124570.00,0.0
3,收到的税费返还,3817683.28,6935935.61,3860096.73,5231458.65,2219297.51,3573426.13,1710147.07,2319513.01,846825.20,0,0.0
4,收到的其他与经营活动有关的现金,73002931.56,45750785.27,36532013.61,34908729.39,26552036.97,38119622.12,28601315.07,21968068.56,1774109.92,2105978.07,0.0
5,经营活动现金流入小计,856885127.09,740711576.82,343769409.62,511654918.34,234467698.84,453448936.95,243743786.92,216836441.06,97710409.64,49230548.07,0.0
6,购买商品、接受劳务支付的现金,530649934.41,316693366.03,195707410.68,244087834.11,114296702.46,299264608.70,159138027.68,142176212.42,46835903.86,39229715.53,0.0
7,支付给职工以及为职工支付的现金,76048833.70,66181021.70,37207928.49,53870911.62,27335316.88,39754726.44,21033154.59,20917455.64,10925588.89,2645204.79,0.0
8,支付的各项税费,45125945.30,54192968.13,41544645.21,40516250.60,28935007.42,40804564.88,12601208.41,15517643.63,12756617.04,1526232.43,0.0
9,支付的其他与经营活动有关的现金,107183904.37,137478093.94,43229494.45,126040498.75,51883124.37,73815228.10,60449552.84,63639914.20,49301128.98,34170240.76,0.0
10,经营活动现金流出小计,759008617.78,574545449.80,317689478.83,464515495.08,222450151.13,453639128.12,253221943.52,242251225.89,119819238.77,77571393.51,0.0
11,经营活动产生的现金流量净额,97876509.31,166166127.02,26079930.79,47139423.26,12017547.71,-190191.17,-9478156.60,-25414784.83,-22108829.13,-28340845.44,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,380.25,0,0,121625.64,88252.43,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,380.25,0.00,0.00,121625.64,88252.43,0.00,0.00,0.00,0.00,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,15092985.75,15984987.69,6423165.70,23181692.78,15668169.60,11902927.38,7201655.68,21764573.33,22874331.61,602832.68,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0.0
