,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1915803567.16,1132496090.96,679179684.77,181546963.19,1470395984.71,794379505.44,454032514.22,190203648.61,1126740044.80,668005271.19,372933319.86,134217987.95,962081239.33,573206250.44,308928849.35,805195810.92,680280551.08,581103766.77,494182873.80,0.0
3,收到的税费返还,3891878.24,24277.56,0,0,223750.47,297237.72,107341.65,0,1516177.18,1967919.65,1300181.54,162082.21,2149240.05,2224296.43,2149570.05,12104755.86,1327806.92,1314151.21,1005500.31,0.0
4,收到的其他与经营活动有关的现金,198023624.16,139538030.38,111887908.73,85579925.50,78129656.00,38539464.13,19528142.85,8165356.65,47256408.60,56761168.61,15539458.81,5079755.54,49592029.04,30729978.33,16342543.92,37078234.94,13424620.93,20109787.92,238089081.82,0.0
5,经营活动现金流入小计,2117719069.56,1272058398.90,791067593.50,267126888.69,1548749391.18,833216207.29,473667998.72,198369005.26,1175512630.58,726734359.45,389772960.21,139459825.70,1013822508.42,606160525.20,327420963.32,854378801.72,695032978.93,602527705.90,733277455.93,0.0
6,购买商品、接受劳务支付的现金,953777989.76,613995883.05,427089385.61,216565708.02,922797004.88,456213985.04,291803152.55,135394208.47,836936825.28,465174273.50,268347597.81,138832435.61,464670586.54,297162465.57,175218948.81,378645548.14,389308921.00,321733543.82,261413551.41,0.0
7,支付给职工以及为职工支付的现金,287469109.73,226715391.02,148976478.47,82938562.94,222445941.21,166286841.23,105289874.97,55302671.49,205664456.41,155602711.24,109966566.97,60733258.14,171951065.06,127736696.78,87227823.83,116774994.95,105689288.40,82091376.20,63825447.72,0.0
8,支付的各项税费,107330626.33,87778535.01,54800249.50,21039746.08,107676823.50,68611969.97,35994922.64,13533164.49,99744174.73,57099064.14,36698282.41,13635317.89,98595546.47,64399572.98,37654867.98,105222319.47,78188490.12,56801526.58,46272917.08,0.0
9,支付的其他与经营活动有关的现金,342225170.33,223468141.65,122176682.17,47285661.62,215858381.56,135323187.69,93020574.91,40541903.91,129828619.10,138352899.05,57064681.40,25245829.67,147541329.32,107872986.00,40153085.25,125201926.87,82575583.15,73068793.71,169461743.07,0.0
10,经营活动现金流出小计,1690802896.15,1151957950.73,753042795.75,367829678.66,1468778151.15,826435983.93,526108525.07,244771948.36,1272174075.52,816228947.93,472077128.59,238446841.31,882758527.39,597171721.33,340254725.87,725844789.43,655762282.67,533695240.31,540973659.28,0.0
11,经营活动产生的现金流量净额,426916173.41,120100448.17,38024797.75,-100702789.97,79971240.03,6780223.36,-52440526.35,-46402943.10,-96661444.94,-89494588.48,-82304168.38,-98987015.61,131063981.03,8988803.87,-12833762.55,128534012.29,39270696.26,68832465.59,192303796.65,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,3257986513.47,1861854199.83,971300000.00,303400000.00,1801510000.00,0,0,0,0,0,0,0,0,0,0,344045.30,571817.40,1030000.00,1420000.00,0.0
14,取得投资收益所收到的现金,23968.12,7185393.21,4132332.94,547076.51,10721927.14,0,0,0,0,0,0,0,0,0,0,0,0,0,798995.22,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,31960434.93,31971719.26,6409564.76,6339564.76,92633274.07,74235543.04,263971.04,263971.04,165394.31,44008.40,2238.40,2238.40,305329.41,161000.00,161000.00,839500.00,428500.00,203550.50,23000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,6310000.00,0,0,0,0,0,0,0,60000.00,0,0,0,2680000.00,0,0,26750000.00,0,0,0,0.0
18,投资活动现金流入小计,3296280916.52,1901011312.30,981841897.70,310286641.27,1904865201.21,74235543.04,263971.04,263971.04,225394.31,44008.40,2238.40,2238.40,2985329.41,161000.00,161000.00,27933545.30,1000317.40,1233550.50,2241995.22,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,269665210.00,153389849.29,95759301.18,42663841.75,191288784.13,186549447.70,76234432.64,46633010.33,107687954.49,86714981.97,59993576.50,30615312.50,168769437.79,111083034.42,68713788.45,127609178.12,78795514.60,44063643.00,30942846.17,0.0
20,投资所支付的现金,3291320000.00,1911858727.00,1175588727.00,658405000.00,1802760000.00,1250000.00,0,0,0,0,0,0,0,0,0,0,0,0,1920000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28867995.00,39028341.97,0.0
22,支付的其他与投资活动有关的现金,0,0,35013794.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,3560985210.00,2065248576.29,1306361822.89,701068841.75,1994048784.13,187799447.70,76234432.64,46633010.33,107687954.49,86714981.97,59993576.50,30615312.50,168769437.79,111083034.42,68713788.45,127609178.12,78795514.60,72931638.00,71891188.14,0.0
24,投资活动产生的现金流量净额,-264704293.48,-164237263.99,-324519925.19,-390782200.48,-89183582.92,-113563904.66,-75970461.60,-46369039.29,-107462560.18,-86670973.57,-59991338.10,-30613074.10,-165784108.38,-110922034.42,-68552788.45,-99675632.82,-77795197.20,-71698087.50,-69649192.92,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,596283018.87,596283018.87,0,0,0,0,0,0,0,86296296.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,112000000.00,112000000.00,87000000.00,29000000.00,310853416.22,193000000.00,143000000.00,20000000.00,62000000.00,62000000.00,20000000.00,0,233991228.05,233991228.05,117775099.67,247508771.95,127000000.00,244500000.00,130800000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,112000000.00,112000000.00,87000000.00,29000000.00,310853416.22,193000000.00,143000000.00,20000000.00,658283018.87,658283018.87,20000000.00,0.00,233991228.05,233991228.05,117775099.67,247508771.95,127000000.00,330796296.00,130800000.00,0.0
32,偿还债务支付的现金,190000000.00,160000000.00,130000000.00,45000000.00,112500000.00,77637750.00,52637750.00,12500000.00,92000000.00,32500000.00,20000000.00,7500000.00,159000000.00,120000000.00,60000000.00,144000000.00,175000000.00,223300000.00,31000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,36344141.53,32040826.70,17709615.69,4855423.06,50311888.93,44451562.30,5902353.02,2886963.19,13816060.59,10077271.57,6495600.70,3258697.92,10785671.72,6162155.04,4720680.03,8994692.13,6442045.84,8672700.53,216788131.52,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,75034448.37,63208712.91,17441048.59,8830910.68,15454093.70,5004182.72,0,0,15502978.87,2510418.87,0,0,0,0,0,0,0,0,0,0.0
36,筹资活动现金流出小计,301378589.90,255249539.61,165150664.28,58686333.74,178265982.63,127093495.02,58540103.02,15386963.19,121319039.46,45087690.44,26495600.70,10758697.92,169785671.72,126162155.04,64720680.03,152994692.13,181442045.84,231972700.53,247788131.52,0.0
37,筹资活动产生的现金流量净额,-189378589.90,-143249539.61,-78150664.28,-29686333.74,132587433.59,65906504.98,84459896.98,4613036.81,536963979.41,613195328.43,-6495600.70,-10758697.92,64205556.33,107829073.01,53054419.64,94514079.82,-54442045.84,98823595.47,-116988131.52,0.0
38,四、汇率变动对现金及现金等价物的影响,531.10,5636.30,5636.30,0,5570.90,95.76,0,0,-6049.21,821.60,-2524.54,-75.40,830.76,4.02,4.02,5.05,34242.02,631539.49,-4982.94,0.0
39,五、现金及现金等价物净增加额,-27166178.87,-187380719.13,-364640155.42,-521171324.19,123380661.60,-40877080.56,-43951090.97,-88158945.58,332833925.08,437030587.98,-148793631.72,-140358863.03,29486259.74,5895846.48,-28332127.34,123372464.34,-92932304.76,96589513.05,5661489.27,0.0
40,加:期初现金及现金等价物余额,660731265.64,660731265.64,660731265.64,660731265.64,537350604.04,537350604.04,537350604.04,537350604.04,204516678.96,204516678.96,204516678.96,204516678.96,175030419.22,175030419.22,175030419.22,51657954.88,144590259.64,48000746.59,42339257.32,0.0
41,六、期末现金及现金等价物余额,633565086.77,473350546.51,296091110.22,139559941.45,660731265.64,496473523.48,493399513.07,449191658.46,537350604.04,641547266.94,55723047.24,64157815.93,204516678.96,180926265.70,146698291.88,175030419.22,51657954.88,144590259.64,48000746.59,0.0
42,附注,,,,,,,,,,,,,,,,,,,,
43,净利润,114182277.97,0,35410726.58,0,58732137.52,0,19279186.39,0,113734835.72,0,36284428.83,0,122400828.67,0,42392400.00,116534086.23,98682412.33,52242100.00,66492600.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,70351497.95,0,19312522.03,0,27711934.88,0,14759954.15,0,18859842.33,0,13465375.42,0,7715006.31,0,9106800.00,6142197.61,7289868.45,459900.00,-2320500.00,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,53197346.90,0,20208039.62,0,29739050.97,0,7502946.34,0,14824859.54,0,7069154.93,0,13045444.39,0,6203000.00,12932902.91,11596681.00,9173500.00,5716200.00,0.0
48,无形资产摊销,4259543.10,0,1915892.41,0,3299323.95,0,1475662.42,0,2573037.87,0,1240980.27,0,1974393.89,0,857100.00,1658651.80,1601630.18,1599500.00,648400.00,0.0
49,长期待摊费用摊销,652888.09,0,305383.38,0,318863.68,0,141854.03,0,278643.68,0,139321.91,0,451222.67,0,238900.00,471473.68,309454.09,198000.00,252000.00,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,131503.46,0,665.61,0,507718.84,0,517739.25,0,-39589.86,0,-1692.01,0,574127.46,0,294300.00,992261.52,-48397.06,926100.00,3600.00,0.0
53,固定资产报废损失,1064011.84,0,0,0,156842.71,0,154317.51,0,13314.86,0,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,28542183.05,0,11371197.18,0,7762229.25,0,704624.62,0,1688563.28,0,297460.79,0,4264976.13,0,3069200.00,6536137.96,6360681.60,8130600.00,3699100.00,0.0
58,投资损失,-10416362.47,0,-3454797.99,0,-10196707.83,0,15188.34,0,-7303.50,0,-8746.51,0,-2211.14,0,0,0,183916.15,1083400.00,-173800.00,0.0
