,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,
2,销售商品、提供劳务收到的现金,657124789.35,411589232.47,650037085.46,393100025.85,332056031.21,346255199.91,190993193.46,214225354.54,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,3315475.29,1213869.05,12145732.84,8998366.11,7231064.70,919892.95,1371264.02,5528889.31,0.0
5,经营活动现金流入小计,660440264.64,412803101.52,662182818.30,402098391.96,339287095.91,347175092.86,192364457.48,219754243.85,0.0
6,购买商品、接受劳务支付的现金,375724483.33,226125231.15,444575153.50,380076914.47,256060988.92,222847400.71,161904547.25,138334653.26,0.0
7,支付给职工以及为职工支付的现金,68762650.03,50055617.40,58220253.01,41514456.18,28583611.91,45509724.65,38337383.52,36606937.13,0.0
8,支付的各项税费,63717841.32,40426991.22,51197718.90,45144069.31,33442056.81,19733848.05,28741431.78,7140313.96,0.0
9,支付的其他与经营活动有关的现金,47799066.45,29494922.22,59544209.32,42386375.72,22863506.12,43629567.38,30267327.17,21454145.76,0.0
10,经营活动现金流出小计,556004041.13,346102761.99,613537334.73,509121815.68,340950163.76,331720540.79,259250689.72,203536050.11,0.0
11,经营活动产生的现金流量净额,104436223.51,66700339.53,48645483.57,-107023423.72,-1663067.85,15454552.07,-66886232.24,16218193.74,0.0
12,二、投资活动产生的现金流量,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,12700247.69,0,8000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,0.00,0.00,0.00,0.00,0.00,12700247.69,0.00,8000.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,643694.33,303306.71,2321889.68,1817434.31,1652292.33,1193394.38,2062415.34,1390389.98,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,643694.33,303306.71,2321889.68,1817434.31,1652292.33,1193394.38,2062415.34,1390389.98,0.0
24,投资活动产生的现金流量净额,-643694.33,-303306.71,-2321889.68,-1817434.31,-1652292.33,11506853.31,-2062415.34,-1382389.98,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,103000000.00,125460000.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,1540000.00,2000000.00,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,543629.01,0,0.0
31,筹资活动现金流入小计,0.00,0.00,0.00,0.00,0.00,104540000.00,128003629.01,0.00,0.0
32,偿还债务支付的现金,0,0,1000000.00,0,0,2540000.00,0,0,0.0
33,分配股利、利润或偿付利息所支付的现金,0,0,51330.00,26245.00,26245.00,7014578.30,28024650.00,57427.48,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,186975159.01,94155509.62,11965491.12,4022546.10,32267265.90,8269582.62,0,212131.71,0.0
36,筹资活动现金流出小计,186975159.01,94155509.62,13016821.12,4048791.10,32293510.90,17824160.92,28024650.00,269559.19,0.0
37,筹资活动产生的现金流量净额,-186975159.01,-94155509.62,-13016821.12,-4048791.10,-32293510.90,86715839.08,99978979.01,-269559.19,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-83182629.83,-27758476.80,33306772.77,-112889649.13,-35608871.08,113677244.46,31030331.43,14566244.57,0.0
40,加:期初现金及现金等价物余额,207566573.54,207566573.54,174259800.77,174259800.77,174259800.77,60582556.31,29552224.88,14985980.31,0.0
41,六、期末现金及现金等价物余额,124383943.71,179808096.74,207566573.54,61370151.64,138650929.69,174259800.77,60582556.31,29552224.88,0.0
42,附注,,,,,,,,,
43,净利润,0,134016561.22,170811702.94,0,0,0,0,0,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,17994634.52,32869420.13,0,0,0,0,0,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,965469.13,1896295.98,0,0,0,0,0,0.0
48,无形资产摊销,0,69856.26,109217.19,0,0,0,0,0,0.0
49,长期待摊费用摊销,0,25000.09,234770.01,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,0,0.0
53,固定资产报废损失,0,0,14425.02,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,0,51330.00,0,0,0,0,0,0.0
58,投资损失,0,0,0,0,0,0,0,0,0.0
59,递延所得税资产减少,0,-3137885.72,-4841652.41,0,0,0,0,0,0.0
60,递延所得税负债增加,0,-937.46,-2552.73,0,0,0,0,0,0.0
61,存货的减少,0,-142962357.15,3378149.95,0,0,0,0,0,0.0
62,经营性应收项目的减少,0,-104533730.94,-316110756.27,0,0,0,0,0,0.0
63,经营性应付项目的增加,0,164263729.58,160235133.76,0,0,0,0,0,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,0,0.0
67,经营活动产生现金流量净额,0,66700339.53,48645483.57,0,0,0,0,0,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,0,179808096.74,207566573.54,0,0,0,0,0,0.0
72,现金的期初余额,0,207566573.54,174259800.77,0,0,0,0,0,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,-27758476.80,33306772.77,0,0,0,0,0,0.0
