,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20121231,20120630,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1111830823.61,813069388.73,355009999.84,913476967.47,568895563.22,361916993.62,149464858.32,772426796.56,516738471.92,330498079.94,162717439.97,552269867.76,336943271.89,238657639.33,105126875.74,453516737.12,314413274.74,206898380.57,94607387.34,679430256.89,530987422.58,335737490.36,145643181.77,602480554.29,566183655.54,289429376.01,492606713.56,437588393.14,326497925.49,0.0
3,收到的税费返还,7265029.54,5856455.45,3002781.43,3748851.53,3748851.53,2705006.87,2705006.87,1241793.87,1241793.89,0,0,4909595.04,4953842.26,3927782.76,2964768.93,6870942.75,5730813.28,3246078.05,2332322.39,4855179.02,4855179.02,4383790.44,1972705.70,2017989.76,1405348.43,21880.71,461153.02,0,2133753.64,0.0
4,收到的其他与经营活动有关的现金,1230889.37,1154573.31,159764.65,4135879.56,923262.22,453607.49,284763.55,3490211.98,665670.21,541026.96,122606.70,1946595.34,814183.24,571445.18,214789.59,1417502.22,570000.00,530000.00,244979.00,879427.10,80000.00,80000.00,219233.72,900438.56,3306754.40,606506.34,29023060.60,11749464.47,22019018.43,0.0
5,经营活动现金流入小计,1120326742.52,820080417.49,358172545.92,921361698.56,573567676.97,365075607.98,152454628.74,777158802.41,518645936.02,331039106.90,162840046.67,559126058.14,342711297.39,243156867.27,108306434.26,461805182.09,321497599.61,211402137.04,97184688.73,685164863.01,536543460.78,340608466.85,147835121.19,605398982.61,570895758.37,290057763.06,522090927.18,449337857.61,350650697.56,0.0
6,购买商品、接受劳务支付的现金,1008592753.77,746762332.59,375750976.96,670101894.72,463393749.49,281672984.31,137437716.69,403673983.08,231095175.46,159913134.80,72530325.72,306986717.65,164678090.96,143187354.35,64141606.31,291431195.50,190946574.42,148251234.15,76574406.24,422864443.22,317546639.50,203094624.93,80604638.15,372565270.82,368096598.34,152067447.19,296593286.41,236249136.28,192474449.45,0.0
7,支付给职工以及为职工支付的现金,85810761.80,61654227.25,34499126.61,122926269.34,93156491.65,65928960.94,32181634.93,93474781.45,79188984.32,53479668.88,27915710.52,84622957.44,64264716.19,40331779.28,18928456.01,73822483.38,58942027.01,40583309.37,19903393.77,70760626.38,52160609.46,35998770.42,18051492.92,61671418.22,57054142.78,25378034.39,57845987.09,36127618.24,35507974.10,0.0
8,支付的各项税费,23604495.50,21716057.95,16472318.97,32145344.59,26414636.19,18528429.59,10494676.25,89008433.98,82878392.35,57099076.91,22294904.17,57433577.98,38827088.32,18626173.17,5600190.82,51503309.37,32137144.16,31109558.94,3383494.20,62498037.82,44080813.91,31974882.46,5698011.46,67337452.32,65935028.15,34131906.25,49516050.34,43943251.00,37056701.48,0.0
9,支付的其他与经营活动有关的现金,17709355.77,12417715.70,6851378.21,89242057.92,23498777.64,15397980.28,9458522.84,68108624.97,23147320.95,17799267.40,5302695.06,55971215.16,22631012.55,15282453.12,6254450.39,33953635.61,26940979.70,15542889.20,7673244.78,28231943.48,33942766.37,17949110.60,8077099.77,25404020.73,38303890.41,20955113.24,32716435.54,38582317.62,21866790.42,0.0
10,经营活动现金流出小计,1135717366.84,842550333.49,433573800.75,914415566.57,606463654.97,381528355.12,189572550.71,654265823.48,416309873.08,288291147.99,128043635.47,505014468.23,290400908.02,217427759.92,94924703.53,450710623.86,308966725.29,235486991.66,107534538.99,584355050.90,447730829.24,289017388.41,112431242.30,526978162.09,529389659.68,232532501.07,436671759.38,354902323.14,286905915.45,0.0
11,经营活动产生的现金流量净额,-15390624.32,-22469916.00,-75401254.83,6946131.99,-32895978.00,-16452747.14,-37117921.97,122892978.93,102336062.94,42747958.91,34796411.20,54111589.91,52310389.37,25729107.35,13381730.73,11094558.23,12530874.32,-24084854.62,-10349850.26,100809812.11,88812631.54,51591078.44,35403878.89,78420820.52,41506098.69,57525261.99,85419167.80,94435534.47,63744782.11,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,100000000.00,200000000.00,150000000.00,100000000.00,134262273.79,226000000.00,126000000.00,121000000.00,0,228500000.00,34000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,2137561.64,1651397.26,1156602.74,728109.59,3349067.53,2565615.48,1762218.22,1748629.18,3919705.75,3057326.03,157413.66,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,79487.94,58567.59,19620.69,10675927.73,9801199.94,9152526.81,165521.00,514573.45,478663.26,353077.78,32478.63,2880515.47,2893215.56,2884960.00,0,3543384.62,64183.76,44709.26,0,528775.86,528775.86,398017.86,0,614480.00,0,0,18297473.72,10600.00,421025.15,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,79487.94,58567.59,19620.69,10675927.73,9801199.94,9152526.81,165521.00,102652135.09,202130060.52,151509680.52,100760588.22,140491856.79,231458831.04,130647178.22,122748629.18,7463090.37,231621509.79,34202122.92,0.00,528775.86,528775.86,398017.86,0.00,614480.00,0.00,0.00,18297473.72,10600.00,421025.15,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,166883829.44,114757308.12,74920785.31,138684767.24,127212096.26,76397204.83,22541081.13,120459037.56,110872089.38,59963970.92,27897800.19,58485109.03,44730735.99,41776029.10,18950465.28,46194178.36,23433411.95,14046221.43,4044516.90,68818811.78,55289182.98,36535958.45,11015730.89,35640638.41,20667967.57,15387092.67,101660447.88,62858163.74,45551673.50,0.0
20,投资所支付的现金,0,0,0,0,0,0,0.00,0,150000000.00,100000000.00,50000000.00,100000000.00,205000000.00,105000000.00,0,134262273.79,383500000.00,242500000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3643411.80,0,0.0
23,投资活动现金流出小计,167883829.44,114757308.12,74920785.31,138684767.24,127212096.26,76397204.83,22541081.13,120459037.56,260872089.38,159963970.92,77897800.19,158485109.03,249730735.99,146776029.10,18950465.28,180456452.15,406933411.95,256546221.43,4044516.90,68818811.78,55289182.98,36535958.45,11015730.89,35640638.41,20667967.57,15387092.67,101660447.88,66501575.54,45551673.50,0.0
24,投资活动产生的现金流量净额,-167804341.50,-114698740.53,-74901164.62,-128008839.51,-117410896.32,-67244678.02,-22375560.13,-17806902.47,-58742028.86,-8454290.40,22862788.03,-17993252.24,-18271904.95,-16128850.88,103798163.90,-172993361.78,-175311902.16,-222344098.51,-4044516.90,-68290035.92,-54760407.12,-36137940.59,-11015730.89,-35026158.41,-20667967.57,-15387092.67,-83362974.16,-66490975.54,-45130648.35,0.0
