,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,262544639.62,176540319.50,87241790.19,436115314.24,261962164.34,148435953.75,86130397.43,266819518.50,97560172.83,209910938.29,42445682.60,123840546.22,82878021.12,62523259.07,0.0
3,收到的税费返还,0,0,0,0,0,6547556.58,2292093.68,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,6185891.25,2499091.65,2376144.55,5589652.95,3172474.00,5018243.03,2339091.36,13352208.22,4167556.32,7831708.42,3162603.75,4506696.82,2360277.77,1530295.75,0.0
5,经营活动现金流入小计,268730530.87,179039411.15,89617934.74,441704967.19,265134638.34,160001753.36,90761582.47,280171726.72,101727729.15,217742646.71,45608286.35,128347243.04,85238298.89,64053554.82,0.0
6,购买商品、接受劳务支付的现金,245109522.34,163504267.82,97261723.25,380568649.48,300822211.52,191385178.24,111922160.48,299288845.09,112524984.36,151547796.13,55649839.99,118086974.50,74878088.38,52013031.53,0.0
7,支付给职工以及为职工支付的现金,54317147.25,38313868.03,15127571.51,55233769.65,40689439.54,24646930.90,8919604.95,37117618.04,18953928.03,23712666.41,12193604.59,16830892.11,11089727.89,7978799.92,0.0
8,支付的各项税费,15828091.02,10318880.68,4692414.16,11235367.00,2050554.56,7280169.68,2812904.29,13346882.92,8747141.94,12333186.58,4831341.11,3366835.16,3233842.05,472108.41,0.0
9,支付的其他与经营活动有关的现金,16365650.76,10802146.22,5985939.67,11913257.49,9189893.49,9156956.27,12110058.46,7928110.14,4815099.51,8862180.47,7910025.52,8843101.18,7824531.62,4616247.96,0.0
10,经营活动现金流出小计,331620411.37,222939162.75,123067648.59,458951043.62,352752099.11,232469235.09,135764728.18,357681456.19,145041153.84,196455829.59,80584811.21,147127802.95,97026189.94,65080187.82,0.0
11,经营活动产生的现金流量净额,-62889880.50,-43899751.60,-33449713.85,-17246076.43,-87617460.77,-72467481.73,-45003145.71,-77509729.47,-43313424.69,21286817.12,-34976524.86,-18780559.91,-11787891.05,-1026633.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,
13,收回投资所收到的现金,313524293.49,254961910.32,150511589.47,395883587.86,309282153.67,249370000.00,148800000.00,217079912.51,95162476.20,262220050.38,76929508.19,18205509.86,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,16697.95,13417.08,0,0,0,0,0,259632.87,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,25000.00,0,0.00,0,102016.43,0,608.80,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0.00,0,288229.03,688229.03,500000.00,0,700000.00,820000.00,0,0.0
18,投资活动现金流入小计,313524293.49,254961910.32,150511589.47,395908587.86,309282153.67,249386697.95,148813417.08,217470157.97,95850705.23,262220659.18,76929508.19,18905509.86,1079632.87,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,5803822.91,3888848.62,1510929.31,12062426.08,11067016.90,4030656.40,3600700.00,48165024.05,16955321.63,28720143.13,4598146.41,16271498.34,1383575.72,2324623.70,0.0
20,投资所支付的现金,248740000.00,181198559.30,96884733.79,398404102.80,249720000.00,176720000.00,110730000.00,263550000.00,66260000.00,261350000.00,65000000.00,35500000.00,11100000.00,6000000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0.00,0,0,0,0,0,700000.00,0,820000.00,0.0
23,投资活动现金流出小计,254543822.91,185087407.92,98395663.10,410466528.88,260787016.90,180750656.40,114330700.00,311715024.05,83215321.63,290070143.13,69598146.41,52471498.34,12483575.72,9144623.70,0.0
24,投资活动产生的现金流量净额,58980470.58,69874502.40,52115926.37,-14557941.02,48495136.77,68636041.55,34482717.08,-94244866.08,12635383.60,-27849483.95,7331361.78,-33565988.48,-11403942.85,-9144623.70,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,75793396.23,75793396.23,0.00,0,115115566.04,115115566.04,10087264.16,8106132.08,66000000.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,1600000.00,1600000.00,0.00,0,800000.00,800000.00,0,0,0,0,0,0.0
28,取得借款收到的现金,103074231.81,66364971.70,0,137907405.00,123407405.00,68900000.00,0,120172917.00,18967500.00,98488240.60,20000000.00,47000000.00,41757081.00,5000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,386853.15,0,0,0,27402098.04,0,0,11091745.59,769297.27,0,100000.00,427000.00,0,0.0
31,筹资活动现金流入小计,103074231.81,66751824.85,0.00,213700801.23,199200801.23,96302098.04,0.00,235288483.04,145174811.63,109344802.03,28106132.08,113100000.00,42184081.00,5000000.00,0.0
32,偿还债务支付的现金,90116304.98,70490215.99,9618683.99,178977837.78,86670815.83,48871210.39,11971210.39,36794947.20,35583073.60,75000000.00,2000000.00,40500000.00,18257081.00,0,0.0
33,分配股利、利润或偿付利息所支付的现金,3485072.12,2036064.06,1235772.15,15068379.84,13706278.34,11599443.45,1586110.76,3692939.78,1513103.15,15987517.00,1210903.08,15912855.48,950976.94,114155.56,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,6586369.49,3931233.96,4631020.12,9564182.50,11667497.63,36485452.15,0,913905.47,12057844.94,5260909.95,0,427000.00,0,100000.00,0.0
36,筹资活动现金流出小计,100187746.59,76457514.01,15485476.26,203610400.12,112044591.80,96956105.99,13557321.15,41401792.45,49154021.69,96248426.95,3210903.08,56839855.48,19208057.94,214155.56,0.0
37,筹资活动产生的现金流量净额,2886485.22,-9705689.16,-15485476.26,10090401.11,87156209.43,-654007.95,-13557321.15,193886690.59,96020789.94,13096375.08,24895229.00,56260144.52,22976023.06,4785844.44,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-1022924.70,16269061.64,3180736.26,-21713616.34,48033885.43,-4485448.13,-24077749.78,22132095.04,65342748.85,6533708.25,-2749934.08,3913596.13,-215810.84,-5385412.26,0.0
40,加:期初现金及现金等价物余额,15291265.26,15291265.26,15291265.26,37004881.60,37004881.60,37004881.60,37004881.60,14872786.56,14872786.56,8339078.31,8339078.31,4425482.18,4641293.02,10026705.28,0.0
41,六、期末现金及现金等价物余额,14268340.56,31560326.90,18472001.52,15291265.26,85038767.03,32519433.47,12927131.82,37004881.60,80215535.41,14872786.56,5589144.23,8339078.31,4425482.18,4641293.02,0.0
42,附注,,,,,,,,,,,,,,,
43,净利润,0,28722088.70,0,50025352.10,0,27170226.09,0,33779457.02,18489417.60,24288750.91,13386647.47,17561955.27,8643371.97,-1619909.10,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,0,0,5246244.33,0,2324195.04,0,1371700.99,5228501.48,1786929.41,3252319.75,1699800.75,785568.27,310854.60,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,2195339.30,0,4639820.89,0,2275852.77,0,2623842.46,812326.77,1374551.34,638190.62,807824.95,588339.86,342383.69,0.0
48,无形资产摊销,0,420742.74,0,812790.77,0,395654.88,0,530424.02,175314.49,293788.50,143048.10,180692.85,22423.05,33895.53,0.0
49,长期待摊费用摊销,0,154194.76,0,448540.05,0,156345.50,0,255145.63,110000.00,0,0.00,776350.01,776349.84,754592.34,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,-12222.72,0,0,0,-63263.00,0,12049.68,0,0,0,0,0.0
53,固定资产报废损失,0,1641.42,0,5641.03,0,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,2114191.59,0,7513627.89,0,3442967.72,0,3056071.57,813172.31,2330190.04,1210903.08,1966014.51,950976.94,114155.56,0.0
58,投资损失,0,-1078910.32,0,-1513587.86,0,-1187090.43,0,-779912.51,-502476.20,-1290589.26,-429508.19,-1303918.55,-61224.18,0,0.0
59,递延所得税资产减少,0,-493877.42,0,-1114244.97,0,-329202.04,0,-572069.93,-3258859.90,170293.59,-771147.31,-164285.29,-201042.52,-622324.24,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,存货的减少,0,12657067.43,0,-110850505.13,0,-52600152.74,0,-101237974.53,11061721.04,-43899063.57,19099260.29,-19611343.16,-16437341.15,-22168274.27,0.0
62,经营性应收项目的减少,0,-32086672.89,0,-86322545.50,0,-79007890.94,0,-49262183.08,-99985929.72,-45802568.79,-67770202.27,-34598352.97,-12882630.12,-1331482.85,0.0
63,经营性应付项目的增加,0,-58460944.18,0,113875012.69,0,24891612.42,0,32789031.89,23743387.45,82022485.27,-3668295.94,13904701.72,6027316.99,23159475.74,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67,经营活动产生现金流量净额,0,-43899751.60,0,-17246076.43,0,-72467481.73,0,-77509729.47,-43313424.69,21286817.12,-34976524.86,-18780559.91,-11787891.05,-1026633.00,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,923076.92,0,0,0,0,0,0,0.0
71,现金的期末余额,0,31560326.90,0,15291265.26,0,32519433.47,0,37004881.60,80215535.41,14872786.56,5589144.23,8339078.31,4425482.18,4641293.02,0.0
72,现金的期初余额,0,15291265.26,0,37004881.60,0,37004881.60,0,14872786.56,14872786.56,8339078.31,8339078.31,4425482.18,4641293.02,10026705.28,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,16269061.64,0,-21713616.34,0,-4485448.13,0,22132095.04,65342748.85,6533708.25,-2749934.08,3913596.13,-215810.84,-5385412.26,0.0
