,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,665691239.76,421053489.39,0,1103339501.78,793460978.36,567738488.48,0,818717834.83,369803522.91,165098470.36,0.0
3,收到的税费返还,38844108.89,13359621.58,0,59538739.05,44080863.58,24302010.02,0,59814257.25,25924914.04,12773075.79,0.0
4,收到的其他与经营活动有关的现金,227358579.75,141244804.51,0,251459170.52,137557589.99,100058161.59,0,169596464.10,113867182.66,36703447.14,0.0
5,经营活动现金流入小计,931893928.40,575657915.48,0,1414337411.35,975099431.93,692098660.09,0,1048128556.18,509595619.61,214574993.29,0.0
6,购买商品、接受劳务支付的现金,434633934.52,291716635.33,0,545460113.85,356037915.87,230615459.45,0,332053766.64,58060967.90,33466495.59,0.0
7,支付给职工以及为职工支付的现金,142786947.25,94204881.14,0,176063166.86,137386647.68,94077516.23,0,139161866.81,93108289.16,58457520.96,0.0
8,支付的各项税费,92331814.16,50552654.95,0,125084100.61,108618442.59,73172945.47,0,41605305.36,69980760.90,31818688.95,0.0
9,支付的其他与经营活动有关的现金,241329583.05,121373402.47,0,314898639.42,266397787.63,209852056.97,0,257702421.11,156994255.25,31791919.84,0.0
10,经营活动现金流出小计,911082278.98,557847573.89,0,1161506020.73,868440793.77,607717978.12,0,770523359.92,378144273.21,155534625.34,0.0
11,经营活动产生的现金流量净额,20811649.42,17810341.59,27836800.00,252831390.62,106658638.16,84380681.97,41104500.00,277605196.26,131451346.40,59040367.95,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,
13,收回投资所收到的现金,226483525.25,119746128.57,0,319332429.56,317469462.89,247015764.26,0,891859565.47,258298438.12,40165316.30,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,5800.00,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,2500000.00,2500000.00,6022000.00,0,0,0,0,0.0
18,投资活动现金流入小计,226483525.25,119746128.57,0,321832429.56,319969462.89,253037764.26,0,891865365.47,258298438.12,40165316.30,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,113313227.13,34734081.35,0,87864537.67,66520948.08,55557919.25,0,225366906.36,88157873.97,15147953.44,0.0
20,投资所支付的现金,150264915.00,0,0,289828296.00,262947100.00,161110600.00,0,921884200.00,468748000.00,25000000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,5000000.00,28547397.28,0,0.0
23,投资活动现金流出小计,263578142.13,34734081.35,0,377692833.67,329468048.08,216668519.25,0,1152251106.36,585453271.25,40147953.44,0.0
24,投资活动产生的现金流量净额,-37094616.88,85012047.22,0,-55860404.11,-9498585.19,36369245.01,0,-260385740.89,-327154833.13,17362.86,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,
26,吸收投资收到的现金,1019924245.28,0,0,0,0,0,0,0,404671700.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0,120000000.00,20000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,15256704.56,5436925.73,13962466.21,0.0
31,筹资活动现金流入小计,1019924245.28,0.00,0,0.00,0.00,0.00,0,15256704.56,530108625.73,33962466.21,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,0,20000000.00,120000000.00,0,0.0
33,分配股利、利润或偿付利息所支付的现金,0,0,0,46040208.30,41798106.40,36649649.74,0,40951771.50,43173320.83,187833.33,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,32602686.07,14009520.03,0.0
36,筹资活动现金流出小计,0.00,0.00,0,46040208.30,41798106.40,36649649.74,0,60951771.50,195776006.90,14197353.36,0.0
37,筹资活动产生的现金流量净额,1019924245.28,0.00,0,-46040208.30,-41798106.40,-36649649.74,0,-45695066.94,334332618.83,19765112.85,0.0
38,四、汇率变动对现金及现金等价物的影响,13749833.54,442492.78,0,27380724.22,10050950.95,6436014.54,0,-10632781.43,5099401.93,3297145.52,0.0
39,五、现金及现金等价物净增加额,1017391111.36,103264881.59,27836800.00,178311502.43,65412897.52,90536291.78,41104500.00,-39108393.00,143728534.03,82119989.18,0.0
40,加:期初现金及现金等价物余额,401578892.78,401578892.78,0,223267390.35,223267390.35,223267390.35,0,262375783.35,118647249.32,36527260.14,0.0
41,六、期末现金及现金等价物余额,1418970004.14,504843774.37,0,401578892.78,288680287.87,313803682.13,0,223267390.35,262375783.35,118647249.32,0.0
42,附注,,,,,,,,,,,
43,净利润,0,0,0,286237510.24,0,136668700.00,0,180587100.00,91920083.32,57144400.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,0,0,25607303.56,0,0,0,0,3348326.47,0,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,0,0,15629512.15,0,9109100.00,0,14521500.00,6167519.36,2678500.00,0.0
48,无形资产摊销,0,0,0,2692415.92,0,0,0,0,341981.64,0,0.0
49,长期待摊费用摊销,0,0,0,186674.26,0,0,0,0,829697.28,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,0,0,0,0.0
53,固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,0,0,-26376050.19,0,0,0,0,-4413114.80,0,0.0
58,投资损失,0,0,0,-4387829.56,0,0,0,0,-298438.12,0,0.0
59,递延所得税资产减少,0,0,0,-3961998.73,0,0,0,0,605143.88,0,0.0
60,递延所得税负债增加,0,0,0,-8010.96,0,0,0,0,-8010.97,0,0.0
61,存货的减少,0,0,0,-187587979.87,0,-128672800.00,0,-245529500.00,-199553972.68,-94512800.00,0.0
62,经营性应收项目的减少,0,0,0,-89216532.28,0,-170029100.00,0,-163082300.00,-115000362.84,-76818000.00,0.0
63,经营性应付项目的增加,0,0,0,234016376.08,0,236044600.00,0,464018600.00,347512493.86,174273100.00,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0.0
