,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,346086053.90,201043876.29,104357554.72,560701363.18,378086391.62,241429976.08,137286372.78,489320466.86,331240517.43,213556870.02,114176885.89,436790307.75,289349518.35,181998548.90,97934632.95,418562333.79,301278342.76,203953139.27,103766474.62,457870850.59,326069464.25,208452648.01,420891449.68,381607004.52,308423907.66,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,2800599.15,1494664.48,828127.62,9584488.36,4585224.91,3459915.04,1705856.78,6105216.52,3666400.19,2543202.45,1788523.18,14365476.16,12844453.95,8789416.91,1650170.23,5422916.43,4870128.32,3011626.12,1531433.91,5448484.91,3682846.23,2249833.13,4945606.84,1537633.03,2180463.39,0.0
5,经营活动现金流入小计,348886653.05,202538540.77,105185682.34,570285851.54,382671616.53,244889891.12,138992229.56,495425683.38,334906917.62,216100072.47,115965409.07,451155783.91,302193972.30,190787965.81,99584803.18,423985250.22,306148471.08,206964765.39,105297908.53,463319335.50,329752310.48,210702481.14,425837056.52,383144637.55,310604371.05,0.0
6,购买商品、接受劳务支付的现金,160820706.76,95302054.88,38427653.81,323709008.27,224354731.18,140179382.67,78124537.48,232429140.93,164718939.10,87585783.56,40408905.50,219768727.84,166648069.22,116138523.25,62463472.34,224059614.42,157432667.29,91262286.13,40087485.54,177186898.82,134966144.61,83708043.89,224739345.76,191208346.46,155684844.82,0.0
7,支付给职工以及为职工支付的现金,67417968.17,46326772.42,24215502.95,83418422.19,50901797.97,40057187.59,22055368.21,71484560.11,50811178.23,35234746.56,20620646.62,68187938.43,49064601.53,33845794.89,18815486.99,59155576.23,39316425.08,26474385.11,15996653.05,54761960.98,40513620.75,27600051.56,52799111.37,46790230.93,43485318.80,0.0
8,支付的各项税费,29414224.02,22257035.33,11827123.35,51862748.42,38147158.24,25535143.50,12824922.35,64761912.11,50316248.96,37517218.94,21228247.43,47901895.60,29085324.46,23380046.01,14112424.07,66560458.90,52620073.30,36969388.65,18165457.18,83781364.69,59407631.60,36893216.25,60283625.78,60935390.14,41128664.35,0.0
