,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,68165627.20,28734608.60,3977401.40,187967733.17,96003264.39,88294188.39,36644464.19,139839879.78,29061436.45,12610662.47,2374478.67,135256236.14,44726556.54,19812217.14,3088147.80,185920379.77,79112983.36,60823435.92,33492138.00,164898566.48,74331848.46,63391000.86,20841814.06,151372821.25,76517169.40,61248863.78,14408575.50,132841543.94,63925311.26,43067997.66,9820604.30,122372111.15,51520907.71,44453821.18,8832008.00,102893097.72,79282788.51,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84767.46,0,0,0,6263521.14,3357042.54,0,0,6503364.12,3000000.00,0,0,4773817.62,0,0,0,4258001.83,8680074.35,0.0
4,收到的其他与经营活动有关的现金,11437351.28,10647140.79,7268100.40,29518791.09,15238148.45,19310818.37,6745613.87,47923538.70,21726536.83,20123640.89,5414649.40,8337651.51,18124680.71,17898059.85,53691025.27,47598519.60,14019734.47,13784904.70,38885650.55,10653120.53,13850877.52,10652151.98,8528994.29,16057491.76,11328052.51,3586373.55,3089945.65,16128877.41,14138572.28,6278657.76,6425233.18,10433531.23,49886030.19,44338812.95,7521398.27,13941461.03,3727275.23,0.0
5,经营活动现金流入小计,79602978.48,39381749.39,11245501.80,217486524.26,111241412.84,107605006.76,43390078.06,187763418.48,50787973.28,32734303.36,7789128.07,143593887.65,62851237.25,37710276.99,56779173.07,233518899.37,93132717.83,74608340.62,72377788.55,175636454.47,88182725.98,74043152.84,29370808.35,173693834.15,91202264.45,64835237.33,17498521.15,155473785.47,81063883.54,49346655.42,16245837.48,137579460.00,101406937.90,88792634.13,16353406.27,121092560.58,91690138.09,0.0
6,购买商品、接受劳务支付的现金,17820204.64,12649391.60,9710648.20,65047897.84,49457821.38,9958444.71,7523263.23,63473895.59,38112579.51,27610703.22,36219716.20,97500459.14,51653119.69,19785309.19,22572814.13,226537810.01,195727981.01,179568933.37,121580571.66,118236246.86,146731896.05,120995191.62,16754236.80,635611417.52,565783003.11,553749997.56,305984100.81,214281308.02,157987515.62,123857559.56,60158387.95,68169016.22,66499545.99,59131311.72,29750067.80,54765954.69,44926926.89,0.0
7,支付给职工以及为职工支付的现金,24275505.71,17988213.05,12270933.12,30009640.79,22831451.35,15676388.82,10535893.55,25615424.05,20263994.25,15744344.15,11400807.12,26663299.46,21281865.35,13472643.00,10761908.81,25404629.34,18273610.76,12801565.03,8377059.06,22054102.96,16044537.03,11988794.43,7345180.67,22321359.49,15013540.37,11500673.55,7093496.14,18756112.84,12305168.57,9157153.04,4306947.19,14192080.48,10108985.30,6703752.91,4065365.14,14096546.74,6875376.87,0.0
8,支付的各项税费,3142439.58,2999230.22,2407664.63,5198209.10,5393970.73,5212999.74,5068899.90,785593.46,1375259.12,890490.43,461865.78,1271570.14,1447173.00,1362910.67,796001.20,2696971.82,14275547.02,11930181.20,666302.08,4497528.99,3295750.30,2878364.97,1914818.14,14905615.53,7049117.76,4641743.86,552470.15,9841462.62,5242617.16,5242617.16,1801734.90,8768226.86,4772579.68,3657524.44,520400.97,9724846.48,10941904.53,0.0
9,支付的其他与经营活动有关的现金,23794552.34,15464017.61,18222504.07,23425892.13,13446278.55,11900450.25,23404959.94,21088435.91,10360776.80,9341862.62,22728410.27,32407411.42,8678998.05,8476738.99,19874824.70,35079144.88,6843766.06,17511301.45,28231712.04,33711428.23,5271603.66,17456493.85,21872229.85,35435958.04,27330916.17,27361319.29,24611396.98,46318841.92,25758455.28,24662613.01,24872129.19,27977458.26,76880416.24,17825952.07,23551454.43,21233340.11,10474779.00,0.0
10,经营活动现金流出小计,69032702.27,49100852.48,42611750.02,123681639.86,91129522.01,42748283.52,46533016.62,110963349.01,70112609.68,53587400.42,70810799.37,157842740.16,83061156.09,43097601.85,54005548.84,289718556.05,235120904.85,221811981.05,158855644.84,178499307.04,171343787.04,153318844.87,47886465.46,708274350.58,615176577.41,597253734.26,338241464.08,289197725.40,201293756.63,162919942.77,91139199.23,119106781.82,158261527.21,87318541.14,57887288.34,99820688.02,73218987.29,0.0
11,经营活动产生的现金流量净额,10570276.21,-9719103.09,-31366248.22,93804884.40,20111890.83,64856723.24,-3142938.56,76800069.47,-19324636.40,-20853097.06,-63021671.30,-14248852.51,-20209918.84,-5387324.86,2773624.23,-56199656.68,-141988187.02,-147203640.43,-86477856.29,-2862852.57,-83161061.06,-79275692.03,-18515657.11,-534580516.43,-523974312.96,-532418496.93,-320742942.93,-133723939.93,-120229873.09,-113573287.35,-74893361.75,18472678.18,-56854589.31,1474092.99,-41533882.07,21271872.56,18471150.80,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.00,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771.65,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,193500.00,193500.00,44800.00,0,277000.00,0,0,0,62810545.50,0,0,0,24320596.73,0,0,0,7700.00,7700.00,0,0,0,0,0,0,0,0,0,0,380.00,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,3500000.00,0,0,0,0,0,0,0,8622600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
