,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,5191074073.99,3204508232.40,1810104933.24,796505240.86,3782305083.11,2348875991.94,1380054908.45,601276169.20,2871995556.93,1788082463.18,1033970429.89,445047044.99,2038852431.60,1511180251.23,1154569501.90,0.0
3,收到的税费返还,273078239.47,193137077.64,139896119.34,5574638.05,263115686.57,189354664.21,119900500.36,72181888.45,181276210.62,127671613.29,54107546.11,1007718.71,176893779.93,112370057.02,110210143.92,0.0
4,收到的其他与经营活动有关的现金,160513987.88,142130630.13,107896533.99,32438357.06,90775506.72,74720403.45,46015936.48,15472030.57,130423873.04,113790564.68,73887242.47,30122319.47,48129337.25,19974320.56,18758839.27,0.0
5,经营活动现金流入小计,5624666301.34,3539775940.17,2057897586.57,834518235.97,4136196276.40,2612951059.60,1545971345.29,688930088.22,3183695640.59,2029544641.15,1161965218.47,476177083.17,2263875548.78,1643524628.81,1283538485.09,0.0
6,购买商品、接受劳务支付的现金,1203734874.99,791578857.51,488256914.64,329773084.12,826425530.42,625675533.94,413406381.65,250255338.48,669490567.79,436252803.07,231899662.47,117533237.74,420717767.82,241515147.85,173194560.92,0.0
7,支付给职工以及为职工支付的现金,2083810367.41,1577017560.34,1014808304.88,585472580.44,1472361575.97,1067297601.53,731275614.19,424477500.76,1034165056.73,771813194.91,531662168.44,301704955.56,770348726.97,561661308.77,397625635.46,0.0
8,支付的各项税费,509749107.98,356777431.02,247357064.23,161824555.71,390473389.88,292522752.91,207860185.60,106075621.20,341849434.86,244021522.25,156407989.82,69650994.76,284440386.45,203645252.14,155753911.71,0.0
9,支付的其他与经营活动有关的现金,682401149.92,498048878.03,321234168.98,150190813.25,503696755.09,370676722.70,225650001.45,120291113.05,372762040.09,304927900.51,175805803.41,76285276.00,300908704.54,233240377.18,154488112.29,0.0
10,经营活动现金流出小计,4479695500.30,3223422726.90,2071656452.73,1227261033.52,3192957251.36,2356172611.08,1578192182.89,901099573.49,2418267099.47,1757015420.74,1095775624.14,565174464.06,1776415585.78,1240062085.94,881062220.38,0.0
11,经营活动产生的现金流量净额,1144970801.04,316353213.27,-13758866.16,-392742797.55,943239025.04,256778448.52,-32220837.60,-212169485.27,765428541.12,272529220.41,66189594.33,-88997380.89,487459963.00,403462542.87,402476264.71,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,3627950723.75,2660269806.10,1796547959.00,985787958.08,2677483754.29,1540279532.22,928230157.03,638738605.41,1140975040.91,937030040.09,612017795.68,377752523.32,1794299063.14,1543659042.79,892949851.03,0.0
14,取得投资收益所收到的现金,107988770.43,82506215.93,39946985.26,17551995.81,76488988.88,39505551.22,14146346.33,7760473.45,35536516.31,29090344.16,13245074.10,6679968.59,53179521.94,33613241.41,25146245.51,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,2282552.62,385620.89,187709.00,84876.93,1005605.87,992630.87,65946.00,0,515842.55,128182.05,86158.00,13711.00,277404.76,273474.16,102143.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,3738222046.80,2743161642.92,1836682653.26,1003424830.82,2754978349.04,1580777714.31,942442449.36,646499078.86,1177027399.77,966248566.30,625349027.78,384446202.91,1847755989.84,1577545758.36,918198239.54,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,322314093.04,287494569.13,99231192.80,30811016.79,315220401.23,212787625.71,116163378.66,48822521.42,37724972.77,26750479.37,16754786.18,18070341.34,64347112.14,10263120.40,14821907.08,0.0
20,投资所支付的现金,5087002970.63,3002955981.65,1749664134.86,704143494.66,4049995765.42,2559465064.69,1328327564.64,355826068.16,1764691362.17,1105206390.44,602532739.68,218356704.18,1808208458.76,1853872884.88,1222270672.68,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,180000.00,180000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,5409497063.67,3290630550.78,1848895327.66,734954511.45,4365216166.65,2772252690.40,1444490943.30,404648589.58,1802416334.94,1131956869.81,619287525.86,236427045.52,1872555570.90,1864136005.28,1237092579.76,0.0
24,投资活动产生的现金流量净额,-1671275016.87,-547468907.86,-12212674.40,268470319.37,-1610237817.61,-1191474976.09,-502048493.94,241850489.28,-625388935.17,-165708303.51,6061501.92,148019157.39,-24799581.06,-286590246.92,-318894340.22,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,286371217.50,0,0,0,1316861338.21,1316861338.21,1165645678.21,0,0,0,0,0,13478400.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,107537380.04,70769215.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,138321636.21,0,12000000.00,0.0
31,筹资活动现金流入小计,286371217.50,0.00,0.00,0.00,1316861338.21,1316861338.21,1165645678.21,0.00,0.00,0.00,0.00,0.00,151800036.21,107537380.04,82769215.00,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,116204203.99,67972162.00,73372270.03,0.0
33,分配股利、利润或偿付利息所支付的现金,60459786.30,60465540.00,60466800.00,0,121664000.00,121664000.00,121664000.00,121544000.00,148084276.40,148084276.40,98144550.41,80228909.33,371842432.53,17031782.33,36131105.63,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,1490121.90,1018080.00,476196.00,0,9846993.37,9846993.37,9846993.37,0,7.77,7.77,7.77,7.77,12000013.86,91646049.92,61084539.55,0.0
36,筹资活动现金流出小计,61949908.20,61483620.00,60942996.00,0.00,131510993.37,131510993.37,131510993.37,121544000.00,148084284.17,148084284.17,98144558.18,80228917.10,500046650.38,176649994.25,170587915.21,0.0
37,筹资活动产生的现金流量净额,224421309.30,-61483620.00,-60942996.00,0.00,1185350344.84,1185350344.84,1034134684.84,-121544000.00,-148084284.17,-148084284.17,-98144558.18,-80228917.10,-348246614.17,-69112614.21,-87818700.21,0.0
38,四、汇率变动对现金及现金等价物的影响,688474.75,2017417.51,673283.73,-733707.95,2916326.95,3096031.25,854924.51,-1803101.94,-7239107.87,-5745821.27,-2906210.36,-427298.40,2580099.22,121930.54,88687.47,0.0
39,五、现金及现金等价物净增加额,-301194431.78,-290581897.08,-86241252.83,-125006186.13,521267879.22,253749848.52,500720277.81,-93666097.93,-15283786.09,-47009188.54,-28799672.29,-21634439.00,116993866.99,47881612.28,-4148088.25,0.0
40,加:期初现金及现金等价物余额,624531459.12,624531459.12,624531459.12,624531459.12,213263579.90,213263579.90,213263579.90,213263579.90,228547365.99,228547365.99,228547365.99,228547365.99,111553499.00,63671886.72,67819974.97,0.0
41,六、期末现金及现金等价物余额,323337027.34,333949562.04,538290206.29,499525272.99,734531459.12,467013428.42,713983857.71,119597481.97,213263579.90,181538177.45,199747693.70,206912926.99,228547365.99,111553499.00,63671886.72,0.0
42,附注,,,,,,,,,,,,,,,,
43,净利润,758899876.93,0,66849533.91,0,603275680.00,0,124855635.34,49192625.18,573519304.75,0,110586601.27,0,257559075.84,330044146.52,0,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,666223.18,0,4386786.32,0,13228503.56,0,5464364.02,2587603.93,11661569.14,0,3817007.95,0,7380838.56,8223300.07,0,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,100745261.80,0,45921629.55,0,74123388.01,0,33283131.37,15901637.52,45984167.77,0,19628014.08,0,34212184.78,23986338.87,0,0.0
48,无形资产摊销,7742713.08,0,2241985.18,0,1381691.91,0,703479.50,371081.78,944023.00,0,331286.56,0,403405.38,429764.18,0,0.0
49,长期待摊费用摊销,12384596.08,0,5373133.38,0,8835198.99,0,4299723.27,2096562.08,8835862.53,0,4863714.92,0,6266724.59,3499891.99,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53,固定资产报废损失,739129.63,0,-219261.56,0,-457980.56,0,-497551.59,-202326.18,-138789.95,0,-81808.14,0,296212.09,1013216.68,0,0.0
54,公允价值变动损失,-7076127.00,0,999601.23,0,-635813.26,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,-110963664.98,0,-51351823.22,0,-67789636.92,0,-24475924.55,-9796361.84,-32219401.09,0,-15448640.16,0,-40600157.21,-40971759.54,0,0.0
58,投资损失,-29128534.10,0,-18582807.59,0,-19372121.63,0,-7244125.79,-5273977.37,-6749628.42,0,-2935827.69,0,-5932201.07,-2992098.55,0,0.0
59,递延所得税资产减少,9260176.17,0,-3881692.61,0,-2795211.40,0,-26555.69,-730709.24,1965293.64,0,-1196211.09,0,-2529564.53,-3541614.64,0,0.0
60,递延所得税负债增加,-1208990.95,0,7891372.88,0,-1864701.87,0,3136757.00,113463.86,-2745005.55,0,530600.63,0,5165543.85,3597500.55,0,0.0
61,存货的减少,-61792116.95,0,-1938772.74,0,-23674268.80,0,-66925730.23,-26508426.29,-104108977.45,0,-37093937.50,0,-58083992.04,-33331624.39,0,0.0
62,经营性应收项目的减少,-203153359.31,0,-12594847.42,0,-75535122.18,0,26302103.28,35461626.86,-115684940.09,0,-23492205.97,0,-39974529.93,-77755571.19,0,0.0
63,经营性应付项目的增加,532323728.32,0,-103634233.60,0,391394091.39,0,-145675596.74,-280603651.02,359067797.64,0,-5926213.95,0,109233558.23,141997181.22,0,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
