,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2007652704.36,1290994776.45,715431245.74,3501231496.55,2005927824.18,1286164643.17,701598415.98,3402214244.82,1921574612.50,1226777303.36,686901287.53,2973538507.67,1639994749.43,1068481003.04,639260151.70,2374778063.11,1329812570.11,1422784053.05,1639383905.36,1295095313.94,974220935.08,866173730.12,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404984.15,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,36855207.76,17401572.77,11202696.02,72742752.13,41685770.92,18600351.87,16247589.33,66167816.88,43492631.86,30175725.95,15918022.50,47944866.28,58139810.45,69186775.74,14027866.05,40019491.10,52654644.37,15796586.41,34947073.07,33776444.68,27972634.54,30153663.46,0.0
5,经营活动现金流入小计,2044507912.12,1308396349.22,726633941.76,3573974248.68,2047613595.10,1304764995.04,717846005.31,3468382061.70,1965067244.36,1256953029.31,702819310.03,3021483373.95,1698134559.88,1137667778.78,653288017.75,2414797554.21,1382872198.63,1438580639.46,1674330978.43,1328871758.62,1002193569.62,896327393.58,0.0
6,购买商品、接受劳务支付的现金,1791716594.05,1089540516.29,596927994.78,3117715090.32,1691814050.29,1097289534.69,617379539.99,2900837518.79,1525872994.42,966579478.98,529316412.27,2529596511.24,1262740617.44,827662773.49,452215877.79,1868211547.80,945911764.71,1128938455.43,1209488361.84,979382009.23,774233649.26,627808672.41,0.0
7,支付给职工以及为职工支付的现金,136235536.70,96159295.87,55948054.08,188388174.37,140285495.37,99467947.32,57207307.90,172343828.73,125714677.79,87737815.46,50296324.42,141024475.06,104637646.92,72369984.87,41484689.39,114491772.37,83304006.41,60818016.20,96211966.76,76750784.48,61231868.30,53599044.87,0.0
8,支付的各项税费,72437891.01,60892944.63,38588178.27,93422639.44,90085893.92,74831134.38,47955008.96,93702382.49,74181495.96,51086297.57,26385835.81,101786441.56,106390861.40,72219285.15,27990293.74,66348391.71,69811422.11,36704434.67,68713760.91,55342642.66,48619388.31,30354219.40,0.0
9,支付的其他与经营活动有关的现金,62514543.98,43120101.57,30869653.76,62737043.99,47130369.00,27771947.87,19658839.29,83007937.19,62501761.03,33256376.42,20993686.04,57950505.97,72992351.18,51294486.83,21480450.07,56573454.74,99551418.81,29289884.11,52850422.91,49840414.02,31596089.58,45887164.78,0.0
10,经营活动现金流出小计,2062904565.74,1289712858.36,722333880.89,3462262948.12,1969315808.58,1299360564.26,742200696.14,3249891667.20,1788270929.20,1138659968.43,626992258.54,2830357933.83,1546761476.94,1023546530.34,543171310.99,2105625166.62,1198578612.04,1255750790.41,1427264512.42,1161315850.39,915680995.45,757649101.46,0.0
11,经营活动产生的现金流量净额,-18396653.62,18683490.86,4300060.87,111711300.56,78297786.52,5404430.78,-24354690.83,218490394.50,176796315.16,118293060.88,75827051.49,191125440.12,151373082.94,114121248.44,110116706.76,309172387.59,184293586.59,182829849.05,247066466.01,167555908.23,86512574.17,138678292.12,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,420000.00,420000.00,105000.00,333194476.18,332524076.18,182524076.18,182524076.18,1000995919.44,1000000000.00,400000000.00,400450000.00,450000000.00,0,0,0,18674.24,1918674.24,0,0,0,56150650.00,0,0.0
14,取得投资收益所收到的现金,28067040.00,55770.00,38783.33,24287963.43,18567843.90,1292328.77,1292328.77,36126400.82,30163098.51,17951776.29,3069827.76,34360327.52,19664423.81,19336720.20,8140417.06,17356098.11,15680230.38,15672360.80,6063267.14,12315468.96,15170738.46,7208386.30,0.0
