,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,
2,销售商品、提供劳务收到的现金,175702131.33,123452825.63,0,241930254.02,171451835.84,92969133.89,0,215348646.59,132231127.15,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,68002253.75,36872225.95,0,44827240.91,5890555.22,2551566.73,0,21882176.28,15540266.47,0.0
5,经营活动现金流入小计,243704385.08,160325051.58,0,286757494.93,177342391.06,95520700.62,0,237230822.87,147771393.62,0.0
6,购买商品、接受劳务支付的现金,148358656.81,96565806.63,0,218635873.52,196199413.99,115347430.49,0,143752520.08,105910003.28,0.0
7,支付给职工以及为职工支付的现金,45277109.90,31593542.26,0,47499586.64,32713370.13,21138194.00,0,32292355.10,25020803.46,0.0
8,支付的各项税费,20457754.56,17406830.16,0,20724187.27,20411329.26,19804667.26,0,12868715.31,11092456.35,0.0
9,支付的其他与经营活动有关的现金,26402145.14,18038192.86,0,31785392.66,26199139.30,17666836.17,0,21919862.29,16633774.72,0.0
10,经营活动现金流出小计,240495666.41,163604371.91,0,318645040.09,275523252.68,173957127.92,0,210833452.78,158657037.81,0.0
11,经营活动产生的现金流量净额,3208718.67,-3279320.33,-18309300.00,-31887545.16,-98180861.62,-78436427.30,-59869700.00,26397370.09,-10885644.19,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,271780.83,271780.83,271780.83,0,1296192.02,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,30000000.00,0,0,0,60000000.00,0,0.0
18,投资活动现金流入小计,0.00,0.00,0,30271780.83,271780.83,271780.83,0,61296192.02,0.00,0.0
