,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,
2,销售商品、提供劳务收到的现金,463639900.59,0,227227490.60,449362435.58,0,357119727.32,262183548.98,0.0
3,收到的税费返还,0,0,0,0,0,90343.25,0,0.0
4,收到的其他与经营活动有关的现金,8285689.45,0,2504956.26,6198179.92,0,3681841.23,1578506.09,0.0
5,经营活动现金流入小计,471925590.04,346008500.00,229732446.86,455560615.50,333606400.00,360891911.80,263762055.07,0.0
6,购买商品、接受劳务支付的现金,111452701.88,0,54064177.23,139247155.87,0,120976858.85,93154753.14,0.0
7,支付给职工以及为职工支付的现金,185709585.05,0,100722964.66,153813167.82,0,99664249.42,65026905.72,0.0
8,支付的各项税费,36980350.20,0,21289415.68,29312739.32,0,16704307.08,15869136.52,0.0
9,支付的其他与经营活动有关的现金,33863733.56,0,15830636.42,28273589.42,0,24694988.40,20500229.76,0.0
10,经营活动现金流出小计,368006370.69,274668500.00,191907193.99,350646652.43,268572100.00,262040403.75,194551025.14,0.0
11,经营活动产生的现金流量净额,103919219.35,71339900.00,37825252.87,104913963.07,65034300.00,98851508.05,69211029.93,0.0
12,二、投资活动产生的现金流量,,,,,,,,
13,收回投资所收到的现金,1819310000.00,0,751810000.00,2320940000.00,0,1268747660.62,192092033.31,0.0
14,取得投资收益所收到的现金,25374448.40,0,4420297.07,21056663.99,0,12389968.84,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,113235.95,0,95341.16,17960.00,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,300000.00,0,300000.00,250000.00,0,6206361.29,679500.09,0.0
18,投资活动现金流入小计,1845097684.35,1025541100.00,756625638.23,2342264623.99,1418456800.00,1287343990.75,192771533.40,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,3262793.06,0,1936854.37,4203403.79,0,2753164.32,3273026.58,0.0
20,投资所支付的现金,1925730000.00,0,779700000.00,2373323885.00,0,1540746115.00,339840000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,50990587.12,0,0,6353877.40,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,2500000.00,0.0
23,投资活动现金流出小计,1928992793.06,1107778400.00,781636854.37,2428517875.91,1467502700.00,1543499279.32,351966903.98,0.0
24,投资活动产生的现金流量净额,-83895108.71,-82237300.00,-25011216.14,-86253251.92,-49045900.00,-256155288.57,-159195370.58,0.0
25,三、筹资活动产生的现金流量,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,175590233.00,133103613.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,300000.00,0.0
28,取得借款收到的现金,30615245.41,0,0,0,0,0,30000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,200000.00,0.0
31,筹资活动现金流入小计,30615245.41,0,0.00,0.00,0,175590233.00,163303613.00,0.0
32,偿还债务支付的现金,30615245.41,0,0,0,0,10000000.00,20000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,13191.39,0,0,25000000.00,0,38328.33,30399339.87,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,4835407.67,0,1710558.16,0,0,5058884.37,0,0.0
36,筹资活动现金流出小计,35463844.47,4163400.00,1710558.16,25000000.00,25000000.00,15097212.70,50399339.87,0.0
37,筹资活动产生的现金流量净额,-4848599.06,-4163400.00,-1710558.16,-25000000.00,-25000000.00,160493020.30,112904273.13,0.0
38,四、汇率变动对现金及现金等价物的影响,-737.98,0,-1249.73,2719.30,3100.00,0,0,0.0
39,五、现金及现金等价物净增加额,15174773.60,-15060800.00,11102228.84,-6336569.55,-9008600.00,3189239.78,22919932.48,0.0
40,加:期初现金及现金等价物余额,23716184.16,0,23716184.16,30052753.71,0,26863513.93,3943581.45,0.0
41,六、期末现金及现金等价物余额,38890957.76,0,34818413.00,23716184.16,0,30052753.71,26863513.93,0.0
42,附注,,,,,,,,
43,净利润,96383870.24,0,35343499.47,107109108.29,0,98952843.60,21129573.06,0.0
44,少数股东权益,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0.0
46,资产减值准备,164362.13,0,80523.82,935588.19,0,224824.14,1216517.18,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,2214279.69,0,1109311.04,2183968.20,0,1854169.69,1279523.48,0.0
48,无形资产摊销,8849875.57,0,4381086.30,8725553.29,0,2223281.22,1927854.56,0.0
49,长期待摊费用摊销,758742.84,0,360895.27,588720.62,0,420566.84,218666.67,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,-82241.86,0,-67517.60,0,0,0,0,0.0
53,固定资产报废损失,65409.78,0,64864.65,87.81,0,0,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0.0
